"","Simulation","PosteriorProbs","Model"
"452","exp_n143.posterior_probs",0.0216903505396476,"hill"
"453","exp_n143.posterior_probs",0.158671333580509,"log-logistic"
"454","exp_n143.posterior_probs",0.22162865638378,"log-probit"
"455","exp_n143.posterior_probs",0.298760050367098,"logistic"
"456","exp_n143.posterior_probs",0.000698322960852715,"multistage"
"457","exp_n143.posterior_probs",0.118553887765966,"probit"
"458","exp_n143.posterior_probs",0.000872503469526344,"qlinear"
"459","exp_n143.posterior_probs",0.120448025254191,"weibull"
"460","exp_n144.posterior_probs",0.0705911922330106,"gamma"
"461","exp_n144.posterior_probs",0.0720626410419487,"hill"
"462","exp_n144.posterior_probs",0.175831614784505,"log-logistic"
"463","exp_n144.posterior_probs",0.159967078837334,"log-probit"
"464","exp_n144.posterior_probs",0.117309492431029,"logistic"
"465","exp_n144.posterior_probs",0.012684230927383,"multistage"
"466","exp_n144.posterior_probs",0.253231787820844,"probit"
"467","exp_n144.posterior_probs",0.0600333954935765,"qlinear"
"468","exp_n144.posterior_probs",0.0782885664303689,"weibull"
"469","exp_n145.posterior_probs",0.0749627884587577,"gamma"
"470","exp_n145.posterior_probs",0.0489219308210313,"hill"
"471","exp_n145.posterior_probs",0.197318869710755,"log-logistic"
"472","exp_n145.posterior_probs",0.080165580100724,"log-probit"
"473","exp_n145.posterior_probs",0.300134549772354,"logistic"
"474","exp_n145.posterior_probs",0.00190722049818747,"multistage"
"475","exp_n145.posterior_probs",0.138164415394962,"probit"
"476","exp_n145.posterior_probs",0.007163540262361,"qlinear"
"477","exp_n145.posterior_probs",0.151261104980867,"weibull"
"478","exp_n146.posterior_probs",0.0236364558017617,"gamma"
"479","exp_n146.posterior_probs",0.0798334067355179,"hill"
"480","exp_n146.posterior_probs",0.231077137079945,"log-logistic"
"481","exp_n146.posterior_probs",0.149590328739696,"log-probit"
"482","exp_n146.posterior_probs",0.0733331133295332,"logistic"
"483","exp_n146.posterior_probs",0.00587645636045563,"multistage"
"484","exp_n146.posterior_probs",0.235292065119259,"probit"
"485","exp_n146.posterior_probs",0.124949652830282,"qlinear"
"486","exp_n146.posterior_probs",0.0764113840035494,"weibull"
"487","exp_n147.posterior_probs",0.0482689530327782,"gamma"
"488","exp_n147.posterior_probs",0.0251754275928312,"hill"
"489","exp_n147.posterior_probs",0.227888955598682,"log-logistic"
"490","exp_n147.posterior_probs",0.174966098544847,"log-probit"
"491","exp_n147.posterior_probs",0.199934206756515,"logistic"
"492","exp_n147.posterior_probs",0.00106988330322584,"multistage"
"493","exp_n147.posterior_probs",0.210540384106385,"probit"
"494","exp_n147.posterior_probs",0.00108102324726429,"qlinear"
"495","exp_n147.posterior_probs",0.11107506781747,"weibull"
"496","exp_n148.posterior_probs",0.078888225195576,"gamma"
"497","exp_n148.posterior_probs",0.0936654091947726,"hill"
"498","exp_n148.posterior_probs",0.100407768434945,"log-logistic"
"499","exp_n148.posterior_probs",0.189035977096832,"log-probit"
"500","exp_n148.posterior_probs",0.0499217315746765,"logistic"
"501","exp_n148.posterior_probs",0.0229488935291356,"multistage"
"502","exp_n148.posterior_probs",0.185009927571805,"probit"
"503","exp_n148.posterior_probs",0.201537421371937,"qlinear"
"504","exp_n148.posterior_probs",0.0785846460303197,"weibull"
"505","exp_n149.posterior_probs",0.0816269268480011,"gamma"
"506","exp_n149.posterior_probs",0.088526132078031,"hill"
"507","exp_n149.posterior_probs",0.102156889007359,"log-logistic"
"508","exp_n149.posterior_probs",0.162239649069763,"log-probit"
"509","exp_n149.posterior_probs",0.0665042339414462,"logistic"
"510","exp_n149.posterior_probs",0.0153141624974812,"multistage"
"511","exp_n149.posterior_probs",0.171603339489623,"probit"
"512","exp_n149.posterior_probs",0.237284133301269,"qlinear"
"513","exp_n149.posterior_probs",0.074744533767026,"weibull"
"514","exp_n15.posterior_probs",0.0535247763395047,"gamma"
"515","exp_n15.posterior_probs",0.0855260809851318,"hill"
"516","exp_n15.posterior_probs",0.158002606116688,"log-logistic"
"517","exp_n15.posterior_probs",0.150668746211511,"log-probit"
"518","exp_n15.posterior_probs",0.0610994007182866,"logistic"
"519","exp_n15.posterior_probs",0.00672754340789518,"multistage"
"520","exp_n15.posterior_probs",0.189065678848574,"probit"
"521","exp_n15.posterior_probs",0.222882149528618,"qlinear"
"522","exp_n15.posterior_probs",0.0725030178437905,"weibull"
"523","exp_n150.posterior_probs",0.0653512932656105,"gamma"
"524","exp_n150.posterior_probs",0.0758995659273276,"hill"
"525","exp_n150.posterior_probs",0.242230034451803,"log-logistic"
"526","exp_n150.posterior_probs",0.153801711794849,"log-probit"
"527","exp_n150.posterior_probs",0.0877817766729674,"logistic"
"528","exp_n150.posterior_probs",0.00342195734508048,"multistage"
"529","exp_n150.posterior_probs",0.216023323792998,"probit"
"530","exp_n150.posterior_probs",0.0782745191276313,"qlinear"
"531","exp_n150.posterior_probs",0.0772158176217325,"weibull"
"532","exp_n151.posterior_probs",0.0165999320587457,"gamma"
"533","exp_n151.posterior_probs",0.0798639645410212,"hill"
"534","exp_n151.posterior_probs",0.229138273780933,"log-logistic"
"535","exp_n151.posterior_probs",0.153725386060998,"log-probit"
"536","exp_n151.posterior_probs",0.0760719718008545,"logistic"
"537","exp_n151.posterior_probs",0.00624189890809453,"multistage"
"538","exp_n151.posterior_probs",0.229803576349644,"probit"
"539","exp_n151.posterior_probs",0.131769322486615,"qlinear"
"540","exp_n151.posterior_probs",0.0767856740130938,"weibull"
"541","exp_n152.posterior_probs",0.0590552425471488,"gamma"
"542","exp_n152.posterior_probs",0.0167190797329213,"hill"
"543","exp_n152.posterior_probs",0.0960442331255555,"log-logistic"
"544","exp_n152.posterior_probs",0.256347038381778,"log-probit"
"545","exp_n152.posterior_probs",0.341282318772611,"logistic"
"546","exp_n152.posterior_probs",0.000237023010961331,"multistage"
"547","exp_n152.posterior_probs",0.0541158574609557,"probit"
"548","exp_n152.posterior_probs",0.000344703232614167,"qlinear"
"549","exp_n152.posterior_probs",0.175854503735454,"weibull"
"550","exp_n153.posterior_probs",0.0694172078395928,"gamma"
"551","exp_n153.posterior_probs",0.0415616689403804,"hill"
"552","exp_n153.posterior_probs",0.189293621097192,"log-logistic"
"553","exp_n153.posterior_probs",0.222896114345674,"log-probit"
"554","exp_n153.posterior_probs",0.204317288342111,"logistic"
"555","exp_n153.posterior_probs",0.00130447378542679,"multistage"
"556","exp_n153.posterior_probs",0.138977350049885,"probit"
"557","exp_n153.posterior_probs",0.00490380464222461,"qlinear"
"558","exp_n153.posterior_probs",0.127328470957513,"weibull"
"559","exp_n154.posterior_probs",0.0673304788160821,"gamma"
"560","exp_n154.posterior_probs",0.026418768422269,"hill"
"561","exp_n154.posterior_probs",0.103077844752049,"log-logistic"
"562","exp_n154.posterior_probs",0.26008902064825,"log-probit"
"563","exp_n154.posterior_probs",0.343577685925314,"logistic"
"564","exp_n154.posterior_probs",0.000759782814612148,"multistage"
"565","exp_n154.posterior_probs",0.065656265007493,"probit"
"566","exp_n154.posterior_probs",0.0014144353096574,"qlinear"
"567","exp_n154.posterior_probs",0.131675718304274,"weibull"
"568","exp_n155.posterior_probs",0.0736925585760193,"gamma"
"569","exp_n155.posterior_probs",0.0871483802105835,"hill"
"570","exp_n155.posterior_probs",0.132816888128598,"log-logistic"
"571","exp_n155.posterior_probs",0.157224191809829,"log-probit"
"572","exp_n155.posterior_probs",0.070884018099982,"logistic"
"573","exp_n155.posterior_probs",0.0127116305224735,"multistage"
"574","exp_n155.posterior_probs",0.229758138428866,"probit"
"575","exp_n155.posterior_probs",0.158465784632832,"qlinear"
"576","exp_n155.posterior_probs",0.0772984095908157,"weibull"
"577","exp_n156.posterior_probs",0.026081955492362,"gamma"
"578","exp_n156.posterior_probs",0.000338869278774581,"hill"
"579","exp_n156.posterior_probs",0.000547353352066791,"log-logistic"
"580","exp_n156.posterior_probs",0.148529752768954,"log-probit"
"581","exp_n156.posterior_probs",0.590015674769155,"logistic"
"582","exp_n156.posterior_probs",8.04520118393017e-08,"multistage"
"583","exp_n156.posterior_probs",0.000113883400259851,"probit"
"584","exp_n156.posterior_probs",2.76915225457961e-09,"qlinear"
"585","exp_n156.posterior_probs",0.234372427717264,"weibull"
"586","exp_n157.posterior_probs",0.0610113271598972,"gamma"
"587","exp_n157.posterior_probs",0.0705674165204063,"hill"
"588","exp_n157.posterior_probs",0.229334455590572,"log-logistic"
"589","exp_n157.posterior_probs",0.138310979247831,"log-probit"
"590","exp_n157.posterior_probs",0.067998287570577,"logistic"
"591","exp_n157.posterior_probs",0.00730796414868713,"multistage"
"592","exp_n157.posterior_probs",0.246865170880216,"probit"
"593","exp_n157.posterior_probs",0.103400603031139,"qlinear"
"594","exp_n157.posterior_probs",0.075203795850674,"weibull"
"595","exp_n158.posterior_probs",0.0566431847762293,"gamma"
"596","exp_n158.posterior_probs",0.0808791481727846,"hill"
"597","exp_n158.posterior_probs",0.19585537527809,"log-logistic"
"598","exp_n158.posterior_probs",0.154980774884544,"log-probit"
"599","exp_n158.posterior_probs",0.0789030115997755,"logistic"
"600","exp_n158.posterior_probs",0.00868090277652555,"multistage"
"601","exp_n158.posterior_probs",0.231595128731537,"probit"
"602","exp_n158.posterior_probs",0.11769247544082,"qlinear"
"603","exp_n158.posterior_probs",0.0747699983396947,"weibull"
"604","exp_n159.posterior_probs",0.0552252785956385,"gamma"
"605","exp_n159.posterior_probs",0.0821549081178894,"hill"
"606","exp_n159.posterior_probs",0.16416879628946,"log-logistic"
"607","exp_n159.posterior_probs",0.139290823516732,"log-probit"
"608","exp_n159.posterior_probs",0.0536449346672761,"logistic"
"609","exp_n159.posterior_probs",0.00883815813341418,"multistage"
"610","exp_n159.posterior_probs",0.209285453215034,"probit"
"611","exp_n159.posterior_probs",0.214203426338199,"qlinear"
"612","exp_n159.posterior_probs",0.0731882211263577,"weibull"
"613","exp_n16.posterior_probs",0,"gamma"
"614","exp_n16.posterior_probs",0.0854266261453005,"hill"
"615","exp_n16.posterior_probs",0.194587402309,"log-logistic"
"616","exp_n16.posterior_probs",0.150900283203017,"log-probit"
"617","exp_n16.posterior_probs",0.0650546003671146,"logistic"
"618","exp_n16.posterior_probs",0.00902277336297082,"multistage"
"619","exp_n16.posterior_probs",0.230573320824592,"probit"
"620","exp_n16.posterior_probs",0.187324983237129,"qlinear"
"621","exp_n16.posterior_probs",0.0771100105508762,"weibull"
"622","exp_n160.posterior_probs",0.0562131064527832,"gamma"
"623","exp_n160.posterior_probs",0.0188121043277893,"hill"
"624","exp_n160.posterior_probs",0.189667885492266,"log-logistic"
"625","exp_n160.posterior_probs",0.195365255934066,"log-probit"
"626","exp_n160.posterior_probs",0.262577041746159,"logistic"
"627","exp_n160.posterior_probs",0.000576362676099488,"multistage"
"628","exp_n160.posterior_probs",0.168580458009011,"probit"
"629","exp_n160.posterior_probs",0.000412274974779203,"qlinear"
"630","exp_n160.posterior_probs",0.107795510387047,"weibull"
"631","exp_n161.posterior_probs",0.0665542246329936,"gamma"
"632","exp_n161.posterior_probs",0.0546981478986783,"hill"
"633","exp_n161.posterior_probs",0.214150193794812,"log-logistic"
"634","exp_n161.posterior_probs",0.198414284502527,"log-probit"
"635","exp_n161.posterior_probs",0.17100314411137,"logistic"
"636","exp_n161.posterior_probs",0.00266513103686704,"multistage"
"637","exp_n161.posterior_probs",0.180505248065166,"probit"
"638","exp_n161.posterior_probs",0.0178320311503999,"qlinear"
"639","exp_n161.posterior_probs",0.0941775948071871,"weibull"
"640","exp_n162.posterior_probs",0.0909437613660419,"gamma"
"641","exp_n162.posterior_probs",0.0746787091648473,"hill"
"642","exp_n162.posterior_probs",0.180432469036937,"log-logistic"
"643","exp_n162.posterior_probs",0.166229700290587,"log-probit"
"644","exp_n162.posterior_probs",0.100635574784134,"logistic"
"645","exp_n162.posterior_probs",0.00623988214610007,"multistage"
"646","exp_n162.posterior_probs",0.2291881284177,"probit"
"647","exp_n162.posterior_probs",0.0778253028762775,"qlinear"
"648","exp_n162.posterior_probs",0.0738264719173758,"weibull"
"649","exp_n163.posterior_probs",0.0607692002340523,"gamma"
"650","exp_n163.posterior_probs",0.084093973743625,"hill"
"651","exp_n163.posterior_probs",0.182241829946995,"log-logistic"
"652","exp_n163.posterior_probs",0.147974312261131,"log-probit"
"653","exp_n163.posterior_probs",0.0662526636214591,"logistic"
"654","exp_n163.posterior_probs",0.00783125034103845,"multistage"
"655","exp_n163.posterior_probs",0.216515722883528,"probit"
"656","exp_n163.posterior_probs",0.161357479115114,"qlinear"
"657","exp_n163.posterior_probs",0.0729635678530566,"weibull"
"658","exp_n164.posterior_probs",0.0753484892277461,"gamma"
"659","exp_n164.posterior_probs",0.024597955665971,"hill"
"660","exp_n164.posterior_probs",0.054249614827402,"log-logistic"
"661","exp_n164.posterior_probs",0.230496505696394,"log-probit"
"662","exp_n164.posterior_probs",0.446340748008924,"logistic"
"663","exp_n164.posterior_probs",0.000349003397845851,"multistage"
"664","exp_n164.posterior_probs",0.0315413762649471,"probit"
"665","exp_n164.posterior_probs",0.00119222700917209,"qlinear"
"666","exp_n164.posterior_probs",0.135884079901598,"weibull"
"667","exp_n165.posterior_probs",0.0694589174105189,"gamma"
"668","exp_n165.posterior_probs",0.0759547844742036,"hill"
"669","exp_n165.posterior_probs",0.223504162566177,"log-logistic"
"670","exp_n165.posterior_probs",0.160790623429191,"log-probit"
"671","exp_n165.posterior_probs",0.0932492604572599,"logistic"
"672","exp_n165.posterior_probs",0.00545133706155001,"multistage"
"673","exp_n165.posterior_probs",0.204822287977161,"probit"
"674","exp_n165.posterior_probs",0.0918563147730951,"qlinear"
"675","exp_n165.posterior_probs",0.0749123118508444,"weibull"
"676","exp_n166.posterior_probs",0.0672073171359441,"gamma"
"677","exp_n166.posterior_probs",0.0287404832636651,"hill"
"678","exp_n166.posterior_probs",0.0930042390795847,"log-logistic"
"679","exp_n166.posterior_probs",0.259330663777411,"log-probit"
"680","exp_n166.posterior_probs",0.350773907900601,"logistic"
"681","exp_n166.posterior_probs",0.000756110465653795,"multistage"
"682","exp_n166.posterior_probs",0.0578523764401117,"probit"
"683","exp_n166.posterior_probs",0.00173805339579814,"qlinear"
"684","exp_n166.posterior_probs",0.140596848541231,"weibull"
"685","exp_n167.posterior_probs",0.0265776207873745,"gamma"
"686","exp_n167.posterior_probs",0.0808944839133263,"hill"
"687","exp_n167.posterior_probs",0.216970570598175,"log-logistic"
"688","exp_n167.posterior_probs",0.157570054439845,"log-probit"
"689","exp_n167.posterior_probs",0.0806618525500335,"logistic"
"690","exp_n167.posterior_probs",0.00635003779244813,"multistage"
"691","exp_n167.posterior_probs",0.230126771659165,"probit"
"692","exp_n167.posterior_probs",0.124453465721967,"qlinear"
"693","exp_n167.posterior_probs",0.0763951425376652,"weibull"
"694","exp_n168.posterior_probs",0.0494152968858567,"gamma"
"695","exp_n168.posterior_probs",0.0659077412368598,"hill"
"696","exp_n168.posterior_probs",0.232455992231699,"log-logistic"
"697","exp_n168.posterior_probs",0.193613509243984,"log-probit"
"698","exp_n168.posterior_probs",0.146436851948273,"logistic"
"699","exp_n168.posterior_probs",0.00302953088679354,"multistage"
"700","exp_n168.posterior_probs",0.18300141522122,"probit"
"701","exp_n168.posterior_probs",0.0297132234539757,"qlinear"
"702","exp_n168.posterior_probs",0.0964264388913383,"weibull"
"703","exp_n169.posterior_probs",0.0561889225000823,"gamma"
"704","exp_n169.posterior_probs",0.0724831275589179,"hill"
"705","exp_n169.posterior_probs",0.129593501631045,"log-logistic"
"706","exp_n169.posterior_probs",0.124221386197012,"log-probit"
"707","exp_n169.posterior_probs",0.0333036352397,"logistic"
"708","exp_n169.posterior_probs",0.00525234217921393,"multistage"
"709","exp_n169.posterior_probs",0.150899399225765,"probit"
"710","exp_n169.posterior_probs",0.355899437129547,"qlinear"
"711","exp_n169.posterior_probs",0.0721582483387184,"weibull"
"712","exp_n17.posterior_probs",0,"gamma"
"713","exp_n17.posterior_probs",0.0802490619851428,"hill"
"714","exp_n17.posterior_probs",0.254500334798399,"log-logistic"
"715","exp_n17.posterior_probs",0.155229117037107,"log-probit"
"716","exp_n17.posterior_probs",0.0795509139030401,"logistic"
"717","exp_n17.posterior_probs",0.00544873685476098,"multistage"
"718","exp_n17.posterior_probs",0.229482227751224,"probit"
"719","exp_n17.posterior_probs",0.116032782839416,"qlinear"
"720","exp_n17.posterior_probs",0.0795068248309104,"weibull"
"721","exp_n170.posterior_probs",0.0626788405685126,"gamma"
"722","exp_n170.posterior_probs",0.0319465276513443,"hill"
"723","exp_n170.posterior_probs",0.103005069055546,"log-logistic"
"724","exp_n170.posterior_probs",0.279772508234171,"log-probit"
"725","exp_n170.posterior_probs",0.313457688322512,"logistic"
"726","exp_n170.posterior_probs",0.000916150371740992,"multistage"
