set,Dose,N,Effect
exp_n659,0.972360999,30,29
exp_n66,0,262,27
exp_n66,0.660004186,30,0
exp_n66,0.681084273,30,1
exp_n66,0.718431065,30,19
exp_n66,0.73589045,30,5
exp_n66,0.742597293,30,28
exp_n66,0.749609683,30,1
exp_n66,0.776775041,30,5
exp_n66,0.778006033,30,6
exp_n66,0.786010491,30,4
exp_n66,0.788657062,3,3
exp_n66,0.803054842,30,4
exp_n66,0.816808785,30,21
exp_n66,0.817426237,30,22
exp_n66,0.821932592,30,8
exp_n66,0.843776005,30,27
exp_n66,0.858940271,30,30
exp_n66,0.901383605,5,0
exp_n66,0.929682517,30,1
exp_n66,0.952178132,17,3
exp_n66,0.953886635,30,2
exp_n66,0.954787588,30,3
exp_n66,0.968934488,36,0
exp_n66,0.979707839,30,12
exp_n66,0.988017795,30,16
exp_n66,0.99637032,30,18
exp_n66,1.000714326,30,27
exp_n66,1.013892255,30,19
exp_n66,1.029828848,30,29
exp_n660,0,262,24
exp_n660,0.645883183,30,3
exp_n660,0.683639383,30,1
exp_n660,0.713922515,30,19
exp_n660,0.721179711,30,5
exp_n660,0.73600608,30,30
exp_n660,0.738406058,30,1
exp_n660,0.761993374,30,4
exp_n660,0.765325315,30,6
exp_n660,0.767204153,3,3
exp_n660,0.778517654,30,4
exp_n660,0.788914003,30,12
exp_n660,0.808782143,30,14
exp_n660,0.820281127,30,18
exp_n660,0.823323911,30,13
exp_n660,0.834262869,30,22
exp_n660,0.863042945,30,30
exp_n660,0.877433196,5,0
exp_n660,0.918228881,30,5
exp_n660,0.938714323,17,3
exp_n660,0.939035483,30,2
exp_n660,0.948567248,36,2
exp_n660,0.954425604,30,2
exp_n660,0.96198633,30,14
exp_n660,0.97909924,30,12
exp_n660,0.980286477,30,18
exp_n660,0.994556046,30,28
exp_n660,1.006083231,30,18
exp_n660,1.017360257,30,26
exp_n661,0,262,24
exp_n661,0.642111102,30,4
exp_n661,0.645889966,30,2
exp_n661,0.704130798,30,16
exp_n661,0.721363586,30,5
exp_n661,0.723066157,30,29
exp_n661,0.725647324,30,1
exp_n661,0.752560703,30,4
exp_n661,0.7547839,30,7
exp_n661,0.762244794,3,3
exp_n661,0.772860275,30,4
exp_n661,0.778441171,30,7
exp_n661,0.788726662,30,22
exp_n661,0.800914603,30,25
exp_n661,0.807485114,30,11
exp_n661,0.82570705,30,23
exp_n661,0.837494886,30,30
exp_n661,0.875523807,5,0
exp_n661,0.917483683,30,3
exp_n661,0.929271639,17,1
exp_n661,0.930864811,30,1
exp_n661,0.937631557,30,0
exp_n661,0.938112754,36,1
exp_n661,0.952907645,30,19
exp_n661,0.957102413,30,10
exp_n661,0.960087842,30,19
exp_n661,0.969807972,30,26
exp_n661,0.984137804,30,22
exp_n661,0.996064602,30,28
exp_n662,0,262,24
exp_n662,0.644458043,30,5
exp_n662,0.656628885,30,5
exp_n662,0.709894145,30,16
exp_n662,0.725213879,30,4
exp_n662,0.729706297,30,1
exp_n662,0.743990956,30,28
exp_n662,0.763501657,30,8
exp_n662,0.765471176,30,4
exp_n662,0.773814622,3,3
exp_n662,0.781331977,30,5
exp_n662,0.796613962,30,14
exp_n662,0.805090256,30,18
exp_n662,0.809597368,30,18
exp_n662,0.816541195,30,14
exp_n662,0.843360092,30,27
exp_n662,0.86932325,30,30
exp_n662,0.878717805,5,0
exp_n662,0.928036372,30,2
exp_n662,0.939201236,30,5
exp_n662,0.943358491,17,2
exp_n662,0.953912938,36,1
exp_n662,0.955256318,30,3
exp_n662,0.968771508,30,11
exp_n662,0.981400451,30,22
exp_n662,0.984677831,30,20
exp_n662,0.999712685,30,27
exp_n662,1.01260242,30,20
exp_n662,1.030649477,30,26
exp_n663,0,262,29
exp_n663,0.627830789,30,2
exp_n663,0.633950116,30,0
exp_n663,0.700979384,30,9
exp_n663,0.706628634,30,23
exp_n663,0.714926411,30,1
exp_n663,0.743218126,30,4
exp_n663,0.749577663,30,29
exp_n663,0.756598969,30,8
exp_n663,0.767002563,30,4
exp_n663,0.772453531,3,3
exp_n663,0.775670183,30,6
exp_n663,0.802611873,30,16
exp_n663,0.805431754,30,18
exp_n663,0.817160487,30,20
exp_n663,0.837204884,30,23
exp_n663,0.847258506,5,0
exp_n663,0.868818814,30,30
exp_n663,0.908664759,30,2
exp_n663,0.923108981,17,1
exp_n663,0.923947334,30,1
exp_n663,0.929619257,30,2
exp_n663,0.944396228,36,2
exp_n663,0.952179392,30,15
exp_n663,0.969134292,30,18
exp_n663,0.969704241,30,19
exp_n663,0.998692714,30,26
exp_n663,1.008886828,30,23
exp_n663,1.031800117,30,29
exp_n664,0,262,25
exp_n664,0.616511363,30,2
exp_n664,0.64541699,30,3
exp_n664,0.687470838,30,18
exp_n664,0.693759493,30,3
exp_n664,0.699009528,30,1
exp_n664,0.729885593,30,2
exp_n664,0.731495834,30,28
exp_n664,0.74356308,3,3
exp_n664,0.749953824,30,14
exp_n664,0.753301187,30,12
exp_n664,0.773694485,30,7
exp_n664,0.784949203,30,10
exp_n664,0.79034021,30,18
exp_n664,0.797735421,30,16
exp_n664,0.827753635,30,28
exp_n664,0.830226685,5,0
exp_n664,0.885677583,30,4
exp_n664,0.904009963,17,3
exp_n664,0.910163483,30,30
exp_n664,0.918240962,30,1
exp_n664,0.924217694,36,1
exp_n664,0.925472033,30,1
exp_n664,0.942187225,30,14
exp_n664,0.951778108,30,12
exp_n664,0.954657833,30,14
exp_n664,0.968696207,30,24
exp_n664,0.991236336,30,19
exp_n664,1.013223674,30,30
exp_n665,0,262,21
exp_n665,0.628561919,30,4
exp_n665,0.662522553,30,4
exp_n665,0.708095888,30,22
exp_n665,0.713664614,30,5
exp_n665,0.724663687,30,1
exp_n665,0.745250794,30,30
exp_n665,0.756462815,30,8
exp_n665,0.757403305,30,3
exp_n665,0.771702441,3,3
exp_n665,0.782099864,30,5
exp_n665,0.790261282,30,5
exp_n665,0.805807548,30,7
exp_n665,0.815310299,30,20
exp_n665,0.815630958,30,24
exp_n665,0.830750533,30,24
exp_n665,0.855721205,30,30
exp_n665,0.858145973,5,0
exp_n665,0.899555364,30,1
exp_n665,0.928391299,17,1
exp_n665,0.92906672,30,1
exp_n665,0.934913062,30,0
exp_n665,0.943149007,36,0
exp_n665,0.964793731,30,11
exp_n665,0.97183817,30,12
exp_n665,0.977413829,30,11
exp_n665,0.991368113,30,26
exp_n665,1.0084877,30,22
exp_n665,1.021329659,30,29
exp_n666,0,262,22
exp_n666,0.64167022,30,2
exp_n666,0.669070925,30,1
exp_n666,0.700248811,30,24
exp_n666,0.713050225,30,5
exp_n666,0.718432859,30,30
exp_n666,0.726197104,30,1
exp_n666,0.749821704,30,8
exp_n666,0.757157587,30,6
exp_n666,0.759730657,3,3
exp_n666,0.761691505,30,7
exp_n666,0.777020568,30,8
exp_n666,0.780675921,30,17
exp_n666,0.781585615,30,18
exp_n666,0.782588675,30,22
exp_n666,0.800429271,30,26
exp_n666,0.822594118,30,30
exp_n666,0.863565209,5,0
exp_n666,0.905027349,30,1
exp_n666,0.912852861,30,2
exp_n666,0.921528426,17,2
exp_n666,0.925408104,36,1
exp_n666,0.93087463,30,2
exp_n666,0.940154854,30,15
exp_n666,0.945626227,30,15
exp_n666,0.949620222,30,15
exp_n666,0.965192297,30,29
exp_n666,0.970557343,30,17
exp_n666,0.980258444,30,28
exp_n667,0,262,27
exp_n667,0.652273229,30,1
exp_n667,0.68403885,30,3
exp_n667,0.723325356,30,20
exp_n667,0.725399728,30,4
exp_n667,0.748926053,30,2
exp_n667,0.750295094,30,30
exp_n667,0.780265566,30,7
exp_n667,0.782623753,30,5
exp_n667,0.790814827,3,3
exp_n667,0.794644114,30,9
exp_n667,0.795010973,30,8
exp_n667,0.820490238,30,12
exp_n667,0.827290133,30,20
exp_n667,0.831148674,30,21
exp_n667,0.851296011,30,25
exp_n667,0.857292421,30,30
exp_n667,0.882044506,5,0
exp_n667,0.936857879,30,5
exp_n667,0.937283618,17,1
exp_n667,0.93904111,30,2
exp_n667,0.957654565,30,2
exp_n667,0.958064399,36,1
exp_n667,0.96898712,30,12
exp_n667,0.982359239,30,16
exp_n667,0.988613349,30,17
exp_n667,1.008557503,30,28
exp_n667,1.022557823,30,24
exp_n667,1.042924036,30,28
exp_n668,0,262,30
exp_n668,0.618370599,30,2
exp_n668,0.640357577,30,2
exp_n668,0.675056953,30,19
exp_n668,0.696854042,30,5
exp_n668,0.69737763,30,0
exp_n668,0.703667745,30,29
exp_n668,0.729015081,30,4
exp_n668,0.733537558,30,8
exp_n668,0.7403411,3,3
exp_n668,0.749924621,30,6
exp_n668,0.751919044,30,5
exp_n668,0.764155002,30,25
exp_n668,0.766352407,30,18
exp_n668,0.784187877,30,17
exp_n668,0.793161989,30,24
exp_n668,0.820403359,30,30
exp_n668,0.840253807,5,0
exp_n668,0.877831978,30,1
exp_n668,0.894760611,30,0
exp_n668,0.898116154,17,3
exp_n668,0.906169006,30,1
exp_n668,0.911796169,36,1
exp_n668,0.927442579,30,14
exp_n668,0.932600858,30,14
exp_n668,0.939604576,30,21
exp_n668,0.946842751,30,28
exp_n668,0.958893681,30,20
exp_n668,0.97055415,30,30
exp_n669,0,262,22
exp_n669,0.615532885,30,0
exp_n669,0.634254917,30,1
exp_n669,0.674984445,30,7
exp_n669,0.676889056,30,22
exp_n669,0.693680347,30,3
exp_n669,0.710220805,30,30
exp_n669,0.721792285,30,2
exp_n669,0.725437693,30,13
exp_n669,0.735222448,3,3
exp_n669,0.751471641,30,12
exp_n669,0.757080995,30,5
exp_n669,0.766927173,30,18
exp_n669,0.769785464,30,19
exp_n669,0.779787144,30,20
exp_n669,0.797654498,30,26
exp_n669,0.805625297,30,30
exp_n669,0.830117328,5,0
exp_n669,0.881090852,30,3
exp_n669,0.888548328,30,1
exp_n669,0.889345156,17,0
exp_n669,0.904626155,36,2
exp_n669,0.90826515,30,3
exp_n669,0.918677711,30,18
exp_n669,0.93039822,30,21
exp_n669,0.939247694,30,15
exp_n669,0.945255954,30,26
exp_n669,0.959994718,30,17
exp_n669,0.97554845,30,30
exp_n67,0,262,29
exp_n67,0.608277623,30,2
exp_n67,0.60883251,30,2
exp_n67,0.675470929,30,8
exp_n67,0.690159163,30,0
exp_n67,0.693321948,30,24
exp_n67,0.72355679,30,4
exp_n67,0.740015742,30,8
exp_n67,0.74334581,30,30
exp_n67,0.758674341,3,3
exp_n67,0.76330841,30,12
exp_n67,0.764243095,30,2
exp_n67,0.798466211,30,18
exp_n67,0.799933693,30,13
exp_n67,0.804353348,30,20
exp_n67,0.818760693,5,0
exp_n67,0.836172376,30,22
exp_n67,0.848004637,30,30
exp_n67,0.880470393,30,0
exp_n67,0.904067582,30,3
exp_n67,0.905123209,17,1
exp_n67,0.918204239,36,1
exp_n67,0.923052973,30,3
exp_n67,0.941288626,30,16
exp_n67,0.956474518,30,16
exp_n67,0.964324565,30,14
exp_n67,0.984752596,30,26
exp_n67,1.007306554,30,21
exp_n67,1.033858055,30,29
exp_n670,0,262,24
exp_n670,0.643693544,30,0
exp_n670,0.695750728,30,1
exp_n670,0.705588899,30,24
exp_n670,0.720855867,30,8
exp_n670,0.731663341,30,1
exp_n670,0.746614639,30,28
exp_n670,0.758521466,30,4
exp_n670,0.764594451,30,10
exp_n670,0.775801145,3,3
exp_n670,0.777362074,30,3
exp_n670,0.779589305,30,7
exp_n670,0.80872583,30,18
exp_n670,0.810176634,30,20
exp_n670,0.811750618,30,13
exp_n670,0.824853659,30,25
exp_n670,0.853212363,30,30
exp_n670,0.880113512,5,0
exp_n670,0.919644988,17,3
exp_n670,0.920987019,30,1
exp_n670,0.932389862,30,2
exp_n670,0.947055025,36,0
exp_n670,0.947216528,30,1
exp_n670,0.963747638,30,12
exp_n670,0.96875102,30,21
exp_n670,0.979080383,30,21
exp_n670,0.984848766,30,28
exp_n670,1.004133024,30,23
exp_n670,1.016138132,30,30
exp_n671,0,262,21
exp_n671,0.634724586,30,3
exp_n671,0.667125324,30,2
exp_n671,0.68296129,30,17
exp_n671,0.700867879,30,30
exp_n671,0.705225207,30,6
exp_n671,0.715043616,30,0
exp_n671,0.729937825,30,2
exp_n671,0.732831546,30,8
exp_n671,0.748679485,3,3
exp_n671,0.75211028,30,8
exp_n671,0.758546373,30,5
exp_n671,0.764023223,30,23
exp_n671,0.780108762,30,13
exp_n671,0.788161683,30,17
exp_n671,0.794090953,30,21
exp_n671,0.83391122,30,30
exp_n671,0.863273591,5,0
exp_n671,0.902070352,30,3
exp_n671,0.902336231,17,1
exp_n671,0.908267076,30,1
exp_n671,0.914665074,36,0
exp_n671,0.927738931,30,1
exp_n671,0.929578278,30,17
exp_n671,0.933646373,30,17
exp_n671,0.936058483,30,15
exp_n671,0.939546622,30,29
exp_n671,0.960155992,30,21
exp_n671,0.964354188,30,30
exp_n672,0,262,20
exp_n672,0.601854801,30,2
exp_n672,0.630223907,30,3
exp_n672,0.687926228,30,5
exp_n672,0.700763535,30,1
exp_n672,0.702804691,30,18
exp_n672,0.730801303,30,4
exp_n672,0.744202837,30,6
exp_n672,0.74719924,30,29
exp_n672,0.764597598,3,3
exp_n672,0.769897544,30,6
exp_n672,0.780379268,30,8
exp_n672,0.796078807,30,14
exp_n672,0.798510962,30,20
exp_n672,0.815431694,30,17
exp_n672,0.818001629,5,0
exp_n672,0.828879011,30,26
exp_n672,0.886705601,30,3
exp_n672,0.8998215,30,1
exp_n672,0.90056332,30,30
exp_n672,0.907002064,17,1
exp_n672,0.926157797,36,0
exp_n672,0.926617668,30,2
exp_n672,0.950303449,30,11
exp_n672,0.963350349,30,20
exp_n672,0.966052385,30,12
exp_n672,0.985837984,30,30
exp_n672,1.018859795,30,23
exp_n672,1.036721707,30,30
exp_n673,0,262,25
exp_n673,0.630110008,30,4
exp_n673,0.651340231,30,1
exp_n673,0.70033208,30,21
exp_n673,0.715888929,30,6
exp_n673,0.718629483,30,1
exp_n673,0.736548197,30,29
exp_n673,0.752507522,30,12
exp_n673,0.753918159,30,4
exp_n673,0.756786075,30,3
exp_n673,0.767141159,3,3
exp_n673,0.773342604,30,11
exp_n673,0.781512039,30,18
exp_n673,0.807144954,30,13
exp_n673,0.807470835,30,21
exp_n673,0.827796767,30,28
exp_n673,0.850148133,5,0
exp_n673,0.873302635,30,30
exp_n673,0.909356943,30,1
exp_n673,0.91686062,30,2
exp_n673,0.923311449,17,3
exp_n673,0.936912138,36,0
exp_n673,0.937390564,30,0
exp_n673,0.956312687,30,14
exp_n673,0.965197385,30,19
exp_n673,0.969806072,30,19
exp_n673,0.988779504,30,25
exp_n673,1.005596682,30,20
exp_n673,1.016633119,30,29
exp_n674,0,262,26
exp_n674,0.65407124,30,0
exp_n674,0.696795544,30,1
exp_n674,0.698119037,30,18
exp_n674,0.724834849,30,7
exp_n674,0.730037734,30,0
exp_n674,0.733636848,30,27
exp_n674,0.754504556,30,6
exp_n674,0.766044734,30,2
exp_n674,0.772455984,3,3
exp_n674,0.781151679,30,8
exp_n674,0.781225907,30,8
exp_n674,0.79744556,30,18
exp_n674,0.797733568,30,15
exp_n674,0.802642517,30,20
exp_n674,0.817149867,30,26
exp_n674,0.83657148,30,30
exp_n674,0.885916906,5,0
exp_n674,0.919548444,30,6
exp_n674,0.929020201,30,1
exp_n674,0.937408819,17,1
exp_n674,0.938855755,30,1
exp_n674,0.942876537,36,2
exp_n674,0.953934945,30,13
exp_n674,0.963998376,30,13
exp_n674,0.972372995,30,18
exp_n674,0.978116671,30,28
exp_n674,0.983340268,30,21
exp_n674,0.99465608,30,28
exp_n675,0,262,24
exp_n675,0.662640191,30,3
exp_n675,0.687983245,30,2
exp_n675,0.718299232,30,19
exp_n675,0.737013561,30,2
exp_n675,0.745825075,30,2
exp_n675,0.75320078,30,29
exp_n675,0.774951894,30,10
exp_n675,0.775880583,30,3
exp_n675,0.783939581,3,3
exp_n675,0.792022329,30,8
exp_n675,0.793148285,30,5
exp_n675,0.807535914,30,19
exp_n675,0.820188934,30,21
exp_n675,0.827210617,30,18
exp_n675,0.831871262,30,24
exp_n675,0.872998407,30,30
exp_n675,0.895919469,5,0
exp_n675,0.937449956,30,1
exp_n675,0.945550671,30,2
exp_n675,0.946573651,17,0
exp_n675,0.960954006,36,1
exp_n675,0.961521469,30,2
exp_n675,0.975509957,30,13
exp_n675,0.977697311,30,12
exp_n675,0.994551651,30,15
exp_n675,1.002272038,30,25
exp_n675,1.015024343,30,17
exp_n675,1.029327676,30,28
exp_n676,0,262,21
exp_n676,0.637642735,30,2
exp_n676,0.651912085,30,2
exp_n676,0.691704923,30,22
exp_n676,0.706502244,30,4
exp_n676,0.711478008,30,1
exp_n676,0.719883592,30,28
exp_n676,0.745505881,30,7
exp_n676,0.749214393,3,3
exp_n676,0.752258984,30,4
exp_n676,0.762423166,30,6
exp_n676,0.777586149,30,13
exp_n676,0.779384359,30,20
exp_n676,0.782443288,30,17
exp_n676,0.783834087,30,7
exp_n676,0.799195901,30,30
exp_n676,0.805689554,30,26
exp_n676,0.862504024,5,0
exp_n676,0.901878802,30,3
exp_n676,0.910736425,17,0
exp_n676,0.916097085,30,4
exp_n676,0.924881358,30,4
exp_n676,0.928038311,36,3
exp_n676,0.932528339,30,15
exp_n676,0.940603292,30,9
exp_n676,0.946505108,30,24
exp_n676,0.966788662,30,27
exp_n676,0.977547196,30,21
exp_n676,0.990494423,30,29
exp_n677,0,262,21
exp_n677,0.609041567,30,1
exp_n677,0.640003981,30,0
exp_n677,0.677348155,30,2
exp_n677,0.689382568,30,22
exp_n677,0.699024939,30,0
exp_n677,0.725861032,30,11
exp_n677,0.726824566,30,29
exp_n677,0.737819886,30,1
exp_n677,0.746511768,30,11
exp_n677,0.751169925,3,3
exp_n677,0.760534596,30,7
exp_n677,0.776618406,30,22
exp_n677,0.789103364,30,21
exp_n677,0.789259067,30,10
exp_n677,0.814097012,30,28
exp_n677,0.823866255,5,0
exp_n677,0.849362297,30,30
exp_n677,0.876893147,30,2
exp_n677,0.892461032,17,0
exp_n677,0.898692449,30,2
exp_n677,0.909290169,30,2
exp_n677,0.911249462,36,0
exp_n677,0.927117746,30,11
exp_n677,0.942715877,30,16
exp_n677,0.952946681,30,18
exp_n677,0.964360641,30,27
exp_n677,0.974128811,30,22
exp_n677,0.993474007,30,29
exp_n678,0,262,16
exp_n678,0.653340021,30,0
exp_n678,0.657706044,30,0
exp_n678,0.713842318,30,19
exp_n678,0.730076642,30,4
exp_n678,0.738896717,30,3
exp_n678,0.741170591,30,29
exp_n678,0.77275234,30,9
exp_n678,0.781709177,30,9
exp_n678,0.786396888,3,3
exp_n678,0.788319823,30,1
exp_n678,0.797393609,30,13
exp_n678,0.80919447,30,10
exp_n678,0.811819439,30,22
exp_n678,0.821949923,30,17
exp_n678,0.831268409,30,26
exp_n678,0.845143286,30,30
exp_n678,0.88207874,5,0
exp_n678,0.927598384,30,0
exp_n678,0.940102237,30,2
exp_n678,0.94902609,17,1
exp_n678,0.953115063,30,5
exp_n678,0.957187901,36,1
exp_n678,0.965285903,30,19
exp_n678,0.976496873,30,16
exp_n678,0.989272288,30,18
exp_n678,0.999235855,30,28
exp_n678,1.004617467,30,24
exp_n678,1.033761059,30,29
exp_n679,0,262,23
exp_n679,0.625960442,30,4
exp_n679,0.674644408,30,6
exp_n679,0.692555178,30,21
exp_n679,0.696429024,30,7
exp_n679,0.70932842,30,0
exp_n679,0.719647579,30,29
exp_n679,0.733243018,30,7
exp_n679,0.74577446,3,3
exp_n679,0.751474991,30,5
exp_n679,0.756026261,30,4
exp_n679,0.763187954,30,3
exp_n679,0.774448325,30,14
exp_n679,0.775991575,30,17
exp_n679,0.779907098,30,20
exp_n679,0.796264926,30,23
exp_n679,0.834150284,30,30
exp_n679,0.853820688,5,0
exp_n679,0.899457283,17,2
exp_n679,0.902606129,30,3
exp_n679,0.907790095,30,2
exp_n679,0.910862778,36,0
exp_n679,0.913206599,30,2
exp_n679,0.925590997,30,14
exp_n679,0.932223948,30,15
exp_n679,0.938708992,30,20
exp_n679,0.949927711,30,27
exp_n679,0.962571417,30,19
exp_n679,0.977303763,30,30
exp_n68,0,262,24
exp_n68,0.61797921,30,1
exp_n68,0.650909658,30,3
exp_n68,0.693287297,30,19
exp_n68,0.694301385,30,4
exp_n68,0.702469336,30,3
exp_n68,0.731553292,30,30
exp_n68,0.733060793,30,6
exp_n68,0.742961266,30,8
exp_n68,0.757597343,30,4
exp_n68,0.763519847,30,8
exp_n68,0.766397935,3,3
exp_n68,0.792559038,30,19
exp_n68,0.79393176,30,14
exp_n68,0.804726868,30,15
exp_n68,0.818780653,30,27
exp_n68,0.83282764,5,0
exp_n68,0.838474103,30,30
exp_n68,0.887654914,30,3
exp_n68,0.907150672,17,1
exp_n68,0.908399382,30,3
exp_n68,0.925056327,36,1
exp_n68,0.931008877,30,0
exp_n68,0.949688253,30,14
exp_n68,0.952771121,30,19
exp_n68,0.957624755,30,16
exp_n68,0.97511159,30,27
exp_n68,1.002508155,30,19
exp_n68,1.009890859,30,28
exp_n680,0,262,26
exp_n680,0.640546341,30,3
exp_n680,0.668372068,30,1
exp_n680,0.715974461,30,3
exp_n680,0.716518813,30,18
exp_n680,0.728551881,30,2
exp_n680,0.751453626,30,29
exp_n680,0.762411803,30,4
exp_n680,0.766513867,30,9
exp_n680,0.780212781,3,3
exp_n680,0.78642249,30,12
exp_n680,0.798332113,30,3
exp_n680,0.816466809,30,16
exp_n680,0.819245853,30,12
exp_n680,0.832721482,30,23
exp_n680,0.851236804,30,23
exp_n680,0.863913657,5,0
exp_n680,0.881070358,30,30
exp_n680,0.922812672,30,3
exp_n680,0.935686079,30,3
exp_n680,0.936280351,17,0
exp_n680,0.955729067,30,1
exp_n680,0.958614596,36,0
exp_n680,0.972231078,30,13
exp_n680,0.9832592,30,23
exp_n680,0.994216445,30,19
exp_n680,1.009975869,30,26
exp_n680,1.021458776,30,20
exp_n680,1.04819641,30,28
exp_n681,0,262,27
exp_n681,0.636722651,30,2
exp_n681,0.641069527,30,3
exp_n681,0.700607652,30,25
exp_n681,0.713907837,30,6
exp_n681,0.723438511,30,0
exp_n681,0.7287583,30,29
exp_n681,0.747346932,30,8
exp_n681,0.752711755,30,7
exp_n681,0.764452945,3,3
exp_n681,0.774528537,30,5
exp_n681,0.776341557,30,11
exp_n681,0.792744093,30,18
exp_n681,0.796196089,30,7
exp_n681,0.796388286,30,19
exp_n681,0.822296054,30,30
exp_n681,0.825349833,30,24
exp_n681,0.862419264,5,0
exp_n681,0.90867549,17,0
exp_n681,0.914317217,30,2
exp_n681,0.917025799,30,2
exp_n681,0.927539975,30,2
exp_n681,0.933203859,36,2
exp_n681,0.947437895,30,13
exp_n681,0.963461224,30,15
exp_n681,0.968615055,30,16
exp_n681,0.974727186,30,27
exp_n681,0.98268363,30,22
exp_n681,0.997499949,30,29
exp_n682,0,262,13
exp_n682,0.635647964,30,2
exp_n682,0.662544106,30,5
exp_n682,0.683234424,30,13
exp_n682,0.699624917,30,1
exp_n682,0.701342538,30,5
exp_n682,0.702735375,30,28
exp_n682,0.733429234,30,9
exp_n682,0.74235801,30,3
exp_n682,0.746590213,3,3
exp_n682,0.753725275,30,10
exp_n682,0.763937166,30,12
exp_n682,0.770636261,30,4
exp_n682,0.771546597,30,22
exp_n682,0.773889597,30,24
exp_n682,0.786185367,30,27
exp_n682,0.798783381,30,30
exp_n682,0.860007368,5,0
exp_n682,0.892233091,30,1
exp_n682,0.908962354,17,3
exp_n682,0.911803159,30,3
exp_n682,0.91805477,30,2
exp_n682,0.918790132,36,0
exp_n682,0.919789077,30,13
exp_n682,0.926747289,30,17
exp_n682,0.930110526,30,15
exp_n682,0.94440122,30,27
exp_n682,0.958418502,30,23
exp_n682,0.960104127,30,30
exp_n683,0,262,21
exp_n683,0.610119288,30,1
exp_n683,0.654406901,30,2
exp_n683,0.697580382,30,8
exp_n683,0.704151886,30,0
exp_n683,0.706472456,30,21
exp_n683,0.729037918,30,3
exp_n683,0.745109621,30,30
exp_n683,0.760370769,30,9
exp_n683,0.769482685,30,3
exp_n683,0.770273483,3,3
exp_n683,0.773852913,30,13
exp_n683,0.807502746,30,21
exp_n683,0.813620682,30,22
exp_n683,0.817331806,30,16
exp_n683,0.833429412,30,22
exp_n683,0.833928044,5,0
exp_n683,0.877783739,30,30
exp_n683,0.906367494,30,1
exp_n683,0.910397844,30,2
exp_n683,0.915093358,17,0
exp_n683,0.932338101,30,3
exp_n683,0.937904323,36,2
exp_n683,0.956744735,30,15
exp_n683,0.972066784,30,12
exp_n683,0.977169305,30,16
exp_n683,0.989894698,30,28
exp_n683,1.012697613,30,15
exp_n683,1.025363243,30,27
exp_n684,0,262,23
exp_n684,0.621897999,30,5
exp_n684,0.651625098,30,6
exp_n684,0.683172712,30,16
exp_n684,0.693596043,30,3
exp_n684,0.712886081,30,0
exp_n684,0.7167925,30,29
exp_n684,0.734308878,30,7
exp_n684,0.737483149,30,2
exp_n684,0.747952696,3,3
exp_n684,0.753592045,30,12
exp_n684,0.759878843,30,5
exp_n684,0.773574925,30,20
exp_n684,0.774190299,30,18
exp_n684,0.778758716,30,17
exp_n684,0.801490505,30,26
exp_n684,0.843812391,5,0
exp_n684,0.844618787,30,30
exp_n684,0.891137077,30,1
exp_n684,0.896310586,17,1
exp_n684,0.906812058,30,2
exp_n684,0.90926029,30,2
exp_n684,0.91616222,36,0
exp_n684,0.929610903,30,15
exp_n684,0.942074045,30,16
exp_n684,0.94838329,30,19
exp_n684,0.959106926,30,29
exp_n684,0.972484618,30,22
exp_n684,0.979408443,30,28
exp_n685,0,262,26
exp_n685,0.657391401,30,1
exp_n685,0.697595849,30,2
exp_n685,0.701467393,30,23
exp_n685,0.717453577,30,29
exp_n685,0.721562728,30,3
exp_n685,0.731704431,30,0
exp_n685,0.752408811,30,8
exp_n685,0.761949777,3,3
exp_n685,0.77158026,30,3
exp_n685,0.785149015,30,13
exp_n685,0.787279802,30,7
exp_n685,0.78902775,30,9
exp_n685,0.790365339,30,17
exp_n685,0.793287409,30,20
exp_n685,0.804707563,30,30
exp_n685,0.808706158,30,27
exp_n685,0.883282918,5,0
exp_n685,0.916604593,30,1
exp_n685,0.925043698,30,6
exp_n685,0.931305545,17,1
exp_n685,0.936274907,30,1
exp_n685,0.94432155,36,0
exp_n685,0.945631038,30,15
exp_n685,0.9549281,30,19
exp_n685,0.956208759,30,18
exp_n685,0.970619365,30,28
exp_n685,0.980378789,30,15
exp_n685,0.987359253,30,29
exp_n686,0,262,19
exp_n686,0.631924098,30,2
exp_n686,0.664668498,30,3
exp_n686,0.688062861,30,18
exp_n686,0.707437738,30,4
exp_n686,0.709035455,30,28
exp_n686,0.717563338,30,1
exp_n686,0.740820902,30,14
exp_n686,0.751931973,3,3
exp_n686,0.75825819,30,6
exp_n686,0.759775225,30,3
exp_n686,0.76085354,30,7
exp_n686,0.779617248,30,15
exp_n686,0.781230985,30,19
exp_n686,0.784744766,30,23
exp_n686,0.797022192,30,27
exp_n686,0.812259806,30,30
exp_n686,0.870814282,5,0
exp_n686,0.898358832,30,1
exp_n686,0.909500015,17,1
exp_n686,0.912654139,30,6
exp_n686,0.918019494,30,1
exp_n686,0.926511407,36,2
exp_n686,0.931652784,30,10
exp_n686,0.938928777,30,18
exp_n686,0.952767602,30,20
exp_n686,0.956955814,30,29
exp_n686,0.968964703,30,25
exp_n686,0.986874529,30,29
exp_n687,0,262,29
exp_n687,0.64080041,30,3
exp_n687,0.659738418,30,3
exp_n687,0.694588063,30,22
exp_n687,0.711677876,30,6
exp_n687,0.718021641,30,28
exp_n687,0.720282077,30,3
exp_n687,0.738134689,30,6
exp_n687,0.74785037,30,5
exp_n687,0.755683939,3,3
exp_n687,0.763435807,30,4
