"","Simulation","BMDSEstimates","order","Model"
"10953","exp_n684.bmd",0.490083189587882,"bmdu","Log-Logistic"
"10954","exp_n685.bmd",0.19028134563956,"bmds","Log-Logistic"
"10955","exp_n685.bmd",0.0749408113722969,"bmdl","Log-Logistic"
"10956","exp_n685.bmd",0.362230276618451,"bmdu","Log-Logistic"
"10957","exp_n686.bmd",0.4448997164768,"bmds","Log-Logistic"
"10958","exp_n686.bmd",0.376704574479297,"bmdl","Log-Logistic"
"10959","exp_n686.bmd",0.552050006654139,"bmdu","Log-Logistic"
"10960","exp_n687.bmd",0.567037453992339,"bmds","Log-Logistic"
"10961","exp_n687.bmd",0.532058655978851,"bmdl","Log-Logistic"
"10962","exp_n687.bmd",0.654273674330518,"bmdu","Log-Logistic"
"10963","exp_n688.bmd",0.343992205329285,"bmds","Log-Logistic"
"10964","exp_n688.bmd",0.240194374858935,"bmdl","Log-Logistic"
"10965","exp_n688.bmd",0.476651348749718,"bmdu","Log-Logistic"
"10966","exp_n689.bmd",0.182928487115144,"bmds","Log-Logistic"
"10967","exp_n689.bmd",0.0656645038275609,"bmdl","Log-Logistic"
"10968","exp_n689.bmd",0.35200433898033,"bmdu","Log-Logistic"
"10969","exp_n69.bmd",0.30402910218764,"bmds","Log-Logistic"
"10970","exp_n69.bmd",0.192863494612185,"bmdl","Log-Logistic"
"10971","exp_n69.bmd",0.450592197602856,"bmdu","Log-Logistic"
"10972","exp_n690.bmd",0.345968510428902,"bmds","Log-Logistic"
"10973","exp_n690.bmd",0.244046088030587,"bmdl","Log-Logistic"
"10974","exp_n690.bmd",0.477498932228852,"bmdu","Log-Logistic"
"10975","exp_n691.bmd",0.476853627994933,"bmds","Log-Logistic"
"10976","exp_n691.bmd",0.404996656765808,"bmdl","Log-Logistic"
"10977","exp_n691.bmd",0.590468701226027,"bmdu","Log-Logistic"
"10978","exp_n692.bmd",0.252516486713819,"bmds","Log-Logistic"
"10979","exp_n692.bmd",0.137052793251066,"bmdl","Log-Logistic"
"10980","exp_n692.bmd",0.40565166552142,"bmdu","Log-Logistic"
"10981","exp_n693.bmd",0.158085994683437,"bmds","Log-Logistic"
"10982","exp_n693.bmd",0.0591618554237254,"bmdl","Log-Logistic"
"10983","exp_n693.bmd",0.314746439561186,"bmdu","Log-Logistic"
"10984","exp_n694.bmd",0.168011515124837,"bmds","Log-Logistic"
"10985","exp_n694.bmd",0.0568267348136496,"bmdl","Log-Logistic"
"10986","exp_n694.bmd",0.332798914008474,"bmdu","Log-Logistic"
"10987","exp_n695.bmd",0.194116788275866,"bmds","Log-Logistic"
"10988","exp_n695.bmd",0.0870746551054327,"bmdl","Log-Logistic"
"10989","exp_n695.bmd",0.354545650804231,"bmdu","Log-Logistic"
"10990","exp_n696.bmd",0.381725831124144,"bmds","Log-Logistic"
"10991","exp_n696.bmd",0.29339883860127,"bmdl","Log-Logistic"
"10992","exp_n696.bmd",0.501360785875621,"bmdu","Log-Logistic"
"10993","exp_n697.bmd",0.23579658504246,"bmds","Log-Logistic"
"10994","exp_n697.bmd",0.111586740628123,"bmdl","Log-Logistic"
"10995","exp_n697.bmd",0.397974635281392,"bmdu","Log-Logistic"
"10996","exp_n698.bmd",0.329795439373996,"bmds","Log-Logistic"
"10997","exp_n698.bmd",0.218855914895647,"bmdl","Log-Logistic"
"10998","exp_n698.bmd",0.476627865029206,"bmdu","Log-Logistic"
"10999","exp_n699.bmd",0.293471701098121,"bmds","Log-Logistic"
"11000","exp_n699.bmd",0.171647793442077,"bmdl","Log-Logistic"
"11001","exp_n699.bmd",0.45084850590636,"bmdu","Log-Logistic"
"11002","exp_n7.bmd",0.466284444502334,"bmds","Log-Logistic"
"11003","exp_n7.bmd",0.402604568926662,"bmdl","Log-Logistic"
"11004","exp_n7.bmd",0.570183250330559,"bmdu","Log-Logistic"
"11005","exp_n70.bmd",0.314372317749832,"bmds","Log-Logistic"
"11006","exp_n70.bmd",0.213495812445074,"bmdl","Log-Logistic"
"11007","exp_n70.bmd",0.448047403092146,"bmdu","Log-Logistic"
"11008","exp_n700.bmd",0.437021683038927,"bmds","Log-Logistic"
"11009","exp_n700.bmd",0.364165407146805,"bmdl","Log-Logistic"
"11010","exp_n700.bmd",0.543637196092948,"bmdu","Log-Logistic"
"11011","exp_n701.bmd",0.396278279962455,"bmds","Log-Logistic"
"11012","exp_n701.bmd",0.317028616181943,"bmdl","Log-Logistic"
"11013","exp_n701.bmd",0.506753632754668,"bmdu","Log-Logistic"
"11014","exp_n702.bmd",0.461841064236366,"bmds","Log-Logistic"
"11015","exp_n702.bmd",0.408268723190377,"bmdl","Log-Logistic"
"11016","exp_n702.bmd",0.553608292391754,"bmdu","Log-Logistic"
"11017","exp_n703.bmd",0.392409418528628,"bmds","Log-Logistic"
"11018","exp_n703.bmd",0.29668056669227,"bmdl","Log-Logistic"
"11019","exp_n703.bmd",0.514848968762024,"bmdu","Log-Logistic"
"11020","exp_n704.bmd",0.253778877269964,"bmds","Log-Logistic"
"11021","exp_n704.bmd",0.128088232472609,"bmdl","Log-Logistic"
"11022","exp_n704.bmd",0.413515403566138,"bmdu","Log-Logistic"
"11023","exp_n705.bmd",0.40848767960787,"bmds","Log-Logistic"
"11024","exp_n705.bmd",0.303695384560651,"bmdl","Log-Logistic"
"11025","exp_n705.bmd",0.54237394891025,"bmdu","Log-Logistic"
"11026","exp_n706.bmd",0.311282185434958,"bmds","Log-Logistic"
"11027","exp_n706.bmd",0.218176012979062,"bmdl","Log-Logistic"
"11028","exp_n706.bmd",0.45126959991468,"bmdu","Log-Logistic"
"11029","exp_n707.bmd",0.268100733882007,"bmds","Log-Logistic"
"11030","exp_n707.bmd",0.156142613402422,"bmdl","Log-Logistic"
"11031","exp_n707.bmd",0.418343396822895,"bmdu","Log-Logistic"
"11032","exp_n708.bmd",0.457204248681398,"bmds","Log-Logistic"
"11033","exp_n708.bmd",0.41426329319721,"bmdl","Log-Logistic"
"11034","exp_n708.bmd",0.548961428417694,"bmdu","Log-Logistic"
"11035","exp_n709.bmd",0.273827832770096,"bmds","Log-Logistic"
"11036","exp_n709.bmd",0.146136327711713,"bmdl","Log-Logistic"
"11037","exp_n709.bmd",0.434896006371483,"bmdu","Log-Logistic"
"11038","exp_n71.bmd",0.394350479101316,"bmds","Log-Logistic"
"11039","exp_n71.bmd",0.312015082706483,"bmdl","Log-Logistic"
"11040","exp_n71.bmd",0.5126710096104,"bmdu","Log-Logistic"
"11041","exp_n710.bmd",0.374068026029685,"bmds","Log-Logistic"
"11042","exp_n710.bmd",0.260183710931013,"bmdl","Log-Logistic"
"11043","exp_n710.bmd",0.51222783050894,"bmdu","Log-Logistic"
"11044","exp_n711.bmd",0.299216822717666,"bmds","Log-Logistic"
"11045","exp_n711.bmd",0.191861345319848,"bmdl","Log-Logistic"
"11046","exp_n711.bmd",0.439419999830243,"bmdu","Log-Logistic"
"11047","exp_n712.bmd",0.369442966708645,"bmds","Log-Logistic"
"11048","exp_n712.bmd",0.271944007217038,"bmdl","Log-Logistic"
"11049","exp_n712.bmd",0.49759072095675,"bmdu","Log-Logistic"
"11050","exp_n713.bmd",0.316568705636254,"bmds","Log-Logistic"
"11051","exp_n713.bmd",0.220637017741171,"bmdl","Log-Logistic"
"11052","exp_n713.bmd",0.446775883695351,"bmdu","Log-Logistic"
"11053","exp_n714.bmd",0.526508091263375,"bmds","Log-Logistic"
"11054","exp_n714.bmd",0.495256848141994,"bmdl","Log-Logistic"
"11055","exp_n714.bmd",0.604556203139352,"bmdu","Log-Logistic"
"11056","exp_n715.bmd",0.477850295681994,"bmds","Log-Logistic"
"11057","exp_n715.bmd",0.419131273422631,"bmdl","Log-Logistic"
"11058","exp_n715.bmd",0.573882447613151,"bmdu","Log-Logistic"
"11059","exp_n716.bmd",0.428500754851472,"bmds","Log-Logistic"
"11060","exp_n716.bmd",0.348756469038565,"bmdl","Log-Logistic"
"11061","exp_n716.bmd",0.542739713261972,"bmdu","Log-Logistic"
"11062","exp_n717.bmd",0.127000174384412,"bmds","Log-Logistic"
"11063","exp_n717.bmd",0.0382893231678559,"bmdl","Log-Logistic"
"11064","exp_n717.bmd",0.286665971426631,"bmdu","Log-Logistic"
"11065","exp_n718.bmd",0.446886407630458,"bmds","Log-Logistic"
"11066","exp_n718.bmd",0.367604848846889,"bmdl","Log-Logistic"
"11067","exp_n718.bmd",0.562359133038898,"bmdu","Log-Logistic"
"11068","exp_n719.bmd",0.486485888456408,"bmds","Log-Logistic"
"11069","exp_n719.bmd",0.429489248093327,"bmdl","Log-Logistic"
"11070","exp_n719.bmd",0.585325963674484,"bmdu","Log-Logistic"
"11071","exp_n72.bmd",0.305617853423886,"bmds","Log-Logistic"
"11072","exp_n72.bmd",0.186800087632471,"bmdl","Log-Logistic"
"11073","exp_n72.bmd",0.454824960756444,"bmdu","Log-Logistic"
"11074","exp_n720.bmd",0.444088862067668,"bmds","Log-Logistic"
"11075","exp_n720.bmd",0.373366174657248,"bmdl","Log-Logistic"
"11076","exp_n720.bmd",0.549884690064936,"bmdu","Log-Logistic"
"11077","exp_n721.bmd",0.228134191446459,"bmds","Log-Logistic"
"11078","exp_n721.bmd",0.105736773812188,"bmdl","Log-Logistic"
"11079","exp_n721.bmd",0.389304614972795,"bmdu","Log-Logistic"
"11080","exp_n722.bmd",0.48387582025987,"bmds","Log-Logistic"
"11081","exp_n722.bmd",0.422277336896175,"bmdl","Log-Logistic"
"11082","exp_n722.bmd",0.583785169118133,"bmdu","Log-Logistic"
"11083","exp_n723.bmd",0.325498021325491,"bmds","Log-Logistic"
"11084","exp_n723.bmd",0.222789383103498,"bmdl","Log-Logistic"
"11085","exp_n723.bmd",0.463460124658258,"bmdu","Log-Logistic"
"11086","exp_n724.bmd",0.286637825898735,"bmds","Log-Logistic"
"11087","exp_n724.bmd",0.16781802344146,"bmdl","Log-Logistic"
"11088","exp_n724.bmd",0.442185548073589,"bmdu","Log-Logistic"
"11089","exp_n725.bmd",0.301700554829058,"bmds","Log-Logistic"
"11090","exp_n725.bmd",0.180634271212967,"bmdl","Log-Logistic"
"11091","exp_n725.bmd",0.457532628541916,"bmdu","Log-Logistic"
"11092","exp_n726.bmd",0.428819899196797,"bmds","Log-Logistic"
"11093","exp_n726.bmd",0.358896015676851,"bmdl","Log-Logistic"
"11094","exp_n726.bmd",0.534364923532739,"bmdu","Log-Logistic"
"11095","exp_n727.bmd",0.340542921122993,"bmds","Log-Logistic"
"11096","exp_n727.bmd",0.226859464504158,"bmdl","Log-Logistic"
"11097","exp_n727.bmd",0.481935848853022,"bmdu","Log-Logistic"
"11098","exp_n728.bmd",0.326656890379557,"bmds","Log-Logistic"
"11099","exp_n728.bmd",0.221391228609347,"bmdl","Log-Logistic"
"11100","exp_n728.bmd",0.460212233274168,"bmdu","Log-Logistic"
"11101","exp_n729.bmd",0.386949829582102,"bmds","Log-Logistic"
"11102","exp_n729.bmd",0.297264704334251,"bmdl","Log-Logistic"
"11103","exp_n729.bmd",0.511837742866536,"bmdu","Log-Logistic"
"11104","exp_n73.bmd",0.284153581699754,"bmds","Log-Logistic"
"11105","exp_n73.bmd",0.165231990138475,"bmdl","Log-Logistic"
"11106","exp_n73.bmd",0.434172371075154,"bmdu","Log-Logistic"
"11107","exp_n730.bmd",0.49113879652482,"bmds","Log-Logistic"
"11108","exp_n730.bmd",0.450088318950568,"bmdl","Log-Logistic"
"11109","exp_n730.bmd",0.57649283407596,"bmdu","Log-Logistic"
"11110","exp_n731.bmd",0.221166832630091,"bmds","Log-Logistic"
"11111","exp_n731.bmd",0.0982817799021339,"bmdl","Log-Logistic"
"11112","exp_n731.bmd",0.386941749495754,"bmdu","Log-Logistic"
"11113","exp_n732.bmd",0.297452831366382,"bmds","Log-Logistic"
"11114","exp_n732.bmd",0.176988682376458,"bmdl","Log-Logistic"
"11115","exp_n732.bmd",0.452825515230082,"bmdu","Log-Logistic"
"11116","exp_n733.bmd",0.366938172481585,"bmds","Log-Logistic"
"11117","exp_n733.bmd",0.274141886735666,"bmdl","Log-Logistic"
"11118","exp_n733.bmd",0.496919567973484,"bmdu","Log-Logistic"
"11119","exp_n734.bmd",0.219159499117562,"bmds","Log-Logistic"
"11120","exp_n734.bmd",0.108550080615512,"bmdl","Log-Logistic"
"11121","exp_n734.bmd",0.370279583268894,"bmdu","Log-Logistic"
"11122","exp_n735.bmd",0.302240244939835,"bmds","Log-Logistic"
"11123","exp_n735.bmd",0.177841121492623,"bmdl","Log-Logistic"
"11124","exp_n735.bmd",0.456957565733125,"bmdu","Log-Logistic"
"11125","exp_n736.bmd",0.326366024966566,"bmds","Log-Logistic"
"11126","exp_n736.bmd",0.199518707717209,"bmdl","Log-Logistic"
"11127","exp_n736.bmd",0.487172793484808,"bmdu","Log-Logistic"
"11128","exp_n737.bmd",0.305679140733477,"bmds","Log-Logistic"
"11129","exp_n737.bmd",0.189991887343348,"bmdl","Log-Logistic"
"11130","exp_n737.bmd",0.4562911247406,"bmdu","Log-Logistic"
"11131","exp_n738.bmd",0.204320205427672,"bmds","Log-Logistic"
"11132","exp_n738.bmd",0.095753664755561,"bmdl","Log-Logistic"
"11133","exp_n738.bmd",0.359677420421994,"bmdu","Log-Logistic"
"11134","exp_n739.bmd",0.185247870516063,"bmds","Log-Logistic"
"11135","exp_n739.bmd",0.0741556225656771,"bmdl","Log-Logistic"
"11136","exp_n739.bmd",0.347193095892477,"bmdu","Log-Logistic"
"11137","exp_n74.bmd",0.181418040109204,"bmds","Log-Logistic"
"11138","exp_n74.bmd",0.0697735051884121,"bmdl","Log-Logistic"
"11139","exp_n74.bmd",0.345739864487264,"bmdu","Log-Logistic"
"11140","exp_n740.bmd",0.259563669829836,"bmds","Log-Logistic"
"11141","exp_n740.bmd",0.134197667464875,"bmdl","Log-Logistic"
"11142","exp_n740.bmd",0.419458741671086,"bmdu","Log-Logistic"
"11143","exp_n741.bmd",0.455987506949092,"bmds","Log-Logistic"
"11144","exp_n741.bmd",0.387374934940468,"bmdl","Log-Logistic"
"11145","exp_n741.bmd",0.565863674329031,"bmdu","Log-Logistic"
"11146","exp_n742.bmd",0.134645554804686,"bmds","Log-Logistic"
"11147","exp_n742.bmd",0.0439539584462049,"bmdl","Log-Logistic"
"11148","exp_n742.bmd",0.294807367159517,"bmdu","Log-Logistic"
"11149","exp_n743.bmd",0.18928498576253,"bmds","Log-Logistic"
"11150","exp_n743.bmd",0.0750863121066013,"bmdl","Log-Logistic"
"11151","exp_n743.bmd",0.351345595349806,"bmdu","Log-Logistic"
"11152","exp_n744.bmd",0.323453852939436,"bmds","Log-Logistic"
"11153","exp_n744.bmd",0.204123609297049,"bmdl","Log-Logistic"
"11154","exp_n744.bmd",0.473530070489418,"bmdu","Log-Logistic"
"11155","exp_n745.bmd",0.420494883460134,"bmds","Log-Logistic"
"11156","exp_n745.bmd",0.361742598851316,"bmdl","Log-Logistic"
"11157","exp_n745.bmd",0.523694585829638,"bmdu","Log-Logistic"
"11158","exp_n746.bmd",0.443470752804773,"bmds","Log-Logistic"
"11159","exp_n746.bmd",0.358893063283083,"bmdl","Log-Logistic"
"11160","exp_n746.bmd",0.555401409208579,"bmdu","Log-Logistic"
"11161","exp_n747.bmd",0.4208329191541,"bmds","Log-Logistic"
"11162","exp_n747.bmd",0.347773019876807,"bmdl","Log-Logistic"
"11163","exp_n747.bmd",0.526305944639487,"bmdu","Log-Logistic"
"11164","exp_n748.bmd",0.554701081299518,"bmds","Log-Logistic"
"11165","exp_n748.bmd",0.525448781226414,"bmdl","Log-Logistic"
"11166","exp_n748.bmd",0.633120953772989,"bmdu","Log-Logistic"
"11167","exp_n749.bmd",0.299114414338755,"bmds","Log-Logistic"
"11168","exp_n749.bmd",0.16413734127465,"bmdl","Log-Logistic"
"11169","exp_n749.bmd",0.460950782280597,"bmdu","Log-Logistic"
"11170","exp_n75.bmd",0.307356254398286,"bmds","Log-Logistic"
"11171","exp_n75.bmd",0.19165880698285,"bmdl","Log-Logistic"
"11172","exp_n75.bmd",0.455546652299129,"bmdu","Log-Logistic"
"11173","exp_n750.bmd",0.309326893018759,"bmds","Log-Logistic"
"11174","exp_n750.bmd",0.188597291804569,"bmdl","Log-Logistic"
"11175","exp_n750.bmd",0.460784266391615,"bmdu","Log-Logistic"
"11176","exp_n751.bmd",0.446287664800874,"bmds","Log-Logistic"
"11177","exp_n751.bmd",0.38788140114968,"bmdl","Log-Logistic"
"11178","exp_n751.bmd",0.551430009659762,"bmdu","Log-Logistic"
"11179","exp_n752.bmd",0.155902067040784,"bmds","Log-Logistic"
"11180","exp_n752.bmd",0.0516032666860345,"bmdl","Log-Logistic"
"11181","exp_n752.bmd",0.32166402730846,"bmdu","Log-Logistic"
"11182","exp_n753.bmd",0.363730381407261,"bmds","Log-Logistic"
"11183","exp_n753.bmd",0.27614382356462,"bmdl","Log-Logistic"
"11184","exp_n753.bmd",0.485621671382767,"bmdu","Log-Logistic"
"11185","exp_n754.bmd",0.424635880648686,"bmds","Log-Logistic"
"11186","exp_n754.bmd",0.3550918568437,"bmdl","Log-Logistic"
"11187","exp_n754.bmd",0.529087996923767,"bmdu","Log-Logistic"
"11188","exp_n755.bmd",0.381239574795614,"bmds","Log-Logistic"
"11189","exp_n755.bmd",0.287363412372999,"bmdl","Log-Logistic"
"11190","exp_n755.bmd",0.502737384142638,"bmdu","Log-Logistic"
"11191","exp_n756.bmd",0.173722552032031,"bmds","Log-Logistic"
"11192","exp_n756.bmd",0.0685053594541827,"bmdl","Log-Logistic"
"11193","exp_n756.bmd",0.33433007023862,"bmdu","Log-Logistic"
"11194","exp_n757.bmd",0.509489036193432,"bmds","Log-Logistic"
"11195","exp_n757.bmd",0.467175040423295,"bmdl","Log-Logistic"
"11196","exp_n757.bmd",0.59846193341546,"bmdu","Log-Logistic"
"11197","exp_n758.bmd",0.314958898748948,"bmds","Log-Logistic"
"11198","exp_n758.bmd",0.202459929061997,"bmdl","Log-Logistic"
"11199","exp_n758.bmd",0.45638903753591,"bmdu","Log-Logistic"
"11200","exp_n759.bmd",0.333245907264159,"bmds","Log-Logistic"
"11201","exp_n759.bmd",0.217538775780742,"bmdl","Log-Logistic"
"11202","exp_n759.bmd",0.478555173294652,"bmdu","Log-Logistic"
"11203","exp_n76.bmd",0.367511051293525,"bmds","Log-Logistic"
"11204","exp_n76.bmd",0.277574154985517,"bmdl","Log-Logistic"
"11205","exp_n76.bmd",0.489164916178883,"bmdu","Log-Logistic"
"11206","exp_n760.bmd",0.400806854025621,"bmds","Log-Logistic"
"11207","exp_n760.bmd",0.317482110684304,"bmdl","Log-Logistic"
"11208","exp_n760.bmd",0.515895961818239,"bmdu","Log-Logistic"
"11209","exp_n761.bmd",0.348854999157374,"bmds","Log-Logistic"
"11210","exp_n761.bmd",0.253464051673868,"bmdl","Log-Logistic"
"11211","exp_n761.bmd",0.476578326047781,"bmdu","Log-Logistic"
"11212","exp_n762.bmd",0.224385439496147,"bmds","Log-Logistic"
"11213","exp_n762.bmd",0.110846834822649,"bmdl","Log-Logistic"
"11214","exp_n762.bmd",0.38065218514865,"bmdu","Log-Logistic"
"11215","exp_n763.bmd",0.340745287638566,"bmds","Log-Logistic"
"11216","exp_n763.bmd",0.2232696643949,"bmdl","Log-Logistic"
"11217","exp_n763.bmd",0.484203800735498,"bmdu","Log-Logistic"
"11218","exp_n764.bmd",0.286795753048989,"bmds","Log-Logistic"
"11219","exp_n764.bmd",0.173058530073869,"bmdl","Log-Logistic"
"11220","exp_n764.bmd",0.432704540821352,"bmdu","Log-Logistic"
"11221","exp_n765.bmd",0.476205290964037,"bmds","Log-Logistic"
"11222","exp_n765.bmd",0.420175843634693,"bmdl","Log-Logistic"
"11223","exp_n765.bmd",0.573308385989694,"bmdu","Log-Logistic"
"11224","exp_n766.bmd",0.388557798417477,"bmds","Log-Logistic"
"11225","exp_n766.bmd",0.309253056022015,"bmdl","Log-Logistic"
"11226","exp_n766.bmd",0.500952344831418,"bmdu","Log-Logistic"
"11227","exp_n767.bmd",0.333735017222396,"bmds","Log-Logistic"
"11228","exp_n767.bmd",0.216272621038492,"bmdl","Log-Logistic"
"11229","exp_n767.bmd",0.479642903419895,"bmdu","Log-Logistic"
"11230","exp_n768.bmd",0.418117953378693,"bmds","Log-Logistic"
"11231","exp_n768.bmd",0.339187762882054,"bmdl","Log-Logistic"
"11232","exp_n768.bmd",0.531540332771734,"bmdu","Log-Logistic"
"11233","exp_n769.bmd",0.325816288750965,"bmds","Log-Logistic"
"11234","exp_n769.bmd",0.208503499103394,"bmdl","Log-Logistic"
"11235","exp_n769.bmd",0.47066773365555,"bmdu","Log-Logistic"
"11236","exp_n77.bmd",0.236258370021947,"bmds","Log-Logistic"
"11237","exp_n77.bmd",0.127152001276385,"bmdl","Log-Logistic"
"11238","exp_n77.bmd",0.388184926838396,"bmdu","Log-Logistic"
"11239","exp_n770.bmd",0.351180978824625,"bmds","Log-Logistic"
"11240","exp_n770.bmd",0.247915800471741,"bmdl","Log-Logistic"
"11241","exp_n770.bmd",0.48244718512306,"bmdu","Log-Logistic"
"11242","exp_n771.bmd",0.342708212876111,"bmds","Log-Logistic"
"11243","exp_n771.bmd",0.224927828151043,"bmdl","Log-Logistic"
"11244","exp_n771.bmd",0.490190352013195,"bmdu","Log-Logistic"
"11245","exp_n772.bmd",0.468360928612252,"bmds","Log-Logistic"
"11246","exp_n772.bmd",0.406107489652093,"bmdl","Log-Logistic"
"11247","exp_n772.bmd",0.57212930397485,"bmdu","Log-Logistic"
"11248","exp_n773.bmd",0.369269145733362,"bmds","Log-Logistic"
"11249","exp_n773.bmd",0.269585442061253,"bmdl","Log-Logistic"
"11250","exp_n773.bmd",0.500346007827862,"bmdu","Log-Logistic"
"11251","exp_n774.bmd",0.322236932511737,"bmds","Log-Logistic"
"11252","exp_n774.bmd",0.209095106900945,"bmdl","Log-Logistic"
"11253","exp_n774.bmd",0.461933661597908,"bmdu","Log-Logistic"
"11254","exp_n775.bmd",0.213657188957085,"bmds","Log-Logistic"
"11255","exp_n775.bmd",0.0917952506974563,"bmdl","Log-Logistic"
"11256","exp_n775.bmd",0.376515577270736,"bmdu","Log-Logistic"
"11257","exp_n776.bmd",0.257160437023913,"bmds","Log-Logistic"
"11258","exp_n776.bmd",0.1522466605399,"bmdl","Log-Logistic"
"11259","exp_n776.bmd",0.402784559176739,"bmdu","Log-Logistic"
"11260","exp_n777.bmd",0.453005134228796,"bmds","Log-Logistic"
"11261","exp_n777.bmd",0.399004077190886,"bmdl","Log-Logistic"
"11262","exp_n777.bmd",0.547089728983244,"bmdu","Log-Logistic"
"11263","exp_n778.bmd",0.470729241135171,"bmds","Log-Logistic"
"11264","exp_n778.bmd",0.414198539834725,"bmdl","Log-Logistic"
"11265","exp_n778.bmd",0.569407584697637,"bmdu","Log-Logistic"
"11266","exp_n779.bmd",0.236577268209702,"bmds","Log-Logistic"
"11267","exp_n779.bmd",0.115231069580882,"bmdl","Log-Logistic"
"11268","exp_n779.bmd",0.396831404780503,"bmdu","Log-Logistic"
"11269","exp_n78.bmd",0.361876613403865,"bmds","Log-Logistic"
"11270","exp_n78.bmd",0.26731255530564,"bmdl","Log-Logistic"
"11271","exp_n78.bmd",0.488687320093769,"bmdu","Log-Logistic"
"11272","exp_n780.bmd",0.429704722898345,"bmds","Log-Logistic"
"11273","exp_n780.bmd",0.355561561095101,"bmdl","Log-Logistic"
"11274","exp_n780.bmd",0.545448765647264,"bmdu","Log-Logistic"
"11275","exp_n781.bmd",0.285307591873771,"bmds","Log-Logistic"
"11276","exp_n781.bmd",0.164443729263917,"bmdl","Log-Logistic"
"11277","exp_n781.bmd",0.439080053740692,"bmdu","Log-Logistic"
"11278","exp_n782.bmd",0.50140371540757,"bmds","Log-Logistic"
"11279","exp_n782.bmd",0.444791263216614,"bmdl","Log-Logistic"
"11280","exp_n782.bmd",0.598000543920335,"bmdu","Log-Logistic"
"11281","exp_n783.bmd",0.408339225040889,"bmds","Log-Logistic"
"11282","exp_n783.bmd",0.315259825170533,"bmdl","Log-Logistic"
"11283","exp_n783.bmd",0.532539948026074,"bmdu","Log-Logistic"
"11284","exp_n784.bmd",0.411461275652918,"bmds","Log-Logistic"
"11285","exp_n784.bmd",0.320337520356788,"bmdl","Log-Logistic"
"11286","exp_n784.bmd",0.53557662917877,"bmdu","Log-Logistic"
"11287","exp_n785.bmd",0.275722493808497,"bmds","Log-Logistic"
"11288","exp_n785.bmd",0.170306433788204,"bmdl","Log-Logistic"
"11289","exp_n785.bmd",0.42018394321484,"bmdu","Log-Logistic"
"11290","exp_n786.bmd",0.324899868093638,"bmds","Log-Logistic"
"11291","exp_n786.bmd",0.227612530218307,"bmdl","Log-Logistic"
"11292","exp_n786.bmd",0.454522742794158,"bmdu","Log-Logistic"
"11293","exp_n787.bmd",0.380015788639227,"bmds","Log-Logistic"
"11294","exp_n787.bmd",0.294715173523567,"bmdl","Log-Logistic"
"11295","exp_n787.bmd",0.49946398008898,"bmdu","Log-Logistic"
"11296","exp_n788.bmd",0.477629281186004,"bmds","Log-Logistic"
"11297","exp_n788.bmd",0.425197419854158,"bmdl","Log-Logistic"
"11298","exp_n788.bmd",0.567980452526393,"bmdu","Log-Logistic"
"11299","exp_n789.bmd",0.329780014675729,"bmds","Log-Logistic"
"11300","exp_n789.bmd",0.21970598725727,"bmdl","Log-Logistic"
"11301","exp_n789.bmd",0.46711894254007,"bmdu","Log-Logistic"
"11302","exp_n79.bmd",0.257746432830422,"bmds","Log-Logistic"
"11303","exp_n79.bmd",0.145302490618292,"bmdl","Log-Logistic"
"11304","exp_n79.bmd",0.405345599297306,"bmdu","Log-Logistic"
"11305","exp_n790.bmd",0.382510562822415,"bmds","Log-Logistic"
"11306","exp_n790.bmd",0.303182403754953,"bmdl","Log-Logistic"
"11307","exp_n790.bmd",0.501830190379098,"bmdu","Log-Logistic"
"11308","exp_n791.bmd",0.284907008914989,"bmds","Log-Logistic"
"11309","exp_n791.bmd",0.165157843743413,"bmdl","Log-Logistic"
"11310","exp_n791.bmd",0.437158194904958,"bmdu","Log-Logistic"
"11311","exp_n792.bmd",0.352272280847185,"bmds","Log-Logistic"
"11312","exp_n792.bmd",0.253530450554471,"bmdl","Log-Logistic"
"11313","exp_n792.bmd",0.479207423924592,"bmdu","Log-Logistic"
"11314","exp_n793.bmd",0.254635362612145,"bmds","Log-Logistic"
"11315","exp_n793.bmd",0.142635062626324,"bmdl","Log-Logistic"
"11316","exp_n793.bmd",0.403297400864274,"bmdu","Log-Logistic"
"11317","exp_n794.bmd",0.539093729390234,"bmds","Log-Logistic"
"11318","exp_n794.bmd",0.509607897449859,"bmdl","Log-Logistic"
"11319","exp_n794.bmd",0.618617383416117,"bmdu","Log-Logistic"
"11320","exp_n795.bmd",0.213417573965248,"bmds","Log-Logistic"
"11321","exp_n795.bmd",0.0835421343607698,"bmdl","Log-Logistic"
"11322","exp_n795.bmd",0.383432290455006,"bmdu","Log-Logistic"
"11323","exp_n796.bmd",0.165247695896754,"bmds","Log-Logistic"
"11324","exp_n796.bmd",0.0617218872536055,"bmdl","Log-Logistic"
"11325","exp_n796.bmd",0.324864303789639,"bmdu","Log-Logistic"
"11326","exp_n797.bmd",0.205282352488581,"bmds","Log-Logistic"
"11327","exp_n797.bmd",0.0889333831691195,"bmdl","Log-Logistic"
"11328","exp_n797.bmd",0.37432378457262,"bmdu","Log-Logistic"
"11329","exp_n798.bmd",0.456724469116644,"bmds","Log-Logistic"
"11330","exp_n798.bmd",0.396651376589644,"bmdl","Log-Logistic"
"11331","exp_n798.bmd",0.555526116465049,"bmdu","Log-Logistic"
"11332","exp_n799.bmd",0.394038847392267,"bmds","Log-Logistic"
