set,Dose,N,Effect
exp_n908,0.000140404,3,0
exp_n908,0.000141147,5,0
exp_n908,0.000142506,10,1
exp_n908,0.00014896,9,0
exp_n908,0.000154783,10,2
exp_n908,0.000155258,5,3
exp_n908,0.000157476,5,0
exp_n908,0.000160585,10,5
exp_n908,0.000161727,5,5
exp_n908,0.000164173,9,1
exp_n908,0.000166607,9,6
exp_n908,0.000167005,5,2
exp_n908,0.000167498,3,0
exp_n908,0.000171364,5,0
exp_n908,0.000184837,3,3
exp_n908,0.000194781,3,3
exp_n908,0.000204812,10,8
exp_n908,0.000208616,9,0
exp_n908,0.000211901,9,0
exp_n908,0.000223533,9,2
exp_n908,0.00022698,10,10
exp_n908,0.000236582,3,2
exp_n908,0.000247305,10,8
exp_n908,0.000249316,5,5
exp_n908,0.000253466,10,5
exp_n908,0.000276958,5,0
exp_n908,0.000278807,9,2
exp_n908,0.000319563,5,0
exp_n909,0,285,0
exp_n909,6.97E-05,9,6
exp_n909,6.98E-05,5,0
exp_n909,7.23E-05,5,0
exp_n909,7.24E-05,9,4
exp_n909,7.50E-05,9,9
exp_n909,7.96E-05,5,5
exp_n909,8.41E-05,10,6
exp_n909,8.58E-05,10,4
exp_n909,0.00012696,5,2
exp_n909,0.00013057,10,2
exp_n909,0.000132335,10,5
exp_n909,0.000135649,3,0
exp_n909,0.000137738,5,0
exp_n909,0.000140813,5,5
exp_n909,0.000141657,9,0
exp_n909,0.000143788,5,4
exp_n909,0.000148347,10,0
exp_n909,0.000150582,3,3
exp_n909,0.000152699,9,3
exp_n909,0.000155991,5,5
exp_n909,0.000156444,5,0
exp_n909,0.000156507,10,3
exp_n909,0.000168266,5,0
exp_n909,0.000179812,9,8
exp_n909,0.000181458,9,3
exp_n909,0.000187815,10,10
exp_n909,0.000193046,3,3
exp_n909,0.000199077,10,7
exp_n909,0.000214404,10,3
exp_n909,0.000214714,9,0
exp_n909,0.000229753,5,1
exp_n909,0.000244549,3,3
exp_n909,0.000244872,5,5
exp_n909,0.000256606,10,7
exp_n909,0.000304137,5,0
exp_n909,0.000333936,3,3
exp_n909,0.000382752,9,2
exp_n909,0.000395894,9,1
exp_n91,0,285,0
exp_n91,6.98E-05,5,0
exp_n91,6.98E-05,9,4
exp_n91,7.27E-05,5,0
exp_n91,7.27E-05,9,3
exp_n91,7.56E-05,9,9
exp_n91,8.19E-05,10,5
exp_n91,8.29E-05,10,6
exp_n91,8.59E-05,5,5
exp_n91,0.000120435,10,5
exp_n91,0.000124098,5,2
exp_n91,0.000126832,10,0
exp_n91,0.00013002,5,0
exp_n91,0.000134106,3,0
exp_n91,0.000135982,5,0
exp_n91,0.000136564,9,0
exp_n91,0.000139239,3,0
exp_n91,0.000145993,10,0
exp_n91,0.000148816,5,5
exp_n91,0.000149227,5,5
exp_n91,0.000151601,9,3
exp_n91,0.000152966,5,3
exp_n91,0.000154492,10,3
exp_n91,0.000158495,9,9
exp_n91,0.000166133,5,0
exp_n91,0.000167136,3,3
exp_n91,0.000172173,3,3
exp_n91,0.000175525,9,1
exp_n91,0.000193505,10,10
exp_n91,0.000207966,10,7
exp_n91,0.000210052,10,9
exp_n91,0.000215526,9,0
exp_n91,0.000228668,9,1
exp_n91,0.000235156,3,3
exp_n91,0.000284425,5,0
exp_n91,0.000287646,5,1
exp_n91,0.000293402,5,5
exp_n91,0.000299199,10,8
exp_n91,0.000484067,9,1
exp_n910,0,285,0
exp_n910,6.60E-05,9,2
exp_n910,6.60E-05,5,0
exp_n910,6.73E-05,9,7
exp_n910,6.73E-05,5,0
exp_n910,6.87E-05,9,9
exp_n910,7.05E-05,10,5
exp_n910,7.93E-05,10,4
exp_n910,7.98E-05,5,5
exp_n910,0.000115432,5,0
exp_n910,0.000120337,3,2
exp_n910,0.000122835,10,2
exp_n910,0.000123174,10,5
exp_n910,0.000126748,5,5
exp_n910,0.000134486,5,4
exp_n910,0.0001349,10,0
exp_n910,0.000135301,9,0
exp_n910,0.000137051,5,3
exp_n910,0.00013799,9,4
exp_n910,0.000140339,10,3
exp_n910,0.000143818,5,0
exp_n910,0.000144698,3,1
exp_n910,0.000144924,5,5
exp_n910,0.00015628,9,0
exp_n910,0.000157032,9,6
exp_n910,0.000161727,5,0
exp_n910,0.000164848,10,10
exp_n910,0.0001752,5,0
exp_n910,0.000187853,3,3
exp_n910,0.000197695,9,0
exp_n910,0.000202742,10,7
exp_n910,0.000206811,9,3
exp_n910,0.000209619,10,10
exp_n910,0.0002132,10,6
exp_n910,0.000216121,3,3
exp_n910,0.000228574,5,0
exp_n910,0.000249074,5,5
exp_n910,0.000258529,3,3
exp_n910,0.000258751,9,1
exp_n911,0,285,0
exp_n911,6.51E-05,5,0
exp_n911,6.52E-05,9,5
exp_n911,6.65E-05,9,5
exp_n911,6.66E-05,5,1
exp_n911,6.80E-05,9,8
exp_n911,7.54E-05,10,3
exp_n911,8.01E-05,5,5
exp_n911,8.03E-05,10,6
exp_n911,0.000108034,10,1
exp_n911,0.000120066,10,3
exp_n911,0.000122909,3,0
exp_n911,0.000123864,5,1
exp_n911,0.000124442,5,0
exp_n911,0.000131317,9,0
exp_n911,0.000132698,5,4
exp_n911,0.000132709,9,0
exp_n911,0.000134055,10,1
exp_n911,0.000137352,10,3
exp_n911,0.000140544,5,0
exp_n911,0.000142053,5,5
exp_n911,0.000148595,3,1
exp_n911,0.000152028,5,5
exp_n911,0.000152767,9,1
exp_n911,0.00015507,9,7
exp_n911,0.000157244,5,0
exp_n911,0.000167207,10,7
exp_n911,0.000168576,3,3
exp_n911,0.000171139,3,3
exp_n911,0.000179313,10,10
exp_n911,0.000192157,5,0
exp_n911,0.000196823,10,9
exp_n911,0.000208759,10,8
exp_n911,0.000210855,9,0
exp_n911,0.000214051,3,3
exp_n911,0.00024229,5,5
exp_n911,0.000270465,5,0
exp_n911,0.000330957,9,1
exp_n911,0.000352986,9,2
exp_n912,0,285,0
exp_n912,7.44E-05,9,5
exp_n912,7.45E-05,5,0
exp_n912,7.78E-05,9,5
exp_n912,7.78E-05,5,3
exp_n912,8.12E-05,9,9
exp_n912,8.31E-05,10,5
exp_n912,9.28E-05,10,3
exp_n912,9.37E-05,5,5
exp_n912,0.000131189,10,3
exp_n912,0.000132295,5,0
exp_n912,0.000135699,10,1
exp_n912,0.000137354,5,0
exp_n912,0.000138596,3,1
exp_n912,0.000138852,5,0
exp_n912,0.000149659,10,5
exp_n912,0.000149677,9,0
exp_n912,0.000155079,5,5
exp_n912,0.000163624,10,0
exp_n912,0.000165124,3,1
exp_n912,0.000165891,5,5
exp_n912,0.000172772,9,7
exp_n912,0.0001782,5,3
exp_n912,0.000186517,5,0
exp_n912,0.000187761,9,4
exp_n912,0.00020503,9,1
exp_n912,0.000206346,3,3
exp_n912,0.000208182,9,1
exp_n912,0.000238621,10,10
exp_n912,0.000238818,9,0
exp_n912,0.000240936,10,9
exp_n912,0.00025491,3,1
exp_n912,0.00025628,5,0
exp_n912,0.00026252,3,3
exp_n912,0.000265318,10,8
exp_n912,0.000285191,5,5
exp_n912,0.000290372,10,8
exp_n912,0.000380093,9,3
exp_n912,0.000398541,5,1
exp_n913,0,285,0
exp_n913,6.80E-05,5,0
exp_n913,6.81E-05,9,3
exp_n913,6.98E-05,5,0
exp_n913,6.99E-05,9,5
exp_n913,7.16E-05,9,9
exp_n913,7.67E-05,10,6
exp_n913,8.09E-05,10,2
exp_n913,8.49E-05,5,5
exp_n913,0.00012486,3,1
exp_n913,0.000127177,5,0
exp_n913,0.00013361,9,0
exp_n913,0.000134571,10,0
exp_n913,0.000136555,5,0
exp_n913,0.000138603,5,4
exp_n913,0.000139227,10,7
exp_n913,0.000140485,3,1
exp_n913,0.000143654,5,5
exp_n913,0.00014587,10,4
exp_n913,0.000150347,5,0
exp_n913,0.000150864,9,5
exp_n913,0.000151361,10,1
exp_n913,0.00015482,3,2
exp_n913,0.000157519,5,3
exp_n913,0.000160208,9,5
exp_n913,0.000168114,10,10
exp_n913,0.000170586,9,0
exp_n913,0.000171299,5,0
exp_n913,0.000177762,10,8
exp_n913,0.000209853,10,4
exp_n913,0.000213065,10,8
exp_n913,0.000213334,9,2
exp_n913,0.000239077,3,3
exp_n913,0.000239792,3,3
exp_n913,0.000249683,9,0
exp_n913,0.000256552,5,5
exp_n913,0.000292051,5,2
exp_n913,0.000332132,9,1
exp_n913,0.000445641,5,0
exp_n914,0,285,0
exp_n914,7.75E-05,5,0
exp_n914,7.76E-05,9,3
exp_n914,8.13E-05,5,1
exp_n914,8.14E-05,9,8
exp_n914,8.53E-05,9,9
exp_n914,8.90E-05,10,5
exp_n914,9.06E-05,10,5
exp_n914,9.18E-05,5,5
exp_n914,0.000126805,3,0
exp_n914,0.00012778,10,0
exp_n914,0.000127966,10,3
exp_n914,0.000129947,5,0
exp_n914,0.000148489,9,0
exp_n914,0.000148916,5,2
exp_n914,0.00014981,5,0
exp_n914,0.000150249,5,5
exp_n914,0.00016058,10,0
exp_n914,0.000162893,3,0
exp_n914,0.000164919,5,4
exp_n914,0.000169346,5,2
exp_n914,0.000170625,9,6
exp_n914,0.000173976,5,0
exp_n914,0.000175023,10,3
exp_n914,0.000176704,9,1
exp_n914,0.000178353,5,4
exp_n914,0.000183264,9,1
exp_n914,0.000190125,9,1
exp_n914,0.000207858,10,10
exp_n914,0.000208496,3,3
exp_n914,0.000213547,9,2
exp_n914,0.000216467,10,9
exp_n914,0.00022985,9,0
exp_n914,0.00023263,5,0
exp_n914,0.000238955,5,5
exp_n914,0.000268256,3,2
exp_n914,0.000313371,10,5
exp_n914,0.000313602,10,10
exp_n914,0.000430587,3,3
exp_n915,0,285,0
exp_n915,7.43E-05,9,4
exp_n915,7.44E-05,5,0
exp_n915,7.76E-05,9,6
exp_n915,7.77E-05,5,0
exp_n915,8.11E-05,9,9
exp_n915,8.81E-05,10,6
exp_n915,8.86E-05,10,1
exp_n915,9.04E-05,5,5
exp_n915,0.000111317,10,3
exp_n915,0.000117646,5,0
exp_n915,0.000121846,10,3
exp_n915,0.000136816,3,1
exp_n915,0.000138904,9,0
exp_n915,0.000139217,5,0
exp_n915,0.000141519,5,1
exp_n915,0.0001456,9,0
exp_n915,0.0001492,10,3
exp_n915,0.000150651,10,1
exp_n915,0.000152222,5,3
exp_n915,0.000152637,5,3
exp_n915,0.000155915,5,5
exp_n915,0.000159927,9,5
exp_n915,0.00016005,3,1
exp_n915,0.000161021,5,0
exp_n915,0.000183043,3,2
exp_n915,0.000190393,5,0
exp_n915,0.000203887,9,1
exp_n915,0.000204806,5,2
exp_n915,0.000216754,10,6
exp_n915,0.000222371,10,10
exp_n915,0.000224855,10,9
exp_n915,0.000231503,3,2
exp_n915,0.000243704,10,8
exp_n915,0.000244791,9,0
exp_n915,0.000284306,3,3
exp_n915,0.000290558,5,5
exp_n915,0.000384756,9,1
exp_n915,0.000392514,9,2
exp_n916,0,285,0
exp_n916,7.26E-05,9,3
exp_n916,7.26E-05,5,0
exp_n916,7.55E-05,9,5
exp_n916,7.55E-05,5,2
exp_n916,7.86E-05,9,9
exp_n916,8.78E-05,5,5
exp_n916,9.09E-05,10,6
exp_n916,9.27E-05,10,4
exp_n916,0.000114654,5,0
exp_n916,0.000116361,10,0
exp_n916,0.000125429,5,1
exp_n916,0.000132673,10,5
exp_n916,0.000139515,5,2
exp_n916,0.000139787,9,0
exp_n916,0.000143562,5,0
exp_n916,0.000145701,3,0
exp_n916,0.000147536,3,0
exp_n916,0.000149612,5,4
exp_n916,0.000150064,9,6
exp_n916,0.000151401,10,3
exp_n916,0.000152192,10,0
exp_n916,0.000162726,9,0
exp_n916,0.000162909,5,5
exp_n916,0.000164696,5,0
exp_n916,0.000173163,9,0
exp_n916,0.000192347,3,3
exp_n916,0.000202286,10,7
exp_n916,0.000205027,9,2
exp_n916,0.00021719,10,10
exp_n916,0.000219178,9,0
exp_n916,0.000230491,5,1
exp_n916,0.000235905,3,3
exp_n916,0.000239262,3,3
exp_n916,0.000240435,5,5
exp_n916,0.000247531,10,10
exp_n916,0.000254054,10,5
exp_n916,0.000364999,9,3
exp_n916,0.000469014,5,0
exp_n917,0,285,0
exp_n917,6.65E-05,5,0
exp_n917,6.66E-05,9,4
exp_n917,6.79E-05,9,5
exp_n917,6.79E-05,5,2
exp_n917,6.93E-05,9,9
exp_n917,7.53E-05,10,2
exp_n917,7.61E-05,5,5
exp_n917,7.68E-05,10,6
exp_n917,0.00011193,10,0
exp_n917,0.00011625,5,0
exp_n917,0.000118728,5,1
exp_n917,0.000122464,5,4
exp_n917,0.000125912,3,1
exp_n917,0.000128834,10,3
exp_n917,0.00013113,9,2
exp_n917,0.000136432,9,0
exp_n917,0.000140695,9,8
exp_n917,0.000143925,10,3
exp_n917,0.000144296,5,0
exp_n917,0.000145979,9,2
exp_n917,0.000147075,9,5
exp_n917,0.000151326,5,5
exp_n917,0.00015267,3,1
exp_n917,0.000154303,10,0
exp_n917,0.000157651,5,4
exp_n917,0.000164903,5,0
exp_n917,0.000169537,3,2
exp_n917,0.000171372,9,0
exp_n917,0.000179306,10,10
exp_n917,0.000184574,10,10
exp_n917,0.000212629,10,9
exp_n917,0.000212894,10,8
exp_n917,0.000218876,3,1
exp_n917,0.000227589,9,0
exp_n917,0.000242593,5,5
exp_n917,0.000374821,5,0
exp_n917,0.000391761,5,0
exp_n917,0.000393563,3,3
exp_n918,0,285,0
exp_n918,7.23E-05,9,5
exp_n918,7.23E-05,5,0
exp_n918,7.49E-05,9,5
exp_n918,7.50E-05,5,2
exp_n918,7.77E-05,9,9
exp_n918,8.73E-05,10,4
exp_n918,8.88E-05,5,5
exp_n918,9.40E-05,10,4
exp_n918,0.000122745,10,2
exp_n918,0.000126606,10,0
exp_n918,0.0001324,3,0
exp_n918,0.00014203,5,0
exp_n918,0.00014392,3,3
exp_n918,0.000145585,10,2
exp_n918,0.000146726,5,0
exp_n918,0.00014859,9,0
exp_n918,0.000157769,10,2
exp_n918,0.000157785,9,2
exp_n918,0.00016611,9,8
exp_n918,0.000167287,5,4
exp_n918,0.000168032,5,0
exp_n918,0.000168297,5,0
exp_n918,0.000176058,5,5
exp_n918,0.000176232,5,5
exp_n918,0.000176667,3,2
exp_n918,0.000202861,10,8
exp_n918,0.000203765,10,10
exp_n918,0.000203776,9,0
exp_n918,0.000204385,10,8
exp_n918,0.000205442,10,3
exp_n918,0.000238752,9,0
exp_n918,0.000244388,9,2
exp_n918,0.000246567,5,0
exp_n918,0.000268846,3,3
exp_n918,0.00027316,3,3
exp_n918,0.000280783,5,5
exp_n918,0.000325837,9,1
exp_n918,0.0005672,5,2
exp_n919,0,285,0
exp_n919,6.76E-05,9,5
exp_n919,6.77E-05,5,0
exp_n919,6.89E-05,5,2
exp_n919,6.90E-05,9,4
exp_n919,7.03E-05,9,9
exp_n919,7.89E-05,10,5
exp_n919,8.10E-05,5,5
exp_n919,8.12E-05,10,2
exp_n919,0.000122687,5,0
exp_n919,0.000124513,5,3
exp_n919,0.000127406,10,1
exp_n919,0.000130329,5,3
exp_n919,0.000131102,3,1
exp_n919,0.000132893,5,0
exp_n919,0.000134547,10,4
exp_n919,0.000141098,9,0
exp_n919,0.000141151,10,1
exp_n919,0.000144008,3,1
exp_n919,0.000144408,9,4
exp_n919,0.000146516,5,3
exp_n919,0.000146832,10,0
exp_n919,0.000150377,5,0
exp_n919,0.000165426,9,5
exp_n919,0.000171717,10,6
exp_n919,0.000176432,9,0
exp_n919,0.000181744,10,10
exp_n919,0.000189599,5,0
exp_n919,0.000191752,3,2
exp_n919,0.00019427,5,0
exp_n919,0.000197969,3,2
exp_n919,0.00020412,10,7
exp_n919,0.000219196,10,6
exp_n919,0.000225757,9,0
exp_n919,0.000278706,5,2
exp_n919,0.000285389,5,5
exp_n919,0.000339842,9,0
exp_n919,0.00034618,3,3
exp_n919,0.00036317,9,0
exp_n92,0,285,0
exp_n92,7.10E-05,9,4
exp_n92,7.10E-05,5,0
exp_n92,7.29E-05,5,2
exp_n92,7.30E-05,9,4
exp_n92,7.49E-05,9,9
exp_n92,7.92E-05,10,2
exp_n92,8.43E-05,10,5
exp_n92,8.78E-05,5,5
exp_n92,0.000119682,3,0
exp_n92,0.000122386,10,3
exp_n92,0.000123683,10,3
exp_n92,0.000129854,5,0
exp_n92,0.000136726,5,2
exp_n92,0.00014085,9,2
exp_n92,0.000142731,9,0
exp_n92,0.000143072,10,1
exp_n92,0.000148519,5,0
exp_n92,0.000148811,5,4
exp_n92,0.000149875,9,8
exp_n92,0.000151976,5,4
exp_n92,0.000154567,3,1
exp_n92,0.000163316,5,3
exp_n92,0.000167259,10,4
exp_n92,0.000171187,9,1
exp_n92,0.000172186,5,0
exp_n92,0.000174452,9,3
exp_n92,0.00018334,3,3
exp_n92,0.000200256,10,10
exp_n92,0.000212891,9,0
exp_n92,0.000219376,5,1
exp_n92,0.000221136,10,8
exp_n92,0.000228424,10,9
exp_n92,0.000234679,3,3
exp_n92,0.000245309,9,3
exp_n92,0.000261774,5,5
exp_n92,0.000263878,10,4
exp_n92,0.00027859,5,0
exp_n92,0.000340231,3,3
exp_n920,0,285,0
exp_n920,6.69E-05,5,0
exp_n920,6.70E-05,9,6
exp_n920,6.84E-05,9,3
exp_n920,6.84E-05,5,1
exp_n920,7.00E-05,9,8
exp_n920,7.61E-05,10,6
exp_n920,7.73E-05,10,7
exp_n920,8.13E-05,5,5
exp_n920,0.000114342,10,1
exp_n920,0.00011479,5,0
exp_n920,0.000119134,10,1
exp_n920,0.000121019,5,3
exp_n920,0.000121462,3,1
exp_n920,0.000128237,9,2
exp_n920,0.000130195,5,0
exp_n920,0.000132089,9,0
exp_n920,0.000136412,5,2
exp_n920,0.000141386,10,1
exp_n920,0.000141442,10,4
exp_n920,0.000147105,5,2
exp_n920,0.000147406,5,4
exp_n920,0.000147418,3,2
exp_n920,0.000160534,9,8
exp_n920,0.000173337,5,0
exp_n920,0.000175429,9,0
exp_n920,0.000181527,5,0
exp_n920,0.000183435,10,10
exp_n920,0.000192596,9,3
exp_n920,0.000195532,3,3
exp_n920,0.000198503,10,8
exp_n920,0.000203449,9,0
exp_n920,0.000215776,3,3
exp_n920,0.000224193,3,1
exp_n920,0.000236401,10,9
exp_n920,0.000239112,5,5
exp_n920,0.000239777,10,5
exp_n920,0.000283652,9,1
exp_n920,0.000432679,5,0
exp_n921,0,285,0
exp_n921,7.10E-05,9,5
exp_n921,7.10E-05,5,0
exp_n921,7.30E-05,5,1
exp_n921,7.31E-05,9,5
exp_n921,7.53E-05,9,9
exp_n921,7.92E-05,10,7
exp_n921,8.09E-05,5,5
exp_n921,8.51E-05,10,2
exp_n921,0.000121901,5,0
exp_n921,0.000123767,5,3
exp_n921,0.000128078,10,0
exp_n921,0.000130594,3,0
exp_n921,0.000134974,10,6
exp_n921,0.000136051,5,3
exp_n921,0.000140384,9,0
exp_n921,0.000142219,5,0
exp_n921,0.000147208,10,5
exp_n921,0.000148307,10,0
exp_n921,0.0001529,5,5
exp_n921,0.000154496,3,2
exp_n921,0.000155864,9,4
exp_n921,0.000159479,5,4
exp_n921,0.000160113,9,0
exp_n921,0.000161925,9,6
exp_n921,0.000165168,3,3
exp_n921,0.000168388,10,7
exp_n921,0.000191551,5,0
exp_n921,0.000192023,5,0
exp_n921,0.000194173,10,10
exp_n921,0.000207132,10,10
exp_n921,0.000222241,9,0
exp_n921,0.000222732,3,1
exp_n921,0.000228217,10,5
exp_n921,0.0002752,5,5
exp_n921,0.000289913,3,3
exp_n921,0.000305192,5,0
exp_n921,0.000317544,9,1
exp_n921,0.000396747,9,0
exp_n922,0,285,0
exp_n922,7.15E-05,5,0
exp_n922,7.15E-05,9,7
exp_n922,7.38E-05,9,4
exp_n922,7.39E-05,5,2
exp_n922,7.63E-05,9,9
exp_n922,7.93E-05,10,5
exp_n922,8.56E-05,10,2
exp_n922,9.52E-05,5,5
exp_n922,0.000111499,10,3
exp_n922,0.000124025,5,0
exp_n922,0.000133211,10,0
exp_n922,0.000133343,5,2
exp_n922,0.000142655,5,4
exp_n922,0.000142792,9,6
exp_n922,0.000143337,3,0
exp_n922,0.000146871,10,2
exp_n922,0.000148292,10,1
exp_n922,0.000150217,5,5
exp_n922,0.000150965,5,3
exp_n922,0.000151014,3,1
exp_n922,0.000154606,5,0
exp_n922,0.00015539,9,0
exp_n922,0.000165816,5,0
exp_n922,0.000166265,9,4
exp_n922,0.000174458,3,3
exp_n922,0.000178698,10,10
exp_n922,0.000179073,9,0
exp_n922,0.000198669,9,0
exp_n922,0.000202547,10,10
exp_n922,0.000220019,10,4
exp_n922,0.000224971,3,1
exp_n922,0.000236553,5,1
exp_n922,0.000236928,10,9
exp_n922,0.000241944,5,5
exp_n922,0.000267131,3,3
exp_n922,0.000297492,9,3
exp_n922,0.000320546,5,0
exp_n922,0.000335285,9,2
exp_n923,0,285,0
exp_n923,7.31E-05,5,0
exp_n923,7.31E-05,9,4
exp_n923,7.57E-05,5,0
exp_n923,7.58E-05,9,7
exp_n923,7.84E-05,9,9
exp_n923,8.60E-05,10,6
exp_n923,8.64E-05,10,3
exp_n923,8.99E-05,5,5
exp_n923,0.000119981,3,1
exp_n923,0.000123974,10,1
exp_n923,0.000128474,5,3
exp_n923,0.000130252,9,5
exp_n923,0.000133491,5,0
exp_n923,0.000135888,10,1
exp_n923,0.000143997,5,4
exp_n923,0.000144583,3,2
exp_n923,0.000152068,5,2
exp_n923,0.000154444,10,6
exp_n923,0.000154487,9,0
exp_n923,0.000156167,10,2
exp_n923,0.000157167,5,2
exp_n923,0.000168379,5,0
exp_n923,0.000170309,3,3
exp_n923,0.000186489,9,8
exp_n923,0.000188866,5,0
exp_n923,0.000191402,3,3
exp_n923,0.000199042,9,0
exp_n923,0.00020457,10,8
exp_n923,0.000209581,10,10
exp_n923,0.00021475,9,0
exp_n923,0.000238867,3,2
exp_n923,0.000246736,10,9
exp_n923,0.000246972,10,6
exp_n923,0.000254658,5,5
exp_n923,0.000261626,9,0
exp_n923,0.00027157,5,1
exp_n923,0.000368933,5,0
exp_n923,0.000471039,9,0
exp_n924,0,285,0
exp_n924,7.74E-05,5,0
exp_n924,7.74E-05,9,4
exp_n924,8.12E-05,5,2
exp_n924,8.13E-05,9,5
exp_n924,8.52E-05,9,9
exp_n924,8.59E-05,10,9
exp_n924,8.93E-05,10,4
exp_n924,0.000101099,5,5
exp_n924,0.000130039,10,5
exp_n924,0.000133447,5,0
exp_n924,0.000138836,10,0
exp_n924,0.000141845,5,2
exp_n924,0.000147823,5,0
exp_n924,0.000152618,10,1
exp_n924,0.000152984,3,1
exp_n924,0.000153168,9,0
exp_n924,0.000158148,10,4
exp_n924,0.000160502,5,4
exp_n924,0.000161101,3,1
exp_n924,0.000165351,9,5
exp_n924,0.000171826,9,4
exp_n924,0.00017217,5,5
exp_n924,0.000190876,5,0
exp_n924,0.000205218,9,0
exp_n924,0.000208651,5,5
exp_n924,0.000210114,3,3
exp_n924,0.000213573,9,0
exp_n924,0.000215436,10,9
exp_n924,0.000223795,10,10
exp_n924,0.000261529,3,3
exp_n924,0.000286729,10,3
exp_n924,0.00030413,3,3
exp_n924,0.00030439,5,5
exp_n924,0.000319097,5,2
exp_n924,0.000334435,9,3
exp_n924,0.000359083,10,9
exp_n924,0.000360156,5,0
exp_n924,0.000550333,9,1
exp_n925,0,285,0
exp_n925,7.25E-05,5,0
exp_n925,7.25E-05,9,3
exp_n925,7.53E-05,9,4
exp_n925,7.54E-05,5,1
exp_n925,7.83E-05,9,8
exp_n925,8.13E-05,10,5
exp_n925,8.68E-05,5,5
exp_n925,9.06E-05,10,2
exp_n925,0.000125158,5,0
exp_n925,0.000126718,10,4
exp_n925,0.000127442,5,0
exp_n925,0.000129217,3,0
exp_n925,0.000137097,10,2
exp_n925,0.000141498,5,5
exp_n925,0.000147156,9,0
exp_n925,0.000147413,10,0
exp_n925,0.000150657,5,0
exp_n925,0.000151553,5,5
exp_n925,0.000156036,5,4
exp_n925,0.000157841,10,2
exp_n925,0.000164467,9,2
exp_n925,0.000166001,3,0
exp_n925,0.000177705,10,10
exp_n925,0.000180823,3,3
exp_n925,0.000185213,5,0
exp_n925,0.000187725,9,8
exp_n925,0.000194471,9,0
exp_n925,0.000202226,9,0
exp_n925,0.000204515,5,2
exp_n925,0.000206495,3,3
exp_n925,0.000211923,10,9
exp_n925,0.000235001,3,3
exp_n925,0.000239898,9,0
exp_n925,0.000247953,10,9
exp_n925,0.000248199,9,1
exp_n925,0.000253151,5,5
exp_n925,0.000303892,10,5
exp_n925,0.000306455,5,0
exp_n926,0,285,0
exp_n926,6.98E-05,5,0
exp_n926,6.98E-05,9,5
exp_n926,7.19E-05,5,1
exp_n926,7.20E-05,9,3
exp_n926,7.41E-05,9,8
exp_n926,8.09E-05,10,6
exp_n926,8.31E-05,10,4
exp_n926,8.64E-05,5,5
exp_n926,0.000122033,5,2
exp_n926,0.000122765,5,0
exp_n926,0.000126915,3,1
exp_n926,0.000127123,10,3
exp_n926,0.000128301,5,4
exp_n926,0.000131606,5,4
exp_n926,0.000140977,10,1
exp_n926,0.000141254,10,3
exp_n926,0.000145902,3,2
exp_n926,0.000146831,9,4
exp_n926,0.000146905,10,0
exp_n926,0.000147829,9,0
exp_n926,0.000149862,5,3
exp_n926,0.0001559,3,2
exp_n926,0.000158905,9,9
exp_n926,0.000160651,5,0
exp_n926,0.000161426,5,0
exp_n926,0.000194172,10,8
exp_n926,0.00019824,9,0
exp_n926,0.000199768,3,3
exp_n926,0.000208976,10,10
exp_n926,0.000220488,9,0
exp_n926,0.000227195,3,3
exp_n926,0.000233151,10,9
exp_n926,0.000243805,10,5
exp_n926,0.000248629,5,5
exp_n926,0.00027927,9,3
exp_n926,0.000289046,5,0
exp_n926,0.000314968,9,1
exp_n926,0.000401209,5,2
exp_n927,0,285,0
exp_n927,7.18E-05,9,6
exp_n927,7.18E-05,5,0
exp_n927,7.44E-05,5,1
exp_n927,7.44E-05,9,3
exp_n927,7.72E-05,9,9
exp_n927,7.75E-05,10,2
exp_n927,8.53E-05,10,6
exp_n927,8.72E-05,5,5
exp_n927,0.000121464,5,0
exp_n927,0.000129794,10,0
exp_n927,0.000132412,10,4
exp_n927,0.000134781,5,0
exp_n927,0.000137775,5,3
exp_n927,0.000138961,10,4
exp_n927,0.000140695,9,0
exp_n927,0.000142312,5,5
exp_n927,0.000148426,9,5
exp_n927,0.000148959,3,1
exp_n927,0.000151974,10,1
exp_n927,0.000152773,3,0
exp_n927,0.000153649,5,5
exp_n927,0.000162177,9,5
exp_n927,0.000165446,5,0
exp_n927,0.000168607,5,0
exp_n927,0.000186044,5,5
exp_n927,0.000192927,9,1
exp_n927,0.000193529,3,3
exp_n927,0.000200964,10,10
exp_n927,0.000201848,3,2
exp_n927,0.000206347,5,2
exp_n927,0.000227225,10,9
exp_n927,0.000240299,9,0
exp_n927,0.000240695,9,0
exp_n927,0.000263617,10,5
exp_n927,0.000270193,10,10
exp_n927,0.000276953,9,2
exp_n927,0.00028063,5,0
exp_n927,0.000289008,3,3
exp_n928,0,285,0
exp_n928,6.66E-05,5,0
exp_n928,6.67E-05,9,4
exp_n928,6.82E-05,5,1
exp_n928,6.82E-05,9,7
exp_n928,6.99E-05,9,9
exp_n928,7.72E-05,10,4
exp_n928,7.77E-05,5,5
exp_n928,7.77E-05,10,6
exp_n928,0.000116955,3,0
exp_n928,0.000118685,5,3
exp_n928,0.000123159,10,3
exp_n928,0.000123862,10,0
exp_n928,0.000125526,5,0
exp_n928,0.000136788,9,0
exp_n928,0.000137327,5,5
exp_n928,0.000137821,3,1
exp_n928,0.00013859,5,2
exp_n928,0.000139453,10,0
exp_n928,0.000142549,10,2
exp_n928,0.000145695,5,0
