set,Dose,N,Effect
exp_n486,0.863600992,30,30
exp_n486,0.872477144,5,0
exp_n486,0.877201219,30,3
exp_n486,0.89319486,30,0
exp_n486,0.907710221,30,2
exp_n486,0.923858061,30,1
exp_n486,0.934172564,30,7
exp_n486,0.939775533,30,1
exp_n486,0.961441313,30,8
exp_n486,0.97221458,30,27
exp_n486,0.975026168,30,26
exp_n486,0.996014057,30,27
exp_n487,0,220,0
exp_n487,0.698264649,30,23
exp_n487,0.704890631,30,18
exp_n487,0.724633481,30,29
exp_n487,0.728288917,30,21
exp_n487,0.733743403,30,6
exp_n487,0.736087015,30,3
exp_n487,0.752379359,30,2
exp_n487,0.760648457,3,3
exp_n487,0.763840029,30,12
exp_n487,0.767158362,30,19
exp_n487,0.76967868,30,8
exp_n487,0.785222316,30,6
exp_n487,0.790408209,30,18
exp_n487,0.810407096,30,30
exp_n487,0.817407515,30,19
exp_n487,0.861182999,5,0
exp_n487,0.86430044,30,1
exp_n487,0.891063926,30,3
exp_n487,0.902209993,30,0
exp_n487,0.922112233,30,3
exp_n487,0.935605611,30,4
exp_n487,0.94070749,30,0
exp_n487,0.96318094,30,11
exp_n487,0.975167024,30,27
exp_n487,0.978710539,30,28
exp_n487,0.999414015,30,28
exp_n488,0,220,0
exp_n488,0.684448511,30,24
exp_n488,0.694282441,30,18
exp_n488,0.706655017,30,8
exp_n488,0.707804354,30,1
exp_n488,0.714624091,30,17
exp_n488,0.727152434,30,4
exp_n488,0.729041098,30,30
exp_n488,0.740111594,30,16
exp_n488,0.745919631,3,3
exp_n488,0.751907829,30,7
exp_n488,0.752679212,30,5
exp_n488,0.754473359,30,18
exp_n488,0.78549214,30,15
exp_n488,0.815876258,30,20
exp_n488,0.822710552,5,0
exp_n488,0.823651378,30,3
exp_n488,0.846348196,30,2
exp_n488,0.855750876,30,30
exp_n488,0.860679102,30,2
exp_n488,0.887631562,30,3
exp_n488,0.907669198,30,10
exp_n488,0.909081857,30,0
exp_n488,0.942055356,30,12
exp_n488,0.963669126,30,29
exp_n488,0.970579477,30,26
exp_n488,0.98994862,30,29
exp_n489,0,220,0
exp_n489,0.688035133,30,21
exp_n489,0.701372783,30,18
exp_n489,0.713264044,30,18
exp_n489,0.728084189,30,30
exp_n489,0.729124417,30,1
exp_n489,0.729381781,30,7
exp_n489,0.745490943,30,4
exp_n489,0.75166654,3,3
exp_n489,0.753663503,30,15
exp_n489,0.760639133,30,22
exp_n489,0.770390905,30,10
exp_n489,0.774351648,30,6
exp_n489,0.778621668,30,18
exp_n489,0.796288842,30,20
exp_n489,0.867324706,5,0
exp_n489,0.867922184,30,4
exp_n489,0.878120265,30,30
exp_n489,0.892777649,30,3
exp_n489,0.897088976,30,1
exp_n489,0.911192977,30,2
exp_n489,0.919856349,30,2
exp_n489,0.921871157,30,10
exp_n489,0.946735468,30,15
exp_n489,0.966397081,30,25
exp_n489,0.967696621,30,25
exp_n489,0.972576468,30,29
exp_n49,0,220,0
exp_n49,0.682354754,30,21
exp_n49,0.692826594,30,20
exp_n49,0.704706532,30,30
exp_n49,0.709516943,30,1
exp_n49,0.711758094,30,4
exp_n49,0.713778447,30,20
exp_n49,0.731770423,30,7
exp_n49,0.736372642,3,3
exp_n49,0.742544979,30,10
exp_n49,0.749190469,30,3
exp_n49,0.757428407,30,12
exp_n49,0.760303607,30,23
exp_n49,0.774399674,30,22
exp_n49,0.798441928,30,17
exp_n49,0.828783135,30,30
exp_n49,0.836147816,5,0
exp_n49,0.837680084,30,2
exp_n49,0.855392525,30,3
exp_n49,0.872434142,30,1
exp_n49,0.890082708,30,0
exp_n49,0.895701065,30,1
exp_n49,0.908003065,30,12
exp_n49,0.92460075,30,13
exp_n49,0.951666922,30,25
exp_n49,0.959928008,30,27
exp_n49,0.97673127,30,29
exp_n490,0,220,0
exp_n490,0.702987728,30,20
exp_n490,0.703952517,30,15
exp_n490,0.710655995,30,30
exp_n490,0.72230877,30,21
exp_n490,0.728021888,30,2
exp_n490,0.73788227,30,5
exp_n490,0.75370646,30,15
exp_n490,0.75591133,30,4
exp_n490,0.757427584,3,3
exp_n490,0.767659478,30,17
exp_n490,0.767869341,30,10
exp_n490,0.775364607,30,5
exp_n490,0.797353637,30,17
exp_n490,0.800192863,30,30
exp_n490,0.814596268,30,21
exp_n490,0.867485618,5,0
exp_n490,0.873278931,30,4
exp_n490,0.879917711,30,2
exp_n490,0.897550944,30,1
exp_n490,0.918943165,30,2
exp_n490,0.931296821,30,2
exp_n490,0.93198603,30,11
exp_n490,0.957523249,30,9
exp_n490,0.970440195,30,29
exp_n490,0.984837376,30,23
exp_n490,0.994392411,30,30
exp_n491,0,220,0
exp_n491,0.692533491,30,22
exp_n491,0.699409699,30,15
exp_n491,0.711814257,30,22
exp_n491,0.733142851,30,4
exp_n491,0.739188412,30,8
exp_n491,0.748597173,30,29
exp_n491,0.751033998,30,13
exp_n491,0.7567268,30,6
exp_n491,0.756938468,3,3
exp_n491,0.760854829,30,15
exp_n491,0.762087477,30,7
exp_n491,0.780929136,30,12
exp_n491,0.781275507,30,18
exp_n491,0.803388634,30,21
exp_n491,0.811004103,30,30
exp_n491,0.87041272,30,2
exp_n491,0.875086597,5,0
exp_n491,0.894379608,30,2
exp_n491,0.900524101,30,3
exp_n491,0.919593552,30,1
exp_n491,0.924599885,30,9
exp_n491,0.93316541,30,3
exp_n491,0.951895954,30,7
exp_n491,0.953521609,30,29
exp_n491,0.968657523,30,25
exp_n491,0.982053292,30,28
exp_n492,0,220,0
exp_n492,0.696417751,30,21
exp_n492,0.702381796,30,14
exp_n492,0.708098398,30,30
exp_n492,0.724272631,30,20
exp_n492,0.730423847,30,7
exp_n492,0.730607266,30,3
exp_n492,0.746524782,30,6
exp_n492,0.758120398,3,3
exp_n492,0.759688665,30,18
exp_n492,0.769855735,30,23
exp_n492,0.772157821,30,7
exp_n492,0.78462579,30,8
exp_n492,0.793020277,30,20
exp_n492,0.805869191,30,30
exp_n492,0.813305356,30,22
exp_n492,0.86021345,30,5
exp_n492,0.860619931,5,0
exp_n492,0.882510143,30,1
exp_n492,0.889524371,30,1
exp_n492,0.914079733,30,2
exp_n492,0.926387178,30,11
exp_n492,0.933365859,30,2
exp_n492,0.950841174,30,15
exp_n492,0.963034179,30,24
exp_n492,0.97507626,30,24
exp_n492,1.002244455,30,29
exp_n493,0,220,0
exp_n493,0.688374503,30,18
exp_n493,0.703585181,30,12
exp_n493,0.71793511,30,23
exp_n493,0.727608667,30,0
exp_n493,0.734278616,30,29
exp_n493,0.745808315,30,7
exp_n493,0.754669888,3,3
exp_n493,0.755102967,30,1
exp_n493,0.756017482,30,14
exp_n493,0.761621372,30,20
exp_n493,0.766525105,30,8
exp_n493,0.775566706,30,2
exp_n493,0.78732363,30,16
exp_n493,0.802465344,30,22
exp_n493,0.846478585,30,30
exp_n493,0.870180487,5,0
exp_n493,0.875231773,30,2
exp_n493,0.887681871,30,4
exp_n493,0.893911437,30,2
exp_n493,0.915886469,30,2
exp_n493,0.925765354,30,1
exp_n493,0.932213082,30,9
exp_n493,0.952326012,30,16
exp_n493,0.95402523,30,28
exp_n493,0.957590082,30,22
exp_n493,0.977890577,30,30
exp_n494,0,220,0
exp_n494,0.696772272,30,20
exp_n494,0.704728325,30,13
exp_n494,0.718458815,30,24
exp_n494,0.723929175,30,28
exp_n494,0.737575872,30,1
exp_n494,0.744766389,30,6
exp_n494,0.752117087,30,4
exp_n494,0.756797214,3,3
exp_n494,0.762110955,30,15
exp_n494,0.767062735,30,16
exp_n494,0.774651234,30,5
exp_n494,0.778281861,30,14
exp_n494,0.782304108,30,7
exp_n494,0.798166169,30,22
exp_n494,0.802082212,30,30
exp_n494,0.889031256,5,0
exp_n494,0.897687814,30,3
exp_n494,0.903095253,30,3
exp_n494,0.905869952,30,3
exp_n494,0.920329373,30,3
exp_n494,0.932012535,30,2
exp_n494,0.932234534,30,8
exp_n494,0.951980222,30,15
exp_n494,0.953549565,30,29
exp_n494,0.964165124,30,24
exp_n494,0.977822522,30,30
exp_n495,0,220,0
exp_n495,0.693047378,30,20
exp_n495,0.701281509,30,15
exp_n495,0.716708023,30,1
exp_n495,0.721586789,30,3
exp_n495,0.724340982,30,21
exp_n495,0.738809136,30,4
exp_n495,0.739174499,30,30
exp_n495,0.747862992,3,3
exp_n495,0.759138057,30,13
exp_n495,0.761664093,30,22
exp_n495,0.764397612,30,5
exp_n495,0.777436074,30,11
exp_n495,0.789127649,30,17
exp_n495,0.806791946,30,21
exp_n495,0.832693914,30,30
exp_n495,0.850057831,30,7
exp_n495,0.856718368,5,0
exp_n495,0.870104046,30,3
exp_n495,0.881576605,30,0
exp_n495,0.905266053,30,3
exp_n495,0.920295827,30,1
exp_n495,0.924029039,30,11
exp_n495,0.948661568,30,13
exp_n495,0.972102992,30,29
exp_n495,0.985830658,30,19
exp_n495,1.002125937,30,29
exp_n496,0,220,0
exp_n496,0.706834962,30,23
exp_n496,0.72107581,30,15
exp_n496,0.737662154,30,21
exp_n496,0.741155111,30,29
exp_n496,0.744391624,30,4
exp_n496,0.744422307,30,0
exp_n496,0.764151681,30,4
exp_n496,0.769837537,30,14
exp_n496,0.769874083,3,3
exp_n496,0.77962733,30,20
exp_n496,0.789375272,30,9
exp_n496,0.791814789,30,7
exp_n496,0.804840324,30,22
exp_n496,0.834125743,30,22
exp_n496,0.857229411,30,30
exp_n496,0.886226501,30,5
exp_n496,0.887648768,5,0
exp_n496,0.907857412,30,0
exp_n496,0.913783386,30,1
exp_n496,0.93460602,30,2
exp_n496,0.939210847,30,11
exp_n496,0.945185986,30,5
exp_n496,0.960719596,30,13
exp_n496,0.976764033,30,28
exp_n496,0.991922132,30,24
exp_n496,1.003815513,30,28
exp_n497,0,220,0
exp_n497,0.703500086,30,24
exp_n497,0.715952548,30,14
exp_n497,0.72017095,30,3
exp_n497,0.722099875,30,7
exp_n497,0.740253382,30,29
exp_n497,0.747603634,30,22
exp_n497,0.75428949,30,2
exp_n497,0.770988353,30,14
exp_n497,0.771505076,30,6
exp_n497,0.778932941,3,3
exp_n497,0.780340201,30,11
exp_n497,0.784175043,30,17
exp_n497,0.800532864,30,21
exp_n497,0.833752451,5,0
exp_n497,0.833807801,30,23
exp_n497,0.834002239,30,2
exp_n497,0.869542828,30,5
exp_n497,0.887275593,30,1
exp_n497,0.899664168,30,30
exp_n497,0.920300856,30,3
exp_n497,0.93091701,30,0
exp_n497,0.93321642,30,8
exp_n497,0.973659673,30,15
exp_n497,0.992187979,30,26
exp_n497,1.010865182,30,26
exp_n497,1.035968063,30,30
exp_n498,0,220,0
exp_n498,0.677116506,30,25
exp_n498,0.68503745,30,29
exp_n498,0.689888297,30,11
exp_n498,0.695652036,30,27
exp_n498,0.701194875,30,1
exp_n498,0.713172252,30,6
exp_n498,0.72417964,3,3
exp_n498,0.727590591,30,5
exp_n498,0.733132692,30,15
exp_n498,0.746220838,30,8
exp_n498,0.748330092,30,18
exp_n498,0.748902687,30,3
exp_n498,0.753254988,30,19
exp_n498,0.780529607,30,22
exp_n498,0.826140254,30,30
exp_n498,0.840207147,5,0
exp_n498,0.840478693,30,3
exp_n498,0.853828967,30,1
exp_n498,0.864244667,30,1
exp_n498,0.885214396,30,4
exp_n498,0.890647838,30,13
exp_n498,0.894184901,30,1
exp_n498,0.918666667,30,12
exp_n498,0.93829929,30,27
exp_n498,0.94433887,30,28
exp_n498,0.94789657,30,30
exp_n499,0,220,0
exp_n499,0.707434249,30,27
exp_n499,0.709624402,30,10
exp_n499,0.7283599,30,21
exp_n499,0.74586386,30,3
exp_n499,0.749580757,30,4
exp_n499,0.754353332,30,29
exp_n499,0.760551538,30,2
exp_n499,0.768338969,30,18
exp_n499,0.773309861,3,3
exp_n499,0.774508991,30,18
exp_n499,0.778071108,30,6
exp_n499,0.782385346,30,6
exp_n499,0.803754808,30,14
exp_n499,0.819107659,30,21
exp_n499,0.835653045,30,30
exp_n499,0.880192326,5,0
exp_n499,0.88262328,30,3
exp_n499,0.901681485,30,3
exp_n499,0.907309747,30,3
exp_n499,0.934414156,30,0
exp_n499,0.936401478,30,3
exp_n499,0.939097581,30,6
exp_n499,0.956111104,30,11
exp_n499,0.976989526,30,28
exp_n499,0.984183737,30,25
exp_n499,0.997506994,30,29
exp_n5,0,220,0
exp_n5,0.712821703,30,21
exp_n5,0.719176321,30,15
exp_n5,0.728973203,30,30
exp_n5,0.738244991,30,16
exp_n5,0.754079478,30,4
exp_n5,0.760057382,30,2
exp_n5,0.769166006,30,3
exp_n5,0.772954305,30,16
exp_n5,0.786944503,3,3
exp_n5,0.788298343,30,6
exp_n5,0.788735101,30,7
exp_n5,0.789097453,30,18
exp_n5,0.815454355,30,18
exp_n5,0.82412541,30,22
exp_n5,0.864275958,30,30
exp_n5,0.88709792,5,0
exp_n5,0.89141228,30,1
exp_n5,0.908004417,30,3
exp_n5,0.912267329,30,0
exp_n5,0.949329281,30,4
exp_n5,0.953679817,30,10
exp_n5,0.95652521,30,1
exp_n5,0.977111154,30,12
exp_n5,0.993351484,30,28
exp_n5,1.00365037,30,26
exp_n5,1.026367661,30,27
exp_n50,0,220,0
exp_n50,0.699002266,30,21
exp_n50,0.708200363,30,13
exp_n50,0.729258158,30,5
exp_n50,0.731565599,30,19
exp_n50,0.736996622,30,0
exp_n50,0.749357107,30,29
exp_n50,0.757004378,30,3
exp_n50,0.760354393,3,3
exp_n50,0.762815924,30,14
exp_n50,0.769217712,30,17
exp_n50,0.776540667,30,7
exp_n50,0.779137027,30,3
exp_n50,0.798382392,30,16
exp_n50,0.814203862,30,23
exp_n50,0.823741256,30,30
exp_n50,0.861841825,5,0
exp_n50,0.869570179,30,5
exp_n50,0.887858455,30,2
exp_n50,0.892772118,30,0
exp_n50,0.916674405,30,2
exp_n50,0.932720283,30,12
exp_n50,0.9329671,30,0
exp_n50,0.964878324,30,14
exp_n50,0.965178908,30,27
exp_n50,0.983768864,30,26
exp_n50,0.999464886,30,29
exp_n500,0,220,0
exp_n500,0.693150981,30,26
exp_n500,0.704732301,30,16
exp_n500,0.706435403,30,10
exp_n500,0.709902206,30,2
exp_n500,0.726907844,30,4
exp_n500,0.72727527,30,30
exp_n500,0.728653522,30,20
exp_n500,0.755089054,30,20
exp_n500,0.757556287,3,3
exp_n500,0.761564733,30,11
exp_n500,0.761858059,30,8
exp_n500,0.762415959,30,17
exp_n500,0.794592857,30,19
exp_n500,0.810317016,30,23
exp_n500,0.833172336,30,6
exp_n500,0.840307301,5,0
exp_n500,0.858955391,30,2
exp_n500,0.87170678,30,30
exp_n500,0.877578862,30,3
exp_n500,0.904568931,30,4
exp_n500,0.917890702,30,2
exp_n500,0.922336176,30,8
exp_n500,0.955647123,30,14
exp_n500,0.969470642,30,27
exp_n500,0.993327887,30,26
exp_n500,1.012362836,30,30
exp_n501,0,220,0
exp_n501,0.691178424,30,21
exp_n501,0.703714858,30,17
exp_n501,0.712557143,30,6
exp_n501,0.71962535,30,3
exp_n501,0.726289843,30,30
exp_n501,0.728147342,30,19
exp_n501,0.731981819,30,5
exp_n501,0.758767118,30,20
exp_n501,0.759743468,3,3
exp_n501,0.760066482,30,15
exp_n501,0.766467036,30,5
exp_n501,0.780207136,30,10
exp_n501,0.793759475,30,20
exp_n501,0.813185979,30,19
exp_n501,0.82521132,30,30
exp_n501,0.84138195,5,0
exp_n501,0.844448809,30,4
exp_n501,0.865434719,30,3
exp_n501,0.882136835,30,1
exp_n501,0.911978223,30,3
exp_n501,0.920973336,30,8
exp_n501,0.926711811,30,1
exp_n501,0.952220057,30,16
exp_n501,0.967777826,30,27
exp_n501,0.982205095,30,27
exp_n501,1.001599335,30,30
exp_n502,0,220,0
exp_n502,0.683442433,30,25
exp_n502,0.68725473,30,17
exp_n502,0.703697431,30,23
exp_n502,0.711122155,30,30
exp_n502,0.720580993,30,2
exp_n502,0.723526415,30,4
exp_n502,0.741880024,30,6
exp_n502,0.74361777,30,18
exp_n502,0.74792203,30,19
exp_n502,0.75062133,3,3
exp_n502,0.758383985,30,11
exp_n502,0.7639518,30,6
exp_n502,0.769520299,30,15
exp_n502,0.800169477,30,20
exp_n502,0.815157855,30,30
exp_n502,0.85465416,30,1
exp_n502,0.859084398,5,0
exp_n502,0.87098924,30,5
exp_n502,0.879126389,30,2
exp_n502,0.906403585,30,2
exp_n502,0.911522219,30,2
exp_n502,0.919401965,30,7
exp_n502,0.936517063,30,26
exp_n502,0.939061465,30,13
exp_n502,0.954359398,30,27
exp_n502,0.967944146,30,29
exp_n503,0,220,0
exp_n503,0.692219223,30,25
exp_n503,0.702590126,30,12
exp_n503,0.720339058,30,19
exp_n503,0.722801538,30,2
exp_n503,0.725809612,30,8
exp_n503,0.731156691,30,28
exp_n503,0.745333439,30,3
exp_n503,0.753264516,30,18
exp_n503,0.755561372,30,5
exp_n503,0.757759,3,3
exp_n503,0.760541157,30,10
exp_n503,0.761740613,30,15
exp_n503,0.785030994,30,15
exp_n503,0.800500891,30,21
exp_n503,0.819827179,30,30
exp_n503,0.854699042,5,0
exp_n503,0.858023198,30,4
exp_n503,0.882564501,30,0
exp_n503,0.884265584,30,0
exp_n503,0.913327569,30,5
exp_n503,0.921036878,30,3
exp_n503,0.922151523,30,10
exp_n503,0.939076361,30,10
exp_n503,0.966038902,30,28
exp_n503,0.974967412,30,22
exp_n503,0.985335771,30,29
exp_n504,0,220,0
exp_n504,0.674748291,30,24
exp_n504,0.676042611,30,14
exp_n504,0.694496859,30,25
exp_n504,0.708959223,30,2
exp_n504,0.711549371,30,30
exp_n504,0.724117404,30,6
exp_n504,0.728300364,30,5
exp_n504,0.730923406,3,3
exp_n504,0.731071162,30,12
exp_n504,0.736871797,30,20
exp_n504,0.741999619,30,4
exp_n504,0.757424128,30,23
exp_n504,0.758770455,30,9
exp_n504,0.766533788,30,20
exp_n504,0.838736521,30,4
exp_n504,0.845932594,5,0
exp_n504,0.855180151,30,30
exp_n504,0.858858694,30,1
exp_n504,0.875812878,30,1
exp_n504,0.893636907,30,2
exp_n504,0.89367915,30,1
exp_n504,0.895134914,30,8
exp_n504,0.924464738,30,13
exp_n504,0.928760309,30,27
exp_n504,0.949361057,30,26
exp_n504,0.952477675,30,30
exp_n505,0,220,0
exp_n505,0.686149612,30,20
exp_n505,0.692488786,30,19
exp_n505,0.70050368,30,13
exp_n505,0.70532921,30,29
exp_n505,0.713875302,30,3
exp_n505,0.716657406,30,20
exp_n505,0.733970812,30,1
exp_n505,0.7448952,30,14
exp_n505,0.747143895,3,3
exp_n505,0.748000166,30,5
exp_n505,0.756465183,30,11
exp_n505,0.759752719,30,19
exp_n505,0.782359338,30,20
exp_n505,0.794711325,30,14
exp_n505,0.821621617,30,3
exp_n505,0.821741873,30,30
exp_n505,0.829657501,5,0
exp_n505,0.846068857,30,3
exp_n505,0.862096826,30,1
exp_n505,0.893820811,30,4
exp_n505,0.899462766,30,2
exp_n505,0.912881734,30,7
exp_n505,0.939007466,30,12
exp_n505,0.946915214,30,28
exp_n505,0.971127146,30,27
exp_n505,0.987425649,30,28
exp_n506,0,220,0
exp_n506,0.699627558,30,22
exp_n506,0.709578269,30,16
exp_n506,0.730734953,30,6
exp_n506,0.736308937,30,1
exp_n506,0.741515564,30,20
exp_n506,0.75867043,30,8
exp_n506,0.764772509,30,12
exp_n506,0.768408174,30,13
exp_n506,0.770911204,3,3
exp_n506,0.771642137,30,28
exp_n506,0.782372014,30,2
exp_n506,0.784755588,30,16
exp_n506,0.802645004,30,12
exp_n506,0.831825319,30,23
exp_n506,0.844774445,30,30
exp_n506,0.863516002,5,0
exp_n506,0.864644721,30,2
exp_n506,0.883383517,30,1
exp_n506,0.900474357,30,1
exp_n506,0.929399777,30,1
exp_n506,0.932367139,30,15
exp_n506,0.937584355,30,0
exp_n506,0.975917598,30,17
exp_n506,0.98394495,30,26
exp_n506,0.997612783,30,27
exp_n506,1.019336657,30,30
exp_n507,0,220,0
exp_n507,0.694406177,30,22
exp_n507,0.706617143,30,18
exp_n507,0.716132248,30,6
exp_n507,0.726811624,30,22
exp_n507,0.727793244,30,4
exp_n507,0.741141813,30,29
exp_n507,0.755912071,30,18
exp_n507,0.758735181,30,5
exp_n507,0.758944286,30,7
exp_n507,0.759249921,3,3
exp_n507,0.761116051,30,19
exp_n507,0.784974259,30,1
exp_n507,0.789914078,30,10
exp_n507,0.809650036,30,22
exp_n507,0.8209606,30,30
exp_n507,0.857759859,30,4
exp_n507,0.864524844,5,0
exp_n507,0.881283275,30,1
exp_n507,0.893567538,30,1
exp_n507,0.912834977,30,1
exp_n507,0.926577863,30,7
exp_n507,0.930495762,30,3
exp_n507,0.960464436,30,14
exp_n507,0.974012768,30,24
exp_n507,0.997413361,30,23
exp_n507,1.001392649,30,29
exp_n508,0,220,0
exp_n508,0.689127085,30,25
exp_n508,0.695705406,30,13
exp_n508,0.70672606,30,19
exp_n508,0.712364071,30,1
exp_n508,0.720866562,30,5
exp_n508,0.735581985,30,29
exp_n508,0.738026552,30,2
exp_n508,0.747740407,3,3
exp_n508,0.748321611,30,15
exp_n508,0.753144072,30,20
exp_n508,0.757313202,30,9
exp_n508,0.770314164,30,7
exp_n508,0.778218899,30,20
exp_n508,0.800038128,30,23
exp_n508,0.810485498,30,30
exp_n508,0.846220328,30,4
exp_n508,0.856916066,5,0
exp_n508,0.871712515,30,0
exp_n508,0.882899496,30,1
exp_n508,0.90436436,30,3
exp_n508,0.907712368,30,0
exp_n508,0.908707245,30,9
exp_n508,0.940364956,30,30
exp_n508,0.940390294,30,17
exp_n508,0.966607927,30,23
exp_n508,0.975670737,30,29
exp_n509,0,220,0
exp_n509,0.70260828,30,22
exp_n509,0.712965642,30,18
exp_n509,0.725262537,30,24
exp_n509,0.738500257,30,3
exp_n509,0.750228491,30,29
exp_n509,0.760799056,30,8
exp_n509,0.768324836,3,3
exp_n509,0.768579631,30,16
exp_n509,0.770936882,30,3
exp_n509,0.779071043,30,17
exp_n509,0.783362184,30,13
exp_n509,0.786368278,30,3
exp_n509,0.797507605,30,30
exp_n509,0.798812154,30,14
exp_n509,0.802893233,30,22
exp_n509,0.901152608,5,0
exp_n509,0.906017859,30,1
exp_n509,0.914099646,30,0
exp_n509,0.922169173,30,4
exp_n509,0.940581361,30,2
exp_n509,0.948240289,30,2
exp_n509,0.951615995,30,6
exp_n509,0.964954267,30,17
exp_n509,0.969894421,30,30
exp_n509,0.974420407,30,27
exp_n509,0.990971975,30,30
exp_n51,0,220,0
exp_n51,0.716553977,30,6
exp_n51,0.718043263,30,22
exp_n51,0.726024091,30,1
exp_n51,0.732645513,30,14
exp_n51,0.753254279,30,9
exp_n51,0.763598277,30,22
exp_n51,0.770601026,30,7
exp_n51,0.780057828,30,30
exp_n51,0.78042468,30,7
exp_n51,0.780558607,30,20
exp_n51,0.781654006,3,3
exp_n51,0.796080981,30,19
exp_n51,0.826682027,30,19
exp_n51,0.840176847,30,4
exp_n51,0.840275675,5,0
exp_n51,0.852700834,30,21
exp_n51,0.868002015,30,5
exp_n51,0.883960833,30,1
exp_n51,0.908994345,30,30
exp_n51,0.927135755,30,1
exp_n51,0.946789553,30,0
exp_n51,0.947699679,30,11
exp_n51,0.988043939,30,13
exp_n51,1.010346364,30,29
exp_n51,1.030943202,30,24
exp_n51,1.061457323,30,30
exp_n510,0,220,0
exp_n510,0.692209479,30,24
exp_n510,0.704222512,30,5
exp_n510,0.704609619,30,18
exp_n510,0.704874559,30,0
exp_n510,0.729400175,30,5
exp_n510,0.733156785,30,25
exp_n510,0.738341212,30,29
exp_n510,0.750247447,30,11
exp_n510,0.750820608,3,3
exp_n510,0.753870661,30,5
exp_n510,0.756781819,30,18
exp_n510,0.77528386,30,23
exp_n510,0.787554031,30,15
exp_n510,0.81763412,5,0
exp_n510,0.827202904,30,23
exp_n510,0.832300796,30,3
exp_n510,0.852027103,30,3
exp_n510,0.85269886,30,30
exp_n510,0.861206105,30,1
exp_n510,0.906454139,30,1
exp_n510,0.919174009,30,11
exp_n510,0.921012806,30,2
exp_n510,0.960381938,30,14
exp_n510,0.975804224,30,27
exp_n510,0.996131887,30,26
exp_n510,1.013039349,30,29
exp_n511,0,220,0
exp_n511,0.688453688,30,22
exp_n511,0.69682331,30,12
exp_n511,0.70646951,30,19
exp_n511,0.725626069,30,30
exp_n511,0.733925887,30,3
exp_n511,0.739676673,30,2
exp_n511,0.748616293,30,18
exp_n511,0.74879539,30,5
exp_n511,0.751059168,30,19
exp_n511,0.75974725,3,3
exp_n511,0.768858036,30,8
exp_n511,0.774457543,30,4
exp_n511,0.778083348,30,21
exp_n511,0.800353432,30,22
exp_n511,0.845656771,30,30
exp_n511,0.875754932,5,0
exp_n511,0.878473427,30,3
exp_n511,0.895852081,30,3
exp_n511,0.908197959,30,2
exp_n511,0.914523547,30,1
exp_n511,0.925028573,30,0
exp_n511,0.930036152,30,6
exp_n511,0.952262386,30,27
exp_n511,0.952978935,30,16
exp_n511,0.969020293,30,25
exp_n511,0.974197832,30,29
exp_n512,0,220,0
exp_n512,0.694464464,30,20
exp_n512,0.710073775,30,12
exp_n512,0.725130799,30,22
exp_n512,0.728276397,30,27
exp_n512,0.735316368,30,3
exp_n512,0.740495157,30,3
exp_n512,0.755605408,3,3
exp_n512,0.762002321,30,11
exp_n512,0.763047758,30,8
exp_n512,0.763332448,30,6
exp_n512,0.765800611,30,2
exp_n512,0.775193051,30,21
exp_n512,0.796612978,30,20
exp_n512,0.806144243,30,19
exp_n512,0.835448917,30,30
exp_n512,0.886083001,5,0
exp_n512,0.886161516,30,6
exp_n512,0.893382524,30,1
exp_n512,0.911781284,30,2
exp_n512,0.927125622,30,3
exp_n512,0.934637746,30,14
exp_n512,0.93873898,30,0
exp_n512,0.952551973,30,20
exp_n512,0.969043278,30,27
exp_n512,0.974598057,30,27
exp_n512,0.984335045,30,28
exp_n513,0,220,0
exp_n513,0.690534374,30,25
exp_n513,0.704632401,30,18
exp_n513,0.712725117,30,28
exp_n513,0.714060461,30,21
exp_n513,0.731415412,30,3
exp_n513,0.733964791,30,7
exp_n513,0.748386004,30,9
exp_n513,0.750996701,30,16
exp_n513,0.758801564,3,3
exp_n513,0.768498454,30,15
exp_n513,0.772251226,30,7
exp_n513,0.777332563,30,9
exp_n513,0.791761998,30,17
exp_n513,0.796707659,30,30
exp_n513,0.804790795,30,23
exp_n513,0.862797479,30,4
exp_n513,0.874220211,5,0
exp_n513,0.885063304,30,2
exp_n513,0.89122189,30,1
exp_n513,0.913928802,30,2
exp_n513,0.923613559,30,16
exp_n513,0.929701313,30,1
exp_n513,0.943109392,30,13
exp_n513,0.964021617,30,29
exp_n513,0.974058943,30,25
exp_n513,0.986782735,30,30
exp_n514,0,220,0
exp_n514,0.700514198,30,24
exp_n514,0.707827296,30,12
exp_n514,0.724555903,30,20
exp_n514,0.725730274,30,28
exp_n514,0.732483611,30,4
exp_n514,0.741857815,30,2
exp_n514,0.764597263,30,12
exp_n514,0.768372532,3,3
exp_n514,0.76979287,30,4
exp_n514,0.770532325,30,6
exp_n514,0.778310102,30,20
exp_n514,0.778655598,30,11
exp_n514,0.800440732,30,17
exp_n514,0.811256169,30,23
exp_n514,0.854858637,30,30
exp_n514,0.881173654,5,0
exp_n514,0.884916215,30,2
exp_n514,0.89909655,30,2
exp_n514,0.917226537,30,1
exp_n514,0.931152567,30,3
exp_n514,0.935725654,30,3
exp_n514,0.94253436,30,9
exp_n514,0.965643909,30,10
exp_n514,0.972478101,30,29
exp_n514,0.978833213,30,24
exp_n514,0.995712521,30,29
exp_n515,0,220,0
exp_n515,0.680921312,30,22
exp_n515,0.693274978,30,17
exp_n515,0.70899902,30,23
exp_n515,0.71707845,30,1
exp_n515,0.724435161,30,9
