set,Dose,N,Effect
exp_n815,16.00409745,30,30
exp_n815,23.72414232,30,29
exp_n815,50.89608178,30,30
exp_n816,0,295,18
exp_n816,0.45372701,30,2
exp_n816,0.570120042,5,0
exp_n816,0.764848517,30,2
exp_n816,0.793307652,30,4
exp_n816,0.823469345,30,22
exp_n816,0.835595026,30,9
exp_n816,0.845982038,30,21
exp_n816,0.852793683,30,0
exp_n816,0.870957742,30,16
exp_n816,0.970395027,30,10
exp_n816,1.395587306,30,2
exp_n816,1.515760996,30,3
exp_n816,1.738346479,73,0
exp_n816,1.946480258,30,5
exp_n816,2.503610233,77,0
exp_n816,2.932104382,30,1
exp_n816,3.175964061,30,13
exp_n816,3.944888275,30,6
exp_n816,4.896011977,30,20
exp_n816,5.910920463,30,13
exp_n816,6.350385182,30,18
exp_n816,6.908439639,3,3
exp_n816,8.181384314,30,14
exp_n816,12.20143849,30,27
exp_n816,12.87042022,30,28
exp_n816,16.63582469,30,30
exp_n816,24.18724833,30,30
exp_n816,53.40224427,30,30
exp_n817,0,295,18
exp_n817,0.424973757,30,2
exp_n817,0.688598218,5,0
exp_n817,0.692735391,30,2
exp_n817,0.750042831,30,5
exp_n817,0.758585831,30,5
exp_n817,0.818402518,30,14
exp_n817,0.821594495,30,12
exp_n817,0.849248893,30,23
exp_n817,0.86387303,30,11
exp_n817,0.890688494,30,22
exp_n817,1.280044545,30,0
exp_n817,1.48252494,30,5
exp_n817,1.639598063,73,0
exp_n817,1.865471586,30,5
exp_n817,2.469632664,77,0
exp_n817,2.633363335,30,6
exp_n817,2.86525225,30,7
exp_n817,3.835540932,30,4
exp_n817,4.867421635,30,25
exp_n817,5.500791904,30,15
exp_n817,6.27468392,30,21
exp_n817,7.232220931,3,3
exp_n817,7.767847399,30,14
exp_n817,11.86888839,30,27
exp_n817,12.88971296,30,29
exp_n817,16.28070678,30,29
exp_n817,24.40830704,30,29
exp_n817,55.83987994,30,30
exp_n818,0,295,12
exp_n818,0.434350638,30,3
exp_n818,0.617844488,5,0
exp_n818,0.716780916,30,4
exp_n818,0.801294374,30,23
exp_n818,0.803270405,30,1
exp_n818,0.822557638,30,17
exp_n818,0.828878374,30,7
exp_n818,0.850506648,30,21
exp_n818,0.852511105,30,13
exp_n818,0.931503991,30,4
exp_n818,1.3702463,30,1
exp_n818,1.478274138,30,1
exp_n818,1.675405194,73,0
exp_n818,1.891396833,30,7
exp_n818,2.49581973,77,0
exp_n818,2.785039007,30,4
exp_n818,3.077003482,30,7
exp_n818,3.903330845,30,10
exp_n818,4.766814952,30,27
exp_n818,5.671698266,30,11
exp_n818,6.469786287,30,15
exp_n818,7.966466645,30,13
exp_n818,8.39128457,3,3
exp_n818,11.76857222,30,28
exp_n818,12.83965594,30,28
exp_n818,15.87544112,30,29
exp_n818,23.71983839,30,28
exp_n818,54.11292411,30,30
exp_n819,0,295,16
exp_n819,0.435970026,30,2
exp_n819,0.663298411,5,0
exp_n819,0.69911289,30,1
exp_n819,0.765760957,30,16
exp_n819,0.766289331,30,2
exp_n819,0.797071276,30,23
exp_n819,0.79720661,30,4
exp_n819,0.832791238,30,23
exp_n819,0.843450347,30,17
exp_n819,0.908830322,30,5
exp_n819,1.319721893,30,3
exp_n819,1.459358809,30,1
exp_n819,1.680192559,73,0
exp_n819,1.898808929,30,2
exp_n819,2.43353721,77,0
exp_n819,2.702293864,30,1
exp_n819,3.038013679,30,9
exp_n819,3.787564934,30,9
exp_n819,4.706660976,30,21
exp_n819,5.365993049,30,12
exp_n819,6.028743819,30,22
exp_n819,7.658628976,30,15
exp_n819,7.813963973,3,3
exp_n819,11.3639966,30,28
exp_n819,12.54527811,30,21
exp_n819,15.7998133,30,29
exp_n819,23.28179807,30,29
exp_n819,50.24713679,30,30
exp_n82,0,295,19
exp_n82,0.439780632,30,4
exp_n82,0.662838692,5,0
exp_n82,0.691817137,30,3
exp_n82,0.756783542,30,6
exp_n82,0.76692659,30,20
exp_n82,0.77440592,30,1
exp_n82,0.780938669,30,11
exp_n82,0.794820408,30,25
exp_n82,0.809915923,30,24
exp_n82,0.922081038,30,5
exp_n82,1.332794679,30,1
exp_n82,1.406058378,30,1
exp_n82,1.7464692,73,0
exp_n82,1.852922219,30,2
exp_n82,2.380369858,77,0
exp_n82,2.746241464,30,2
exp_n82,2.961109842,30,9
exp_n82,3.869408748,30,7
exp_n82,4.709916217,30,24
exp_n82,5.547075534,30,16
exp_n82,5.971741105,30,14
exp_n82,7.165894018,3,3
exp_n82,7.587116328,30,14
exp_n82,11.50779205,30,27
exp_n82,12.38362387,30,23
exp_n82,15.82819736,30,30
exp_n82,23.07918214,30,30
exp_n82,50.72295316,30,30
exp_n820,0,295,16
exp_n820,0.43998499,30,7
exp_n820,0.692153273,5,0
exp_n820,0.69912114,30,6
exp_n820,0.767116276,30,14
exp_n820,0.775744654,30,1
exp_n820,0.778891562,30,22
exp_n820,0.793547248,30,3
exp_n820,0.819506337,30,13
exp_n820,0.863497559,30,22
exp_n820,0.891361516,30,4
exp_n820,1.330617701,30,0
exp_n820,1.469021232,30,2
exp_n820,1.6418282,73,0
exp_n820,1.800391333,30,6
exp_n820,2.417715563,77,0
exp_n820,2.727470904,30,2
exp_n820,2.957724836,30,10
exp_n820,3.815176308,30,12
exp_n820,4.630012846,30,21
exp_n820,5.553167332,30,16
exp_n820,6.040398323,30,17
exp_n820,7.641959674,3,3
exp_n820,7.997003731,30,15
exp_n820,11.51784836,30,29
exp_n820,12.13988037,30,22
exp_n820,16.11143913,30,30
exp_n820,23.9234372,30,30
exp_n820,49.86540952,30,30
exp_n821,0,295,15
exp_n821,0.435839917,30,3
exp_n821,0.650069913,5,0
exp_n821,0.701869264,30,2
exp_n821,0.726738042,30,5
exp_n821,0.730479542,30,0
exp_n821,0.769857267,30,13
exp_n821,0.773308609,30,16
exp_n821,0.813968907,30,20
exp_n821,0.855997135,30,22
exp_n821,0.904013492,30,3
exp_n821,1.319893714,30,2
exp_n821,1.44268407,30,1
exp_n821,1.66367175,73,0
exp_n821,1.845347868,30,4
exp_n821,2.466612394,77,0
exp_n821,2.734068324,30,1
exp_n821,3.091944608,30,6
exp_n821,3.799674055,30,12
exp_n821,4.811191278,30,25
exp_n821,5.753793568,30,12
exp_n821,6.200783773,30,17
exp_n821,7.963502971,30,19
exp_n821,8.558050006,3,3
exp_n821,11.81051615,30,28
exp_n821,12.8311434,30,25
exp_n821,16.99121205,30,29
exp_n821,24.14478673,30,29
exp_n821,53.0059003,30,30
exp_n822,0,295,16
exp_n822,0.404096246,30,2
exp_n822,0.612665975,5,0
exp_n822,0.670676132,30,3
exp_n822,0.760007212,30,2
exp_n822,0.760552979,30,3
exp_n822,0.796609495,30,17
exp_n822,0.819537045,30,14
exp_n822,0.830097337,30,18
exp_n822,0.837969328,30,20
exp_n822,0.842898144,30,5
exp_n822,1.237122138,30,1
exp_n822,1.369310379,30,2
exp_n822,1.637944216,73,0
exp_n822,1.77580691,30,4
exp_n822,2.387128949,77,0
exp_n822,2.713982283,30,2
exp_n822,2.940095871,30,7
exp_n822,3.805765349,30,9
exp_n822,4.722200382,30,23
exp_n822,5.582943301,30,16
exp_n822,6.251452514,30,19
exp_n822,7.398302976,3,3
exp_n822,8.115756078,30,9
exp_n822,11.95885498,30,24
exp_n822,12.90181428,30,23
exp_n822,16.60043053,30,30
exp_n822,25.00910635,30,29
exp_n822,54.93053369,30,30
exp_n823,0,295,14
exp_n823,0.425078389,30,5
exp_n823,0.637090912,5,0
exp_n823,0.687349744,30,2
exp_n823,0.710303165,30,6
exp_n823,0.761294563,30,17
exp_n823,0.777706328,30,19
exp_n823,0.81094223,30,22
exp_n823,0.816967303,30,2
exp_n823,0.826548023,30,21
exp_n823,0.882113664,30,3
exp_n823,1.280455695,30,2
exp_n823,1.41818897,30,0
exp_n823,1.649765898,73,0
exp_n823,1.863413094,30,4
exp_n823,2.368564796,77,0
exp_n823,2.728263896,30,2
exp_n823,2.971650071,30,7
exp_n823,3.723711639,30,8
exp_n823,4.655607015,30,22
exp_n823,5.44357557,30,10
exp_n823,6.024613516,30,13
exp_n823,7.60849331,30,16
exp_n823,8.741398098,3,3
exp_n823,11.37417375,30,25
exp_n823,12.30904809,30,20
exp_n823,15.00556133,30,30
exp_n823,23.8635655,30,30
exp_n823,51.66840415,30,30
exp_n824,0,295,11
exp_n824,0.438426481,30,4
exp_n824,0.705696212,5,0
exp_n824,0.735893832,30,20
exp_n824,0.741839557,30,1
exp_n824,0.743196627,30,1
exp_n824,0.754595162,30,17
exp_n824,0.771420367,30,21
exp_n824,0.793502515,30,2
exp_n824,0.796949553,30,24
exp_n824,0.912934793,30,4
exp_n824,1.390356444,30,0
exp_n824,1.480409526,30,3
exp_n824,1.643742997,73,0
exp_n824,1.909915234,30,3
exp_n824,2.395980952,77,0
exp_n824,2.734115649,30,2
exp_n824,3.086954545,30,8
exp_n824,3.868181742,30,8
exp_n824,4.875133034,30,24
exp_n824,5.7832575,30,17
exp_n824,6.111986434,30,21
exp_n824,7.842955789,30,13
exp_n824,8.087839654,3,3
exp_n824,11.62516805,30,27
exp_n824,13.07524336,30,25
exp_n824,15.97224437,30,29
exp_n824,23.83017469,30,29
exp_n824,50.93520706,30,30
exp_n825,0,295,21
exp_n825,0.442290162,30,3
exp_n825,0.680915156,5,0
exp_n825,0.694121764,30,1
exp_n825,0.771360688,30,4
exp_n825,0.780871808,30,2
exp_n825,0.786674385,30,13
exp_n825,0.807256842,30,17
exp_n825,0.863591389,30,23
exp_n825,0.909831358,30,6
exp_n825,0.912568496,30,24
exp_n825,1.33913892,30,0
exp_n825,1.48128137,30,0
exp_n825,1.650871972,73,0
exp_n825,1.930518197,30,4
exp_n825,2.382119496,77,0
exp_n825,2.684957873,30,3
exp_n825,3.100746111,30,11
exp_n825,3.823719732,30,5
exp_n825,4.765017441,30,26
exp_n825,5.62359647,30,16
exp_n825,6.179136551,30,16
exp_n825,8.305954677,30,18
exp_n825,8.755193163,3,3
exp_n825,11.81546983,30,24
exp_n825,13.22885589,30,24
exp_n825,16.80331487,30,29
exp_n825,24.54684362,30,30
exp_n825,54.21191417,30,30
exp_n826,0,295,15
exp_n826,0.408085494,30,2
exp_n826,0.642584684,5,0
exp_n826,0.677192543,30,4
exp_n826,0.740721628,30,2
exp_n826,0.74427741,30,2
exp_n826,0.822179835,30,11
exp_n826,0.831714951,30,18
exp_n826,0.837891564,30,16
exp_n826,0.842833754,30,13
exp_n826,0.903934628,30,4
exp_n826,1.325162096,30,1
exp_n826,1.408501251,30,2
exp_n826,1.670903247,73,0
exp_n826,1.846380125,30,7
exp_n826,2.398023354,77,0
exp_n826,2.665453976,30,3
exp_n826,3.026562021,30,7
exp_n826,3.953244492,30,10
exp_n826,4.648538337,30,23
exp_n826,5.555659773,30,13
exp_n826,6.143255684,30,16
exp_n826,7.341015118,3,3
exp_n826,7.909972415,30,18
exp_n826,11.3559403,30,26
exp_n826,12.3427628,30,26
exp_n826,16.26387915,30,28
exp_n826,23.77572642,30,30
exp_n826,52.7896938,30,30
exp_n827,0,295,9
exp_n827,0.43147233,30,2
exp_n827,0.691746795,5,0
exp_n827,0.694606745,30,2
exp_n827,0.716166597,30,6
exp_n827,0.754010233,30,24
exp_n827,0.774883071,30,2
exp_n827,0.775889588,30,10
exp_n827,0.800064036,30,18
exp_n827,0.819024132,30,18
exp_n827,0.938469242,30,7
exp_n827,1.339489628,30,1
exp_n827,1.432880493,30,1
exp_n827,1.717350988,73,0
exp_n827,1.866149328,30,7
exp_n827,2.381463223,77,0
exp_n827,2.664451308,30,3
exp_n827,2.888424997,30,10
exp_n827,3.774740711,30,6
exp_n827,4.636848149,30,22
exp_n827,5.506905507,30,15
exp_n827,6.264696641,30,22
exp_n827,7.757784892,3,3
exp_n827,7.766324874,30,11
exp_n827,11.30572615,30,26
exp_n827,12.26341966,30,27
exp_n827,15.73591902,30,27
exp_n827,23.2628957,30,27
exp_n827,50.74790054,30,30
exp_n828,0,295,15
exp_n828,0.432689727,30,1
exp_n828,0.698989521,30,3
exp_n828,0.706036254,5,0
exp_n828,0.751758805,30,1
exp_n828,0.761506636,30,16
exp_n828,0.762445585,30,4
exp_n828,0.766071162,30,19
exp_n828,0.771508199,30,20
exp_n828,0.811902016,30,21
exp_n828,0.879909398,30,4
exp_n828,1.287016115,30,1
exp_n828,1.420971089,30,2
exp_n828,1.740339841,73,0
exp_n828,1.785611188,30,4
exp_n828,2.412610413,77,0
exp_n828,2.619381258,30,1
exp_n828,2.915397409,30,11
exp_n828,3.750593245,30,7
exp_n828,4.618529057,30,24
exp_n828,5.72269989,30,10
exp_n828,5.853203722,30,15
exp_n828,7.500423013,30,16
exp_n828,8.479782893,3,3
exp_n828,11.3689281,30,24
exp_n828,12.18691941,30,25
exp_n828,15.91329825,30,28
exp_n828,22.27202018,30,29
exp_n828,51.35734371,30,30
exp_n829,0,295,14
exp_n829,0.432618101,30,2
exp_n829,0.710437962,30,5
exp_n829,0.713182114,5,0
exp_n829,0.736750367,30,3
exp_n829,0.769005766,30,18
exp_n829,0.772878197,30,15
exp_n829,0.805500453,30,7
exp_n829,0.819048931,30,17
exp_n829,0.822195844,30,22
exp_n829,0.902485455,30,5
exp_n829,1.308635989,30,0
exp_n829,1.451635221,30,0
exp_n829,1.711987358,73,0
exp_n829,1.836425794,30,5
exp_n829,2.371470779,77,0
exp_n829,2.758707288,30,2
exp_n829,3.054831621,30,5
exp_n829,3.889946081,30,10
exp_n829,4.63400266,30,18
exp_n829,5.540314852,30,16
exp_n829,6.109315635,30,15
exp_n829,7.751160182,30,13
exp_n829,7.967647888,3,3
exp_n829,11.64786676,30,30
exp_n829,12.71408301,30,27
exp_n829,16.15769323,30,29
exp_n829,23.43550177,30,26
exp_n829,52.1136011,30,30
exp_n83,0,295,19
exp_n83,0.443634452,30,1
exp_n83,0.672818901,5,0
exp_n83,0.698219226,30,2
exp_n83,0.740708327,30,3
exp_n83,0.74860032,30,19
exp_n83,0.774276627,30,18
exp_n83,0.791309933,30,2
exp_n83,0.792324846,30,18
exp_n83,0.806259216,30,13
exp_n83,0.906746061,30,4
exp_n83,1.355362291,30,0
exp_n83,1.497916222,30,0
exp_n83,1.592999853,73,0
exp_n83,1.847264612,30,4
exp_n83,2.351858919,77,0
exp_n83,2.75025848,30,4
exp_n83,3.089539764,30,8
exp_n83,3.791178336,30,14
exp_n83,4.780406313,30,20
exp_n83,5.706795102,30,13
exp_n83,6.166069909,30,19
exp_n83,7.109838984,3,3
exp_n83,7.866371432,30,12
exp_n83,11.47853212,30,28
exp_n83,12.68935952,30,28
exp_n83,16.04041717,30,28
exp_n83,24.33297582,30,28
exp_n83,51.02233224,30,30
exp_n830,0,295,19
exp_n830,0.425985992,30,2
exp_n830,0.664944229,5,0
exp_n830,0.700866077,30,2
exp_n830,0.746211412,30,18
exp_n830,0.754903953,30,2
exp_n830,0.769843811,30,20
exp_n830,0.789510421,30,17
exp_n830,0.796956094,30,3
exp_n830,0.801964406,30,22
exp_n830,0.892270212,30,5
exp_n830,1.301682242,30,0
exp_n830,1.511849515,30,1
exp_n830,1.670138315,73,0
exp_n830,1.891503567,30,3
exp_n830,2.360301865,77,0
exp_n830,2.690612455,30,3
exp_n830,3.083523088,30,12
exp_n830,3.960979736,30,9
exp_n830,4.807071024,30,23
exp_n830,5.659396635,30,14
exp_n830,5.989910971,3,3
exp_n830,6.238771376,30,16
exp_n830,7.881564473,30,11
exp_n830,11.51976775,30,28
exp_n830,12.66718457,30,26
exp_n830,16.34551329,30,29
exp_n830,23.99460839,30,29
exp_n830,52.40786252,30,30
exp_n831,0,295,15
exp_n831,0.447979329,30,2
exp_n831,0.692231451,5,0
exp_n831,0.705857769,30,1
exp_n831,0.739186058,30,6
exp_n831,0.776430795,30,12
exp_n831,0.803367729,30,14
exp_n831,0.809628165,30,1
exp_n831,0.821865042,30,24
exp_n831,0.833370506,30,25
exp_n831,0.923695489,30,5
exp_n831,1.337342275,30,1
exp_n831,1.481662624,30,0
exp_n831,1.677458516,73,0
exp_n831,1.89131888,30,7
exp_n831,2.430954083,77,0
exp_n831,2.808577081,30,3
exp_n831,3.019086671,30,6
exp_n831,3.898676729,30,9
exp_n831,4.810742235,30,22
exp_n831,5.6516121,30,14
exp_n831,6.391176269,30,20
exp_n831,7.474609152,3,3
exp_n831,8.143681287,30,13
exp_n831,11.62048484,30,29
exp_n831,13.00814814,30,28
exp_n831,16.16459759,30,29
exp_n831,24.03309758,30,28
exp_n831,52.26965809,30,30
exp_n832,0,295,13
exp_n832,0.420658181,30,3
exp_n832,0.620740037,5,0
exp_n832,0.691140185,30,1
exp_n832,0.725456859,30,7
exp_n832,0.74533308,30,1
exp_n832,0.748777314,30,15
exp_n832,0.762707396,30,22
exp_n832,0.797421728,30,20
exp_n832,0.821240897,30,19
exp_n832,0.861107446,30,11
exp_n832,1.279146554,30,1
exp_n832,1.395317891,30,1
exp_n832,1.604683998,73,0
exp_n832,1.860325158,30,3
exp_n832,2.318747172,77,0
exp_n832,2.716683854,30,2
exp_n832,2.961009868,30,12
exp_n832,3.821565393,30,5
exp_n832,4.39737155,30,23
exp_n832,5.41683501,30,15
exp_n832,6.162197116,30,18
exp_n832,7.589195021,30,15
exp_n832,8.18957608,3,3
exp_n832,11.17666401,30,28
exp_n832,12.5796793,30,26
exp_n832,15.80499871,30,26
exp_n832,22.4771492,30,28
exp_n832,49.8259712,30,30
exp_n833,0,295,11
exp_n833,0.442959511,30,0
exp_n833,0.736005552,5,0
exp_n833,0.74856573,30,12
exp_n833,0.753077574,30,1
exp_n833,0.798939431,30,6
exp_n833,0.800630395,30,0
exp_n833,0.810218868,30,18
exp_n833,0.814562299,30,17
exp_n833,0.818628263,30,16
exp_n833,0.936687564,30,4
exp_n833,1.341753525,30,1
exp_n833,1.437238603,30,2
exp_n833,1.656172526,73,0
exp_n833,1.918068713,30,3
exp_n833,2.483684389,77,0
exp_n833,2.728028256,30,2
exp_n833,2.966420903,30,10
exp_n833,3.821605036,30,10
exp_n833,4.771399271,30,22
exp_n833,5.761118469,30,14
exp_n833,6.110509671,30,17
exp_n833,7.836099823,30,13
exp_n833,7.865762617,3,3
exp_n833,11.20102338,30,24
exp_n833,12.18722251,30,27
exp_n833,15.97824476,30,29
exp_n833,23.55174138,30,28
exp_n833,50.86703302,30,30
exp_n834,0,295,18
exp_n834,0.435631619,30,1
exp_n834,0.72082434,5,0
exp_n834,0.738793876,30,3
exp_n834,0.765072743,30,1
exp_n834,0.778436196,30,6
exp_n834,0.785216532,30,26
exp_n834,0.790754705,30,19
exp_n834,0.836457413,30,19
exp_n834,0.865940989,30,19
exp_n834,0.928102682,30,4
exp_n834,1.347385035,30,0
exp_n834,1.491556134,30,5
exp_n834,1.708951048,73,0
exp_n834,1.84251581,30,7
exp_n834,2.510898889,77,0
exp_n834,2.752734706,30,2
exp_n834,3.048755828,30,8
exp_n834,4.070676293,30,5
exp_n834,4.923728711,30,17
exp_n834,5.71183455,30,14
exp_n834,6.358568136,30,18
exp_n834,7.985063515,30,17
exp_n834,8.684271791,3,3
exp_n834,11.43942075,30,29
exp_n834,12.6129115,30,24
exp_n834,16.19765825,30,28
exp_n834,23.74135659,30,27
exp_n834,51.66347454,30,30
exp_n835,0,295,19
exp_n835,0.431713697,30,1
exp_n835,0.69082711,5,0
exp_n835,0.7254363,30,2
exp_n835,0.739918431,30,1
exp_n835,0.75937612,30,17
exp_n835,0.772460275,30,18
exp_n835,0.774272706,30,17
exp_n835,0.778437603,30,8
exp_n835,0.785998443,30,21
exp_n835,0.920501783,30,6
exp_n835,1.339210354,30,2
exp_n835,1.45014619,30,5
exp_n835,1.63383875,73,0
exp_n835,1.900039708,30,4
exp_n835,2.290641683,77,0
exp_n835,2.686830314,30,3
exp_n835,3.041644706,30,13
exp_n835,3.78328489,30,10
exp_n835,4.651368191,30,25
exp_n835,5.714811393,30,18
exp_n835,6.174754643,30,18
exp_n835,7.326238469,3,3
exp_n835,7.571114088,30,17
exp_n835,11.10480222,30,23
exp_n835,12.79881218,30,25
exp_n835,15.46308938,30,29
exp_n835,22.87713074,30,29
exp_n835,50.18000921,30,30
exp_n836,0,295,16
exp_n836,0.436685366,30,3
exp_n836,0.690753023,5,0
exp_n836,0.716433779,30,1
exp_n836,0.7807861,30,2
exp_n836,0.78801837,30,1
exp_n836,0.804650071,30,24
exp_n836,0.806362993,30,14
exp_n836,0.820104126,30,19
exp_n836,0.857227593,30,13
exp_n836,0.945317197,30,4
exp_n836,1.35689541,30,3
exp_n836,1.491773923,30,4
exp_n836,1.699402672,73,0
exp_n836,1.907573873,30,4
exp_n836,2.261736023,77,0
exp_n836,2.752197458,30,2
exp_n836,3.134722705,30,8
exp_n836,3.974896911,30,12
exp_n836,4.770583643,30,24
exp_n836,5.645704666,30,12
exp_n836,6.36672183,30,16
exp_n836,7.199302001,3,3
exp_n836,8.126271982,30,19
exp_n836,11.30776834,30,28
exp_n836,12.75665281,30,27
exp_n836,16.05038982,30,29
exp_n836,24.62673313,30,30
exp_n836,50.84197174,30,30
exp_n837,0,295,13
exp_n837,0.430771107,30,1
exp_n837,0.700446349,30,8
exp_n837,0.701284253,30,1
exp_n837,0.701970406,5,0
exp_n837,0.722133802,30,2
exp_n837,0.760669723,30,20
exp_n837,0.765541333,30,22
exp_n837,0.794515356,30,8
exp_n837,0.809008435,30,15
exp_n837,0.910614563,30,6
exp_n837,1.30395663,30,1
exp_n837,1.484098362,30,2
exp_n837,1.639910735,73,0
exp_n837,1.856971894,30,3
exp_n837,2.456341027,77,0
exp_n837,2.721920172,30,4
exp_n837,3.010697661,30,8
exp_n837,3.71341772,30,7
exp_n837,4.742779248,30,23
exp_n837,5.571013279,30,16
exp_n837,6.016036844,30,19
exp_n837,7.779797401,3,3
exp_n837,7.857496986,30,12
exp_n837,11.5230376,30,28
exp_n837,12.51088065,30,26
exp_n837,16.4496172,30,29
exp_n837,22.57012795,30,29
exp_n837,49.63717461,30,30
exp_n838,0,295,9
exp_n838,0.452729698,30,2
exp_n838,0.69632067,30,3
exp_n838,0.71792822,5,0
exp_n838,0.752627001,30,1
exp_n838,0.765990797,30,18
exp_n838,0.768770489,30,24
exp_n838,0.772269776,30,7
exp_n838,0.78367877,30,8
exp_n838,0.837067792,30,26
exp_n838,0.912893181,30,6
exp_n838,1.339402892,30,1
exp_n838,1.472721702,30,2
exp_n838,1.725790686,73,0
exp_n838,1.869490373,30,5
exp_n838,2.579775645,77,0
exp_n838,2.771536072,30,7
exp_n838,3.014878984,30,10
exp_n838,3.831125016,30,17
exp_n838,4.790278657,30,23
exp_n838,5.617167531,30,16
exp_n838,6.117803714,30,17
exp_n838,7.28571809,3,3
exp_n838,7.788651208,30,20
exp_n838,11.8819024,30,27
exp_n838,12.29839118,30,25
exp_n838,16.19372241,30,30
exp_n838,23.46329999,30,28
exp_n838,51.06665045,30,30
exp_n839,0,295,16
exp_n839,0.45425049,30,4
exp_n839,0.667915362,5,0
exp_n839,0.730111899,30,1
exp_n839,0.76825543,30,16
exp_n839,0.785245337,30,4
exp_n839,0.816117746,30,18
exp_n839,0.816597885,30,21
exp_n839,0.817016506,30,2
exp_n839,0.833837513,30,21
exp_n839,0.957863845,30,7
exp_n839,1.358960646,30,0
exp_n839,1.489032007,30,6
exp_n839,1.742000024,73,0
exp_n839,1.837480076,30,4
exp_n839,2.476958845,77,0
exp_n839,2.700730359,30,0
exp_n839,2.934673212,30,7
exp_n839,3.86323005,30,8
exp_n839,4.757285409,30,25
exp_n839,5.547174894,30,12
exp_n839,6.014616773,30,20
exp_n839,6.950771179,3,3
exp_n839,7.873945929,30,12
exp_n839,11.52925298,30,27
exp_n839,12.47386112,30,25
exp_n839,16.04121434,30,29
exp_n839,23.03010677,30,25
exp_n839,50.05514627,30,30
exp_n84,0,295,19
exp_n84,0.435889044,30,1
exp_n84,0.640831156,5,0
exp_n84,0.718541205,30,4
exp_n84,0.766933258,30,1
exp_n84,0.786970105,30,19
exp_n84,0.787913934,30,20
exp_n84,0.790386118,30,4
exp_n84,0.811979654,30,21
exp_n84,0.818797167,30,17
exp_n84,0.936220049,30,4
exp_n84,1.345489199,30,0
exp_n84,1.434028285,30,1
exp_n84,1.687512815,73,0
exp_n84,1.818849123,30,3
exp_n84,2.350402721,77,0
exp_n84,2.751926057,30,3
exp_n84,2.991529574,30,11
exp_n84,3.763620679,30,8
exp_n84,4.714402262,30,24
exp_n84,5.752794097,30,11
exp_n84,6.072152884,30,19
exp_n84,6.863972222,3,3
exp_n84,7.889918986,30,10
exp_n84,11.94132688,30,27
exp_n84,12.67702517,30,26
exp_n84,15.9490156,30,27
exp_n84,23.40486611,30,28
exp_n84,51.0183851,30,30
exp_n840,0,295,13
exp_n840,0.453309246,30,3
exp_n840,0.668316517,5,0
exp_n840,0.740750671,30,2
exp_n840,0.759627131,30,3
exp_n840,0.785429692,30,15
exp_n840,0.809726899,30,20
exp_n840,0.824230377,30,13
exp_n840,0.827259512,30,1
exp_n840,0.884128207,30,21
exp_n840,0.953525661,30,5
exp_n840,1.430583706,30,0
exp_n840,1.509396112,30,3
exp_n840,1.616755521,73,0
exp_n840,1.890863514,30,2
exp_n840,2.384000081,77,0
exp_n840,2.735373097,30,1
exp_n840,2.995292245,30,13
exp_n840,3.950165646,30,4
exp_n840,4.654667796,30,23
exp_n840,5.493745929,30,9
exp_n840,6.294255209,30,21
exp_n840,7.835771268,30,17
exp_n840,8.603731072,3,3
exp_n840,11.40096889,30,29
exp_n840,12.52469232,30,24
exp_n840,16.28719514,30,25
exp_n840,23.85287071,30,30
exp_n840,50.06649725,30,30
exp_n841,0,295,14
exp_n841,0.472615286,30,4
exp_n841,0.756212001,5,0
exp_n841,0.766351912,30,0
exp_n841,0.767211498,30,1
exp_n841,0.811248802,30,24
exp_n841,0.818156052,30,1
exp_n841,0.827045669,30,18
exp_n841,0.867814667,30,13
exp_n841,0.896788873,30,24
exp_n841,0.959934819,30,4
exp_n841,1.336369852,30,1
exp_n841,1.507912371,30,0
exp_n841,1.760064784,73,0
exp_n841,1.929474441,30,4
exp_n841,2.534407659,77,0
exp_n841,2.817532971,30,5
exp_n841,2.982695021,30,8
exp_n841,3.894062324,30,10
exp_n841,4.885501539,30,19
exp_n841,5.858460098,30,10
exp_n841,6.533100285,30,21
exp_n841,7.471743076,3,3
exp_n841,8.113312926,30,17
exp_n841,11.8268623,30,26
exp_n841,13.09441521,30,26
exp_n841,16.38462056,30,30
exp_n841,23.95769591,30,28
exp_n841,50.89663051,30,30
exp_n842,0,295,21
exp_n842,0.448116221,30,1
exp_n842,0.690346537,5,0
exp_n842,0.715081294,30,3
exp_n842,0.762017673,30,3
exp_n842,0.782099252,30,2
exp_n842,0.791261801,30,16
exp_n842,0.824472185,30,22
exp_n842,0.848319873,30,23
exp_n842,0.862180599,30,23
exp_n842,0.917191585,30,4
exp_n842,1.333376915,30,0
exp_n842,1.471222051,30,2
exp_n842,1.748733757,73,0
exp_n842,1.833162939,30,4
exp_n842,2.35991509,77,0
exp_n842,2.813156556,30,2
exp_n842,3.027322226,30,7
exp_n842,3.899583692,30,11
exp_n842,4.797943055,30,26
exp_n842,5.796938485,30,17
exp_n842,6.187146103,30,17
exp_n842,7.636805054,3,3
exp_n842,7.762827488,30,9
exp_n842,11.64813048,30,27
exp_n842,12.95839663,30,22
exp_n842,16.37452863,30,29
exp_n842,23.99492466,30,29
exp_n842,52.0401687,30,30
exp_n843,0,295,19
exp_n843,0.437350862,30,3
exp_n843,0.657975484,5,0
exp_n843,0.721402261,30,1
exp_n843,0.738598275,30,0
exp_n843,0.757295817,30,4
exp_n843,0.772442815,30,13
exp_n843,0.803526841,30,19
exp_n843,0.838847855,30,21
