"","set","Dose","N","Effect"
"34830","exp_n902",0.696859443731765,30,25
"34831","exp_n902",0.709445062337079,30,5
"34832","exp_n902",0.721510827703117,30,21
"34833","exp_n902",0.747490933414202,3,0
"34834","exp_n902",0.74842048681695,2,0
"34835","exp_n902",0.748667198474381,71,0
"34836","exp_n902",0.753850246037338,30,8
"34837","exp_n902",0.755423765762046,3,3
"34838","exp_n902",0.756613415121752,30,1
"34839","exp_n902",0.77041532973729,30,7
"34840","exp_n902",0.788629488480192,30,20
"34841","exp_n902",0.816803937930321,30,25
"34842","exp_n902",0.820802888749483,30,30
"34843","exp_n902",0.828150764740998,30,5
"34844","exp_n902",0.831754085154424,4,0
"34845","exp_n902",0.832313723068033,30,0
"34846","exp_n902",0.835029298113404,1,0
"34847","exp_n902",0.839087634524176,4,0
"34848","exp_n902",0.866886931535886,30,3
"34849","exp_n902",0.868290585540346,5,0
"34850","exp_n902",0.88266957823574,30,2
"34851","exp_n902",0.898174355675564,30,28
"34852","exp_n902",0.908608397929471,30,0
"34853","exp_n902",0.910848059945547,17,1
"34854","exp_n902",0.923422191647055,73,0
"34855","exp_n902",0.924915749242062,30,2
"34856","exp_n902",0.92928863524964,36,3
"34857","exp_n902",0.941291569547847,2,1
"34858","exp_n902",0.941913462788407,30,2
"34859","exp_n902",0.949741221611242,30,13
"34860","exp_n902",0.970940743983946,30,26
"34861","exp_n902",0.979802239083853,30,18
"34862","exp_n902",0.982033430998196,30,21
"34863","exp_n902",0.983532729524158,30,16
"34864","exp_n902",1.0002263817281,30,11
"34865","exp_n902",1.00638115611595,30,30
"34866","exp_n902",1.03183359897177,4,1
"34867","exp_n903",0,30,0
"34868","exp_n903",0.692812466954054,2,0
"34869","exp_n903",0.696263427247333,30,27
"34870","exp_n903",0.716333372412604,30,4
"34871","exp_n903",0.721621425211529,30,22
"34872","exp_n903",0.743169956509057,3,0
"34873","exp_n903",0.74356234299693,71,0
"34874","exp_n903",0.751028406522244,30,3
"34875","exp_n903",0.751416566336542,2,0
"34876","exp_n903",0.752192935630107,30,11
"34877","exp_n903",0.759615706778572,3,3
"34878","exp_n903",0.7796035981975,30,8
"34879","exp_n903",0.792882496279322,30,19
"34880","exp_n903",0.805029636511981,30,30
"34881","exp_n903",0.807078367797903,30,22
"34882","exp_n903",0.823380008449433,4,0
"34883","exp_n903",0.828596190976677,4,0
"34884","exp_n903",0.83426430094837,30,4
"34885","exp_n903",0.844205921095328,30,4
"34886","exp_n903",0.845400247493569,1,0
"34887","exp_n903",0.869505760195356,5,0
"34888","exp_n903",0.872978009733538,30,4
"34889","exp_n903",0.885667395528043,30,30
"34890","exp_n903",0.892541835753513,30,2
"34891","exp_n903",0.907669007300565,30,1
"34892","exp_n903",0.91678274019084,30,2
"34893","exp_n903",0.919820578234503,73,0
"34894","exp_n903",0.921796656816906,17,1
"34895","exp_n903",0.925326372634611,36,1
"34896","exp_n903",0.939731400648709,30,1
"34897","exp_n903",0.943493098092654,30,17
"34898","exp_n903",0.944319583817542,2,1
"34899","exp_n903",0.968444788493441,30,20
"34900","exp_n903",0.969210517244234,30,27
"34901","exp_n903",0.983804394922143,30,9
"34902","exp_n903",0.985794144420002,30,18
"34903","exp_n903",0.987072988735943,30,7
"34904","exp_n903",0.998942173332902,30,30
"34905","exp_n903",1.03342301728823,4,0
"34906","exp_n904",0,30,0
"34907","exp_n904",0.71435275132615,30,22
"34908","exp_n904",0.717065173386195,2,0
"34909","exp_n904",0.732530835995727,30,6
"34910","exp_n904",0.737620904666884,30,16
"34911","exp_n904",0.757715018668801,30,6
"34912","exp_n904",0.760406750436635,3,0
"34913","exp_n904",0.769943322493616,2,0
"34914","exp_n904",0.771469685703503,71,0
"34915","exp_n904",0.774099234996521,3,3
"34916","exp_n904",0.78472025579561,30,2
"34917","exp_n904",0.789687598028103,30,7
"34918","exp_n904",0.812011005049703,30,19
"34919","exp_n904",0.828227085425247,30,24
"34920","exp_n904",0.833112202409154,4,0
"34921","exp_n904",0.850137120758511,30,30
"34922","exp_n904",0.85607452367578,4,0
"34923","exp_n904",0.856708459802273,30,9
"34924","exp_n904",0.862460539078778,1,0
"34925","exp_n904",0.863585640386159,30,2
"34926","exp_n904",0.894925151636376,5,0
"34927","exp_n904",0.903188050258322,30,2
"34928","exp_n904",0.913390002000005,30,1
"34929","exp_n904",0.920080777231892,30,28
"34930","exp_n904",0.927373663537626,30,2
"34931","exp_n904",0.938475217133843,17,1
"34932","exp_n904",0.94214604184318,73,0
"34933","exp_n904",0.947520431298612,30,3
"34934","exp_n904",0.949284656654885,36,1
"34935","exp_n904",0.955704521860515,30,1
"34936","exp_n904",0.964656363720536,2,1
"34937","exp_n904",0.974469528414502,30,12
"34938","exp_n904",0.983746125069553,30,29
"34939","exp_n904",1.0022505187169,30,11
"34940","exp_n904",1.00672295435708,30,23
"34941","exp_n904",1.00905086792945,30,23
"34942","exp_n904",1.01908636647671,30,8
"34943","exp_n904",1.03506923922766,30,28
"34944","exp_n904",1.06254586839876,4,1
"34945","exp_n905",0,30,0
"34946","exp_n905",0.694391803230644,2,0
"34947","exp_n905",0.700018073953241,30,22
"34948","exp_n905",0.70629661752924,30,2
"34949","exp_n905",0.722729336552695,30,19
"34950","exp_n905",0.741931098913555,3,0
"34951","exp_n905",0.748198470733611,2,0
"34952","exp_n905",0.748709915343581,30,7
"34953","exp_n905",0.753711998837384,30,4
"34954","exp_n905",0.754312554638879,71,0
"34955","exp_n905",0.765409362543427,3,3
"34956","exp_n905",0.771200519010912,30,14
"34957","exp_n905",0.789614633767585,30,15
"34958","exp_n905",0.809259787287332,4,0
"34959","exp_n905",0.810092879904412,30,27
"34960","exp_n905",0.817924789627236,4,0
"34961","exp_n905",0.833348356949291,30,6
"34962","exp_n905",0.83382231072429,30,2
"34963","exp_n905",0.838902714654706,30,30
"34964","exp_n905",0.839253497607442,1,0
"34965","exp_n905",0.86138695351783,30,1
"34966","exp_n905",0.863262437816643,5,0
"34967","exp_n905",0.879585814320935,30,0
"34968","exp_n905",0.898069029968536,30,29
"34969","exp_n905",0.903712527036659,30,4
"34970","exp_n905",0.913829204414431,73,0
"34971","exp_n905",0.923368729641021,30,1
"34972","exp_n905",0.924085323860896,30,2
"34973","exp_n905",0.924363598802156,17,0
"34974","exp_n905",0.930568735043277,36,1
"34975","exp_n905",0.944344769129143,30,11
"34976","exp_n905",0.944604825570052,2,1
"34977","exp_n905",0.974756856876905,30,29
"34978","exp_n905",0.985455152617668,30,19
"34979","exp_n905",0.98658793171504,30,14
"34980","exp_n905",0.988078367756627,30,21
"34981","exp_n905",0.989486152601576,30,14
"34982","exp_n905",1.01924143751896,30,29
"34983","exp_n905",1.04882739113913,4,1
"34984","exp_n906",0,30,0
"34985","exp_n906",0.684756927203655,30,23
"34986","exp_n906",0.689446788825144,2,0
"34987","exp_n906",0.694438442574105,30,7
"34988","exp_n906",0.72083644537717,30,24
"34989","exp_n906",0.73028196599966,3,0
"34990","exp_n906",0.733304055943663,30,6
"34991","exp_n906",0.740493038597498,30,6
"34992","exp_n906",0.740571602876489,2,0
"34993","exp_n906",0.744490489163894,71,0
"34994","exp_n906",0.747995146051682,3,3
"34995","exp_n906",0.757624401066957,30,10
"34996","exp_n906",0.79248505690075,30,22
"34997","exp_n906",0.818175762626641,30,25
"34998","exp_n906",0.825798108688705,30,3
"34999","exp_n906",0.827762719025418,30,1
"35000","exp_n906",0.830560364231624,4,0
"35001","exp_n906",0.831022437034448,4,0
"35002","exp_n906",0.834696345267766,1,0
"35003","exp_n906",0.84165120544501,5,0
"35004","exp_n906",0.844084814131975,30,5
"35005","exp_n906",0.872565081523398,30,30
"35006","exp_n906",0.874159534874046,30,2
"35007","exp_n906",0.896611752138448,30,6
"35008","exp_n906",0.897513568769172,73,0
"35009","exp_n906",0.903846687903018,30,29
"35010","exp_n906",0.903933958996279,17,2
"35011","exp_n906",0.909168456163021,30,1
"35012","exp_n906",0.90998791027442,30,0
"35013","exp_n906",0.924022600524669,36,1
"35014","exp_n906",0.933064353894639,2,1
"35015","exp_n906",0.9387610113132,30,14
"35016","exp_n906",0.97302304622854,30,29
"35017","exp_n906",0.978730835801909,30,23
"35018","exp_n906",0.987880610032976,30,20
"35019","exp_n906",0.989957115543757,30,14
"35020","exp_n906",0.992773901291641,30,15
"35021","exp_n906",1.02393334044411,30,30
"35022","exp_n906",1.05287492273464,4,1
"35023","exp_n907",0,30,0
"35024","exp_n907",0.69152510320582,30,22
"35025","exp_n907",0.695115197499458,2,0
"35026","exp_n907",0.715605167640089,30,6
"35027","exp_n907",0.723235107504071,30,22
"35028","exp_n907",0.743388271283973,30,2
"35029","exp_n907",0.74486444603291,3,0
"35030","exp_n907",0.748317369915247,2,0
"35031","exp_n907",0.7498352785788,71,0
"35032","exp_n907",0.753703293439735,30,9
"35033","exp_n907",0.757324981592876,3,3
"35034","exp_n907",0.763253708213361,30,12
"35035","exp_n907",0.794017183335703,30,16
"35036","exp_n907",0.818025430378122,4,0
"35037","exp_n907",0.820905707435127,30,21
"35038","exp_n907",0.835584080577235,30,0
"35039","exp_n907",0.83843219377475,1,0
"35040","exp_n907",0.839195537780284,4,0
"35041","exp_n907",0.840919679557722,30,4
"35042","exp_n907",0.850017284396432,30,30
"35043","exp_n907",0.860226050429036,5,0
"35044","exp_n907",0.861615827723361,30,0
"35045","exp_n907",0.870102140461746,30,2
"35046","exp_n907",0.895822572421707,30,29
"35047","exp_n907",0.907287262368071,30,3
"35048","exp_n907",0.909592025854208,17,4
"35049","exp_n907",0.915863701437155,73,0
"35050","exp_n907",0.919695404168203,30,2
"35051","exp_n907",0.924520733014275,30,7
"35052","exp_n907",0.929225364279139,36,4
"35053","exp_n907",0.943086275469827,2,2
"35054","exp_n907",0.943821612695163,30,12
"35055","exp_n907",0.966183724745709,30,28
"35056","exp_n907",0.984607060408498,30,13
"35057","exp_n907",0.985109799944856,30,18
"35058","exp_n907",0.991222753399709,30,15
"35059","exp_n907",0.996185656560755,30,9
"35060","exp_n907",1.01846823143768,30,27
"35061","exp_n907",1.03710106565915,4,1
"35062","exp_n908",0,30,0
"35063","exp_n908",0.688209375989136,30,6
"35064","exp_n908",0.693094562576309,30,22
"35065","exp_n908",0.697886279599499,2,0
"35066","exp_n908",0.726675722283164,30,23
"35067","exp_n908",0.737083727448634,3,0
"35068","exp_n908",0.737405178730251,30,5
"35069","exp_n908",0.740001611789602,30,6
"35070","exp_n908",0.745001307981868,2,0
"35071","exp_n908",0.74900977433527,71,0
"35072","exp_n908",0.764259351826872,3,3
"35073","exp_n908",0.772164191943815,30,13
"35074","exp_n908",0.80359308435778,30,18
"35075","exp_n908",0.820104041227646,30,24
"35076","exp_n908",0.833493538007068,30,1
"35077","exp_n908",0.834455058388131,30,5
"35078","exp_n908",0.837096240904003,5,0
"35079","exp_n908",0.838161062171585,1,0
"35080","exp_n908",0.838313759931001,30,1
"35081","exp_n908",0.839259485413646,4,0
"35082","exp_n908",0.844154759169979,4,0
"35083","exp_n908",0.864384891203645,30,2
"35084","exp_n908",0.889513784982565,30,30
"35085","exp_n908",0.894196477288285,30,2
"35086","exp_n908",0.907053382963835,17,3
"35087","exp_n908",0.910086031528519,30,2
"35088","exp_n908",0.914071243519724,73,0
"35089","exp_n908",0.917189546079183,30,1
"35090","exp_n908",0.919934708872122,30,28
"35091","exp_n908",0.931912230273339,36,1
"35092","exp_n908",0.943986913299867,30,18
"35093","exp_n908",0.952876968064076,2,0
"35094","exp_n908",0.979034638663517,30,26
"35095","exp_n908",0.985087520182594,30,14
"35096","exp_n908",0.991645504919201,30,21
"35097","exp_n908",1.00128032057558,30,16
"35098","exp_n908",1.00563577330757,30,17
"35099","exp_n908",1.03281199265111,30,28
"35100","exp_n908",1.06879999233109,4,1
"35101","exp_n909",0,30,0
"35102","exp_n909",0.696542701009161,30,20
"35103","exp_n909",0.697501187157892,2,0
"35104","exp_n909",0.703782778998018,30,5
"35105","exp_n909",0.726691656268213,30,18
"35106","exp_n909",0.746331018482512,30,4
"35107","exp_n909",0.746943134972914,30,11
"35108","exp_n909",0.747624109753559,2,0
"35109","exp_n909",0.750770416745099,3,0
"35110","exp_n909",0.75611266392263,71,0
"35111","exp_n909",0.763306087267819,3,3
"35112","exp_n909",0.767927341622335,30,15
"35113","exp_n909",0.807452326457665,30,26
"35114","exp_n909",0.811549051999426,30,16
"35115","exp_n909",0.826373529727009,4,0
"35116","exp_n909",0.826385906355812,4,0
"35117","exp_n909",0.832174174382593,1,0
"35118","exp_n909",0.835164902556591,30,4
"35119","exp_n909",0.840865542192968,30,3
"35120","exp_n909",0.856597078523187,5,0
"35121","exp_n909",0.85796984487667,30,4
"35122","exp_n909",0.869285700562924,30,30
"35123","exp_n909",0.883344146746672,30,2
"35124","exp_n909",0.907004609513596,30,28
"35125","exp_n909",0.910110310861416,73,0
"35126","exp_n909",0.913712106594432,30,3
"35127","exp_n909",0.91671099195997,30,2
"35128","exp_n909",0.919757358222013,17,0
"35129","exp_n909",0.924329397408211,30,1
"35130","exp_n909",0.932985426525269,36,3
"35131","exp_n909",0.943942194853735,2,1
"35132","exp_n909",0.950559324751597,30,14
"35133","exp_n909",0.973966632093674,30,28
"35134","exp_n909",0.994297306702646,30,19
"35135","exp_n909",0.994703560263276,30,9
"35136","exp_n909",0.994919587219612,30,14
"35137","exp_n909",0.999373550402306,30,15
"35138","exp_n909",1.02916331703197,30,29
"35139","exp_n909",1.04785004963882,4,0
"35140","exp_n91",0,30,0
"35141","exp_n91",0.699906739994823,2,0
"35142","exp_n91",0.704439992585161,30,22
"35143","exp_n91",0.725360404716546,30,4
"35144","exp_n91",0.726802047323169,30,18
"35145","exp_n91",0.750925717462417,71,0
"35146","exp_n91",0.751251442483726,3,0
"35147","exp_n91",0.752402946810216,2,0
"35148","exp_n91",0.757706710378275,30,11
"35149","exp_n91",0.75921558957922,30,3
"35150","exp_n91",0.759930766391817,3,3
"35151","exp_n91",0.77845610341713,30,8
"35152","exp_n91",0.79686430956227,30,20
"35153","exp_n91",0.809101406955642,30,30
"35154","exp_n91",0.810773277749712,30,24
"35155","exp_n91",0.812550386331975,4,0
"35156","exp_n91",0.820968097858869,4,0
"35157","exp_n91",0.835014935464937,30,2
"35158","exp_n91",0.843125948375691,30,2
"35159","exp_n91",0.847667536317121,1,0
"35160","exp_n91",0.882379836583712,30,4
"35161","exp_n91",0.882835625500845,5,0
"35162","exp_n91",0.888928856017203,30,29
"35163","exp_n91",0.894733781421406,30,1
"35164","exp_n91",0.927841064489556,30,1
"35165","exp_n91",0.930223282670512,30,2
"35166","exp_n91",0.930730171020071,17,2
"35167","exp_n91",0.93335447915805,73,0
"35168","exp_n91",0.941440529795523,36,5
"35169","exp_n91",0.945254544206646,30,0
"35170","exp_n91",0.945996027014159,30,18
"35171","exp_n91",0.948802912282452,2,1
"35172","exp_n91",0.969256547170391,30,26
"35173","exp_n91",0.978657336748918,30,15
"35174","exp_n91",0.979719759473511,30,22
"35175","exp_n91",0.988085439372778,30,17
"35176","exp_n91",0.998900926137077,30,20
"35177","exp_n91",0.999287200924038,30,28
"35178","exp_n91",1.01607161503369,4,2
"35179","exp_n910",0,30,0
"35180","exp_n910",0.675257730751736,30,23
"35181","exp_n910",0.675398695740466,2,0
"35182","exp_n910",0.693794010947073,30,7
"35183","exp_n910",0.705939846438098,30,18
"35184","exp_n910",0.721207553071166,30,9
"35185","exp_n910",0.726004710718307,71,0
"35186","exp_n910",0.729313123380268,2,0
"35187","exp_n910",0.732115118915397,3,0
"35188","exp_n910",0.733280778769313,30,6
"35189","exp_n910",0.735198534747173,3,3
"35190","exp_n910",0.753679713370788,30,6
"35191","exp_n910",0.77519209672185,30,16
"35192","exp_n910",0.785877441549227,4,0
"35193","exp_n910",0.788553811473032,30,24
"35194","exp_n910",0.789416749861739,4,0
"35195","exp_n910",0.801518303078278,30,30
"35196","exp_n910",0.811407402401647,30,1
"35197","exp_n910",0.811530904111829,30,4
"35198","exp_n910",0.812491001526642,1,0
"35199","exp_n910",0.844714169769022,5,0
"35200","exp_n910",0.845008830891711,30,1
"35201","exp_n910",0.864544591259134,30,3
"35202","exp_n910",0.869627423991257,30,29
"35203","exp_n910",0.876593239544087,30,1
"35204","exp_n910",0.878210517238237,17,4
"35205","exp_n910",0.892522411488482,30,3
"35206","exp_n910",0.899438336966065,36,3
"35207","exp_n910",0.899787877653869,73,0
"35208","exp_n910",0.901641184170178,30,0
"35209","exp_n910",0.90946463055358,30,12
"35210","exp_n910",0.914682077774188,2,1
"35211","exp_n910",0.932366795770286,30,27
"35212","exp_n910",0.945998141736667,30,19
"35213","exp_n910",0.947058035377706,30,22
"35214","exp_n910",0.949115961689075,30,12
"35215","exp_n910",0.965844751341379,30,12
"35216","exp_n910",0.983909581710581,30,29
"35217","exp_n910",1.00602648519643,4,0
"35218","exp_n911",0,30,0
"35219","exp_n911",0.676421962396803,30,5
"35220","exp_n911",0.689082136566582,2,0
"35221","exp_n911",0.695243414718552,30,21
"35222","exp_n911",0.723977539706701,30,6
"35223","exp_n911",0.741199023759485,30,24
"35224","exp_n911",0.742254197716343,2,0
"35225","exp_n911",0.744416541009243,30,6
"35226","exp_n911",0.745750217052265,71,0
"35227","exp_n911",0.758456615331764,30,13
"35228","exp_n911",0.767089070470149,3,0
"35229","exp_n911",0.772510587958173,3,3
"35230","exp_n911",0.80407647017272,30,16
"35231","exp_n911",0.818949142843922,30,2
"35232","exp_n911",0.820668251734561,5,0
"35233","exp_n911",0.828979745938242,30,2
"35234","exp_n911",0.830232179773424,1,0
"35235","exp_n911",0.830262775595936,30,25
"35236","exp_n911",0.838086566720221,30,2
"35237","exp_n911",0.84495262223814,4,0
"35238","exp_n911",0.85053384000567,4,0
"35239","exp_n911",0.853156701636989,30,2
"35240","exp_n911",0.883411291502521,30,30
"35241","exp_n911",0.886805406812462,30,2
"35242","exp_n911",0.890500263738707,30,0
"35243","exp_n911",0.90179235415461,73,0
"35244","exp_n911",0.904937222998403,17,2
"35245","exp_n911",0.907921191489349,30,1
"35246","exp_n911",0.921233360834793,36,4
"35247","exp_n911",0.92715920059262,30,29
"35248","exp_n911",0.941441964576754,2,1
"35249","exp_n911",0.942022243467159,30,14
"35250","exp_n911",0.985943222736396,30,13
"35251","exp_n911",0.986854155183135,30,29
"35252","exp_n911",0.999968932924036,30,18
"35253","exp_n911",1.00172466200527,30,22
"35254","exp_n911",1.0135826325082,30,15
"35255","exp_n911",1.03394212626851,30,29
"35256","exp_n911",1.08255962914098,4,0
"35257","exp_n912",0,30,0
"35258","exp_n912",0.686179955109285,2,0
"35259","exp_n912",0.687338135070222,30,23
"35260","exp_n912",0.708092021491974,30,20
"35261","exp_n912",0.709989739992444,30,4
"35262","exp_n912",0.714301232207526,3,0
"35263","exp_n912",0.736134481788641,71,0
"35264","exp_n912",0.738914515560633,2,0
"35265","exp_n912",0.742568043456102,30,8
"35266","exp_n912",0.750304532374223,3,3
"35267","exp_n912",0.761696455702411,30,6
"35268","exp_n912",0.768432210568373,30,8
"35269","exp_n912",0.7856006176924,30,15
"35270","exp_n912",0.790778418036748,30,24
"35271","exp_n912",0.796934647890402,30,30
"35272","exp_n912",0.798609553049544,4,0
"35273","exp_n912",0.816959734543789,4,0
"35274","exp_n912",0.822861891637276,30,2
"35275","exp_n912",0.828938746560373,1,0
"35276","exp_n912",0.833511269789698,30,3
"35277","exp_n912",0.874079113008268,30,28
"35278","exp_n912",0.874411557639634,5,0
"35279","exp_n912",0.876911496330576,30,1
"35280","exp_n912",0.890767146749922,30,2
"35281","exp_n912",0.90541356374366,30,4
"35282","exp_n912",0.912084320143663,17,4
"35283","exp_n912",0.913561439618723,30,2
"35284","exp_n912",0.921177475856392,73,0
"35285","exp_n912",0.924476542556203,30,0
"35286","exp_n912",0.930463948298199,36,4
"35287","exp_n912",0.938507103681646,30,12
"35288","exp_n912",0.939536944284296,2,0
"35289","exp_n912",0.943689046520503,30,30
"35290","exp_n912",0.956974221900983,30,22
"35291","exp_n912",0.965405235226737,30,20
"35292","exp_n912",0.97400704128551,30,17
"35293","exp_n912",0.983121253341153,30,15
"35294","exp_n912",0.99039527637279,30,28
"35295","exp_n912",1.00605378545044,4,1
"35296","exp_n913",0,30,0
"35297","exp_n913",0.715268913752361,2,0
"35298","exp_n913",0.715832593760553,30,21
"35299","exp_n913",0.717731704042273,30,6
"35300","exp_n913",0.756149843821091,3,0
"35301","exp_n913",0.756285528408393,71,0
"35302","exp_n913",0.757371042517449,30,24
"35303","exp_n913",0.759488638446011,30,4
"35304","exp_n913",0.761127805685645,2,0
"35305","exp_n913",0.762819779787134,30,6
"35306","exp_n913",0.781530462240631,3,3
"35307","exp_n913",0.800700473704521,30,7
"35308","exp_n913",0.812121645250625,30,21
"35309","exp_n913",0.845454456992191,4,0
"35310","exp_n913",0.847477836555884,30,27
"35311","exp_n913",0.851625968786263,30,3
"35312","exp_n913",0.85812105621477,30,4
"35313","exp_n913",0.858589287646067,5,0
"35314","exp_n913",0.858806078838046,1,0
"35315","exp_n913",0.859151027656843,30,1
"35316","exp_n913",0.859162330407664,30,30
"35317","exp_n913",0.87328435380634,4,0
"35318","exp_n913",0.88158616987017,30,3
"35319","exp_n913",0.921255508661909,30,1
"35320","exp_n913",0.926293709537018,73,0
"35321","exp_n913",0.931282959630607,17,3
"35322","exp_n913",0.937932162633265,36,2
"35323","exp_n913",0.938004306505157,30,2
"35324","exp_n913",0.938607660889476,30,30
"35325","exp_n913",0.942890606573017,30,3
"35326","exp_n913",0.959478896160596,30,11
"35327","exp_n913",0.9696192154614,2,2
"35328","exp_n913",1.00357562772286,30,28
"35329","exp_n913",1.00515668848497,30,16
"35330","exp_n913",1.01977077040332,30,22
"35331","exp_n913",1.02072296712108,30,16
"35332","exp_n913",1.02405322279471,30,14
"35333","exp_n913",1.04919278228261,30,28
"35334","exp_n913",1.08774137213635,4,2
"35335","exp_n914",0,30,0
"35336","exp_n914",0.68865974807616,30,9
"35337","exp_n914",0.691048072465485,2,0
"35338","exp_n914",0.693602943655366,30,25
"35339","exp_n914",0.729849867233607,30,21
"35340","exp_n914",0.734765778479647,2,0
"35341","exp_n914",0.742761977994272,30,6
"35342","exp_n914",0.742792855310362,71,0
"35343","exp_n914",0.74445533149472,30,3
"35344","exp_n914",0.754013421420573,3,3
"35345","exp_n914",0.754565036675931,3,0
"35346","exp_n914",0.756351809287374,30,8
"35347","exp_n914",0.786664468576381,30,20
"35348","exp_n914",0.800260826326947,30,30
"35349","exp_n914",0.816844218245019,30,22
"35350","exp_n914",0.820877765489104,4,0
"35351","exp_n914",0.829531002573441,1,0
"35352","exp_n914",0.830224967272776,30,2
"35353","exp_n914",0.833736117134214,30,0
"35354","exp_n914",0.837495618501894,30,4
"35355","exp_n914",0.841916541157634,5,0
"35356","exp_n914",0.843966082300886,4,0
"35357","exp_n914",0.864396690854819,30,1
"35358","exp_n914",0.890662480970796,30,1
"35359","exp_n914",0.907092839233753,17,3
"35360","exp_n914",0.907621818020677,30,29
"35361","exp_n914",0.90919944337018,73,0
"35362","exp_n914",0.912408958517993,30,1
"35363","exp_n914",0.914585894820917,30,4
"35364","exp_n914",0.915903783292149,36,1
"35365","exp_n914",0.944040109607892,30,18
"35366","exp_n914",0.944942063472424,2,0
"35367","exp_n914",0.976369865205183,30,27
"35368","exp_n914",0.979064313734404,30,15
"35369","exp_n914",0.983351117371463,30,13
"35370","exp_n914",0.993262140373321,30,10
"35371","exp_n914",0.996274967805277,30,22
"35372","exp_n914",1.02860160636668,30,28
"35373","exp_n914",1.05940823386623,4,2
"35374","exp_n915",0,30,0
"35375","exp_n915",0.711254450285566,30,23
"35376","exp_n915",0.713779781613207,2,0
"35377","exp_n915",0.736573844644194,30,23
"35378","exp_n915",0.747807913371417,30,5
"35379","exp_n915",0.753142797365769,3,0
"35380","exp_n915",0.759152892022022,30,3
"35381","exp_n915",0.769147385013035,2,0
"35382","exp_n915",0.769647137955373,30,12
"35383","exp_n915",0.769921961769549,3,3
"35384","exp_n915",0.770688120058287,71,0
"35385","exp_n915",0.784421252028101,30,10
"35386","exp_n915",0.810428661760527,30,14
"35387","exp_n915",0.826122788649332,30,21
"35388","exp_n915",0.831610936683454,4,0
"35389","exp_n915",0.844025830177098,4,0
"35390","exp_n915",0.855404052546746,30,30
"35391","exp_n915",0.855861470895508,30,2
"35392","exp_n915",0.860554097423207,30,6
"35393","exp_n915",0.862229821827276,1,0
"35394","exp_n915",0.899881594062215,5,0
"35395","exp_n915",0.900352704151532,30,2
"35396","exp_n915",0.907662685967193,30,29
"35397","exp_n915",0.915945170153253,30,1
"35398","exp_n915",0.929829492484875,30,1
"35399","exp_n915",0.934844095840412,73,0
"35400","exp_n915",0.937760555574811,17,1
"35401","exp_n915",0.941291966234962,30,3
"35402","exp_n915",0.953304590434703,30,0
"35403","exp_n915",0.956404528931294,36,3
"35404","exp_n915",0.956447980393571,2,1
"35405","exp_n915",0.965705874507928,30,14
"35406","exp_n915",0.982871817789893,30,28
"35407","exp_n915",0.993648875070166,30,21
"35408","exp_n915",1.00456178822228,30,11
"35409","exp_n915",1.0087298738931,30,17
"35410","exp_n915",1.01439703667521,30,11
"35411","exp_n915",1.03022819650762,30,30
"35412","exp_n915",1.04823646523868,4,0
"35413","exp_n916",0,30,0
"35414","exp_n916",0.693609935535737,30,6
"35415","exp_n916",0.703210424575049,30,25
"35416","exp_n916",0.706759250738747,2,0
"35417","exp_n916",0.737332461357364,30,25
"35418","exp_n916",0.74198875301065,30,2
"35419","exp_n916",0.749077087869203,2,0
"35420","exp_n916",0.753258060139601,71,0
"35421","exp_n916",0.759954888279691,30,8
"35422","exp_n916",0.760037758913716,3,0
"35423","exp_n916",0.765839970349457,3,3
"35424","exp_n916",0.772436091898473,30,15
"35425","exp_n916",0.811480648939586,30,19
"35426","exp_n916",0.833714639680414,30,30
"35427","exp_n916",0.837210916173814,30,24
"35428","exp_n916",0.837375960497292,4,0
"35429","exp_n916",0.84017672953573,4,0
"35430","exp_n916",0.841075972288242,30,1
"35431","exp_n916",0.841348381002021,30,1
"35432","exp_n916",0.84142105353499,1,0
"35433","exp_n916",0.846811680620962,30,2
"35434","exp_n916",0.848230887798408,5,0
"35435","exp_n916",0.870661614465192,30,1
"35436","exp_n916",0.903152651755914,30,2
"35437","exp_n916",0.909241255662903,30,30
"35438","exp_n916",0.914804779984554,30,4
"35439","exp_n916",0.915568777855374,73,0
"35440","exp_n916",0.918464858041184,17,2
"35441","exp_n916",0.925701762956311,36,1
"35442","exp_n916",0.927948546088779,30,1
"35443","exp_n916",0.945988122084685,2,1
"35444","exp_n916",0.948802233549502,30,15
"35445","exp_n916",0.977153293881373,30,25
"35446","exp_n916",0.986030919181444,30,14
"35447","exp_n916",0.99413759309921,30,17
"35448","exp_n916",0.99786642984892,30,19
"35449","exp_n916",1.00346936125454,30,10
"35450","exp_n916",1.03594643269331,30,29
"35451","exp_n916",1.04655772511196,4,1
"35452","exp_n917",0,30,0
"35453","exp_n917",0.687303433009771,2,0
"35454","exp_n917",0.687610167885806,30,27
"35455","exp_n917",0.707933515922455,30,19
"35456","exp_n917",0.719277680825133,30,8
"35457","exp_n917",0.731126590514296,3,0
"35458","exp_n917",0.739238006582923,2,0
"35459","exp_n917",0.74128385301343,71,0
"35460","exp_n917",0.742318712776587,30,7
"35461","exp_n917",0.748627961092848,3,3
"35462","exp_n917",0.750795205573046,30,8
"35463","exp_n917",0.762551151377719,30,8
"35464","exp_n917",0.786139543002766,30,16
"35465","exp_n917",0.786797618093053,30,30
"35466","exp_n917",0.791392633470433,4,0
"35467","exp_n917",0.793536338284252,30,28
"35468","exp_n917",0.80992111414929,4,0
"35469","exp_n917",0.827518114331655,30,1
